step,kernel_us,overhead_us,total_us,new_best
3676,64269.5,32603.1,96872.5,0
3677,30776.8,35383.3,66160.2,0
3678,29084.6,30178.6,59263.2,0
3679,91366.3,30745.5,122112,0
3680,89854,32654.4,122508,0
3681,20831.2,29598.7,50429.9,0
3682,38487.1,28668,67155.2,0
3683,23855.8,31001.5,54857.3,0
3684,21878,31232.1,53110.1,0
3685,52982.2,31839.8,84822,0
3686,26989.6,30035.5,57025,0
3687,60554.9,28067.9,88622.9,0
3688,43610,27614.8,71224.8,0
3689,27707.5,31275,58982.5,0
3690,30996.5,33665.9,64662.5,0
3691,21168.4,28542,49710.4,0
3692,47374,34203.2,81577.1,0
3693,37784.4,35313.2,73097.7,0
3694,40605.5,31527.5,72133,0
3695,24707.6,34996.8,59704.4,0
3696,33691.5,33843,67534.4,0
3697,24369.2,34239.9,58609.1,0
3698,78969.9,29451.8,108422,0
3699,32402.7,27546.4,59949.1,0
3700,96186.9,32113.4,128300,0
3701,51067.8,32703.8,83771.6,0
3702,26736.1,30949.8,57685.9,0
3703,168186,32651.2,200837,0
3704,27330.2,29801,57131.3,0
3705,30162.4,29246.7,59409.2,0
3706,49729.7,27761.4,77491,0
3707,78825.7,27922.9,106749,0
3708,30233.6,27383,57616.6,0
3709,56450.2,27937.8,84388,0
3710,44806.5,38448.3,83254.8,0
3711,53579.5,30271.9,83851.4,0
3712,85993.5,32684.1,118678,0
3713,55450.1,37946.9,93397,0
3714,30133.6,34262.7,64396.3,0
3715,59713.2,30086.2,89799.4,0
3716,22684.4,28845.8,51530.1,0
3717,41468.5,32626.8,74095.3,0
3718,48447.5,35823.8,84271.3,0
3719,56154.3,33803.2,89957.5,0
3720,32033.4,34923.4,66956.8,0
3721,117023,31027.3,148050,0
3722,24619.8,30484.7,55104.5,0
3723,101269,28540.6,129809,0
3724,26764.9,30626.8,57391.7,0
3725,79702.5,31378.7,111081,0
3726,94531.6,33730.8,128262,0
3727,29870.3,29592.6,59462.9,0
3728,40711.6,33467.9,74179.6,0
3729,59254.4,31508.8,90763.2,0
3730,92422.3,30094.8,122517,0
3731,33703.6,28978.1,62681.7,0
3732,65700.5,32110.3,97810.9,0
3733,88021.2,30013.5,118035,0
3734,19565.7,31194.3,50760,0
3735,121456,30105.4,151561,0
3736,52842.7,32255.5,85098.2,0
3737,34449.6,34876,69325.6,0
3738,30423.8,31612.7,62036.5,0
3739,101368,29545.5,130913,0
3740,52843.4,31437.2,84280.6,0
3741,59750.8,30014.2,89765.1,0
3742,24400.2,35796.4,60196.5,0
3743,28011.9,31429.4,59441.3,0
3744,24468.6,31329.7,55798.3,0
3745,50190,31072.8,81262.7,0
3746,37137.6,31034.1,68171.7,0
3747,64073.2,30857.4,94930.6,0
3748,27931,34673.1,62604.2,0
3749,38907.2,32873,71780.3,0
3750,43009.9,36325.3,79335.2,0
3751,63235.2,38398.3,101633,0
3752,19408.3,36459.4,55867.7,0
3753,25408,32885,58293,0
3754,23070.5,33277.1,56347.6,0
3755,34746.9,30632.2,65379.1,0
3756,50913.6,30805.9,81719.6,0
3757,25096,35352.2,60448.2,0
3758,41185.3,32333,73518.3,0
3759,34078.8,31479.8,65558.6,0
3760,65436.3,34010.5,99446.8,0
3761,23360.8,31003,54363.8,0
3762,23441.4,32106.8,55548.2,0
3763,40924.4,32373.1,73297.5,0
3764,60655,31175.9,91831,0
3765,29463.3,32699.9,62163.2,0
3766,54814,31564,86378,0
3767,101912,32723.6,134635,0
3768,25461.4,31447.6,56909,0
3769,45754.4,31266.2,77020.6,0
3770,55236.7,30782.3,86019,0
3771,39151.8,34172.5,73324.3,0
3772,49359,30664.5,80023.6,0
3773,25837,29813.7,55650.8,0
3774,26343.3,26982.9,53326.2,0
3775,23145.3,27861,51006.4,0
3776,49148.9,32824.7,81973.6,0
3777,26169.3,35364.6,61534,0
3778,84753.2,31506.3,116259,0
3779,30369,27648.9,58017.9,0
3780,31495.4,26279.8,57775.2,0
3781,27771.3,29878.6,57649.9,0
3782,22612,30804.8,53416.7,0
3783,35325.3,34068.6,69394,0
3784,122021,30302.2,152323,0
3785,61270,30185.7,91455.6,0
3786,21554.7,31885,53439.7,0
3787,34358.4,35427.7,69786.1,0
3788,59889.1,29760,89649.1,0
3789,24809.7,26411.7,51221.4,0
3790,23090.5,30021.2,53111.7,0
3791,26877.4,31135.4,58012.9,0
3792,23591.8,29811.2,53403,0
3793,25751.8,27785.7,53537.5,0
3794,49208.7,27734.4,76943,0
3795,49327.6,30052.2,79379.8,0
3796,55252.8,32689.2,87941.9,0
3797,91475.6,30852.6,122328,0
3798,43930,26935.1,70865.1,0
3799,36835.2,31838,68673.2,0
3800,18500.9,31426.8,49927.7,0
3801,48060.9,30333.3,78394.2,0
3802,47646.6,29186.7,76833.3,0
3803,65194.1,27509.2,92703.4,0
3804,47641.9,31381,79022.9,0
3805,26854.1,31588.8,58442.9,0
3806,35383.6,29095.5,64479.1,0
3807,21402,27790.2,49192.3,0
3808,24930.1,29370.6,54300.8,0
3809,28243.5,28234.6,56478.1,0
3810,49179,25965.2,75144.2,0
3811,31626,24666.6,56292.6,0
3812,17020,26195.9,43215.9,0
3813,21287.2,24691.9,45979.1,0
3814,62134.8,27217.8,89352.6,0
3815,38725.4,26358.7,65084.2,0
3816,93192,32925.8,126118,0
3817,31102,28520.7,59622.7,0
3818,27632.6,31464,59096.6,0
3819,46145,28679.4,74824.4,0
3820,86884,34665.3,121549,0
3821,64387.7,28646.1,93033.8,0
3822,33109.4,26348.7,59458.2,0
3823,17462.2,27732.4,45194.5,0
3824,38521.4,27387,65908.4,0
3825,30179.8,27422.3,57602.1,0
3826,50775.6,25204.5,75980.1,0
3827,67085.6,32730.5,99816.1,0
3828,49343.7,27500.2,76843.8,0
3829,30792.9,34084.2,64877.1,0
3830,118569,26410.5,144979,0
3831,25110.4,30846.5,55956.8,0
3832,27830.9,29116.7,56947.6,0
3833,45748.5,27147.6,72896.1,0
3834,31851,32188.6,64039.6,0
3835,27497.3,27126,54623.4,0
3836,30306.5,26029.2,56335.6,0
3837,40383.6,26350,66733.6,0
3838,49515.2,28086.8,77602,0
3839,26910.1,31713.9,58624,0
3840,35568.4,27064.1,62632.5,0
3841,25889.7,32964.2,58853.9,0
3842,49831.9,34822.6,84654.5,0
3843,57017.3,29537,86554.3,0
3844,22453.2,30938.7,53391.8,0
3845,39039.9,31278.8,70318.7,0
3846,26780,29586.2,56366.2,0
3847,43007.6,28576.8,71584.4,0
3848,30356.7,32691.4,63048.1,0
3849,37345.2,33554,70899.1,0
3850,56791.6,30639.1,87430.7,0
3851,33886,36287.7,70173.7,0
3852,45483.1,45693,91176.1,0
3853,33428.1,33390,66818.1,0
3854,73898.5,32743.4,106642,0
3855,117644,34263.4,151907,0
3856,101084,31631.7,132715,0
3857,56943.9,30230.1,87174,0
3858,102379,64104.6,166484,0
3859,30441.2,34515.5,64956.8,0
3860,32790.5,35823.2,68613.7,0
3861,35612.8,132130,167743,0
3862,47071.6,111273,158344,0
3863,48145.7,45329.7,93475.4,0
3864,33878.1,32178.6,66056.7,0
3865,84369.7,28637.9,113008,0
3866,45377.9,33384.5,78762.4,0
3867,44350,30149.3,74499.4,0
3868,44194.8,30300.6,74495.4,0
3869,34330.3,31426.5,65756.8,0
3870,28975.6,26648.5,55624.2,0
3871,63715.2,27467.6,91182.8,0
3872,39402.1,28229.3,67631.4,0
3873,18702.3,31027.8,49730.1,0
3874,23438.5,34367.4,57805.9,0
3875,52498.5,37411.1,89909.7,0
3876,33145.9,32340.9,65486.8,0
3877,18314.6,30668,48982.6,0
3878,29924.6,29918.2,59842.8,0
3879,17187.9,34062.7,51250.6,0
3880,21214.3,49474.8,70689.1,0
3881,30916.3,46711.2,77627.5,0
3882,36136,33559.7,69695.7,0
3883,33919.9,33735.8,67655.8,0
3884,24529.1,43869.5,68398.6,0
3885,19523.4,44117.3,63640.7,0
3886,33992,90085.6,124078,0
3887,112392,86037.7,198430,0
3888,55057.8,74926.7,129984,0
3889,28921.4,58569.2,87490.6,0
3890,36300.4,53168.3,89468.6,0
3891,19889.6,33314.4,53204.1,0
3892,44210.8,32964,77174.8,0
3893,58651.3,33407.7,92059,0
3894,64386.4,29508.3,93894.7,0
3895,35455.6,38568.6,74024.3,0
3896,25304.1,36685.8,61989.8,0
3897,24856.4,41272.5,66128.9,0
3898,26378.1,64210.7,90588.7,0
3899,26339.4,53858.4,80197.8,0
3900,102459,43702.2,146161,0
3901,81667.2,34827,116494,0
3902,41531.3,32927.4,74458.7,0
3903,35094.3,32280.5,67374.8,0
3904,31163.1,36526.9,67690,0
3905,28165.6,29557.1,57722.7,0
3906,30041.1,32631.6,62672.7,0
3907,43568,40595.5,84163.5,0
3908,30546.2,35196.3,65742.5,0
3909,45158.8,32800.1,77958.9,0
3910,41613.5,33444.8,75058.3,0
3911,28851.1,33310.8,62161.9,0
3912,167712,28593.7,196305,0
3913,25784,27520.8,53304.8,0
3914,51747.9,30486,82233.9,0
3915,22982.7,28518.3,51501,0
3916,36157,36682.6,72839.6,0
3917,84091.1,41499.1,125590,0
3918,48120.3,69526.1,117646,0
3919,85085.5,53940.8,139026,0
3920,48442.5,32377.1,80819.6,0
3921,56162.1,37124.4,93286.5,0
3922,49905.7,29421.6,79327.3,0
3923,24527.6,32575.4,57102.9,0
3924,28285.3,35245.8,63531.1,0
3925,21935.9,37471.7,59407.6,0
3926,50056.5,31896,81952.6,0
3927,23622.7,29524,53146.7,0
3928,24679.9,29920.2,54600.1,0
3929,37048.5,33897.6,70946,0
3930,28476.3,34470.1,62946.4,0
3931,46656.6,32047.9,78704.5,0
3932,50191.6,30536,80727.6,0
3933,52401,32938.4,85339.4,0
3934,47278.3,28467.3,75745.5,0
3935,34461.8,34319.7,68781.5,0
3936,31888,32284.1,64172.1,0
3937,44922.5,33491.5,78414,0
3938,18486.2,33331.1,51817.2,0
3939,25045.7,35454.2,60499.9,0
3940,40383.3,32512.8,72896.1,0
3941,62518.9,39246.1,101765,0
3942,106052,35291.7,141343,0
3943,25779.5,38322.4,64101.9,0
3944,44306.5,29074,73380.5,0
3945,24704.7,26762.4,51467.1,0
3946,45107.9,33679.7,78787.7,0
3947,33896,34280.5,68176.5,0
3948,25159,31696.9,56855.9,0
3949,50026.1,27973.1,77999.1,0
3950,31261.1,31123.7,62384.8,0
3951,59848.8,33436.4,93285.2,0
3952,104217,40374.4,144592,0
3953,88298.6,27632.1,115931,0
3954,19694.5,31230.9,50925.4,0
3955,24944,38564.2,63508.2,0
3956,30315.3,31284,61599.2,0
3957,22394.4,36491.7,58886,0
3958,63070.4,30310.5,93380.9,0
3959,42044,35087,77131,0
3960,28280.9,29251.1,57532,0
3961,26472.1,34716.6,61188.7,0
3962,63707.8,42090.7,105799,0
3963,54681.9,39081.2,93763,0
3964,44446.9,36546.5,80993.5,0
3965,27649.4,32423.2,60072.6,0
3966,51214.8,29171.5,80386.3,0
3967,104091,29842,133933,0
3968,32950.1,36176,69126.1,0
3969,59414.2,31731.2,91145.3,0
3970,29440.5,40060.6,69501.1,0
3971,54676.9,40623.3,95300.3,0
3972,90790.3,40369.9,131160,0
3973,47187.2,26717.8,73905,0
3974,48636.8,34316.9,82953.7,0
3975,29041.2,39548.9,68590.2,0
3976,39599.2,34250.5,73849.7,0
3977,29094.3,33532,62626.3,0
3978,78656.8,30234,108891,0
3979,30478.3,28385.1,58863.4,0
3980,37349.2,33218.5,70567.8,0
3981,36972.2,33469.2,70441.3,0
3982,51139.6,45598.3,96737.9,0
3983,53036.8,31699.1,84735.9,0
3984,23107.2,33189.7,56296.9,0
3985,85083.7,36113.4,121197,0
3986,29622.8,29125.7,58748.4,0
3987,33685.2,37155.3,70840.4,0
3988,22996.8,32569.1,55565.8,0
3989,60750.2,30091.2,90841.4,0
3990,51520.7,32019.1,83539.8,0
3991,61799.3,31818.5,93617.8,0
3992,66382.9,35526.9,101910,0
3993,31282.7,30594.9,61877.6,0
3994,39620.9,32632.3,72253.2,0
3995,52528.2,34968.9,87497,0
3996,23107.6,33174.1,56281.7,0
3997,49567,35491.6,85058.6,0
3998,121446,33199.3,154645,0
3999,21079,36077.2,57156.2,0
4000,30750.4,31736.8,62487.2,0
4001,30611.5,34684.4,65295.9,0
4002,47319.9,31041.6,78361.5,0
4003,91190.4,36031.1,127221,0
4004,89855.8,39042.2,128898,0
4005,38343.5,37333.8,75677.3,0
4006,30910.9,31093,62004,0
4007,21685.8,35469.5,57155.2,0
4008,33379.1,36723.2,70102.3,0
4009,65547.1,33997.2,99544.2,0
4010,54040.1,35979.5,90019.5,0
4011,30790.6,40334.5,71125.1,0
4012,33703.5,35137.3,68840.7,0
4013,36173.7,34173.2,70347,0
4014,47607.4,37465,85072.4,0
4015,44036.3,34342.9,78379.1,0
4016,32336.4,32043.6,64380,0
4017,31675.2,35336.6,67011.8,0
4018,42115.7,32083.6,74199.3,0
4019,43060.4,30537.7,73598.1,0
4020,89483.9,31441.6,120926,0
4021,66824.4,34597,101421,0
4022,95200.3,34368.4,129569,0
4023,28395.7,34043.7,62439.4,0
4024,40562.8,27167.3,67730.1,0
4025,17986.1,38039.3,56025.4,0
4026,24863.3,32267.9,57131.2,0
4027,50041.7,30106.7,80148.3,0
4028,35883.4,29589.4,65472.7,0
4029,25513.8,38472.5,63986.3,0
4030,31594.2,33259.1,64853.3,0
4031,18800.7,27616.9,46417.6,0
4032,25622.3,36267.9,61890.3,0
4033,25156.3,34464,59620.3,0
4034,94091.1,38231.6,132323,0
4035,28047.6,36951.7,64999.2,0
4036,73326.9,43021.4,116348,0
4037,39329.4,44405.8,83735.2,0
4038,56735.9,37582.5,94318.4,0
4039,47302,34947.4,82249.4,0
4040,183511,37567.4,221079,0
4041,59831.5,35743.6,95575,0
4042,32589.6,31333.8,63923.4,0
4043,42512.3,29321.2,71833.6,0
4044,30823.5,28545.4,59368.8,0
4045,47186,27740.6,74926.6,0
4046,52418,28240.6,80658.7,0
4047,31583.9,29223.3,60807.3,0
4048,46880.4,28644.4,75524.8,0
4049,20872.6,32030,52902.6,0
4050,53850.6,29491.4,83341.9,0
4051,29325,31631.3,60956.3,0
4052,36654.1,32631.8,69285.9,0
4053,34272.7,36039,70311.8,0
4054,20945.2,34858.7,55803.8,0
4055,26015.3,36502.4,62517.7,0
4056,28509.6,28354.5,56864.1,0
4057,78046.1,36599.9,114646,0
4058,68850.6,37175.3,106026,0
4059,26800,35656.4,62456.4,0
4060,108709,31744.2,140454,0
4061,27874,34463.9,62337.9,0
4062,20999,36526,57525,0
4063,90395.7,34940,125336,0
4064,69738.6,33758.2,103497,0
4065,93562.2,37604.2,131166,0
4066,26482.1,39780.3,66262.4,0
4067,68361.2,37749.6,106111,0
4068,25811.3,32488,58299.3,0
4069,69876.1,31148.8,101025,0
4070,48802.1,34487.5,83289.7,0
4071,23370.4,41352.1,64722.5,0
4072,31625.3,42008.3,73633.6,0
4073,34596.4,33455.1,68051.6,0
4074,19499.2,42427.8,61927,0
4075,96873.4,41249.3,138123,0
4076,26927.1,33253.6,60180.8,0
4077,53655.2,31704.4,85359.6,0
4078,54307.8,31173,85480.8,0
4079,106020,32333.4,138353,0
4080,39060.5,35973.4,75033.9,0
4081,24921.6,35085.4,60006.9,0
4082,17717.5,33010.1,50727.7,0
4083,54954.4,39932.2,94886.6,0
4084,27630.4,41781.5,69411.9,0
4085,52461.2,39118.4,91579.5,0
4086,108519,32874.1,141393,0
4087,47256.3,33734.6,80990.9,0
4088,20690.2,35092.2,55782.4,0
4089,26310.3,34073.5,60383.8,0
4090,28098.7,31773.4,59872.1,0
4091,97040,30317.2,127357,0
4092,47438.2,32802.8,80241,0
4093,98283.2,30826.9,129110,0
4094,61254.7,27264.1,88518.8,0
4095,35538.3,36877.4,72415.7,0
4096,55532.6,34553,90085.6,0
4097,37219.5,38573.3,75792.8,0
4098,70943.4,33257.9,104201,0
4099,51437.2,36733.5,88170.8,0
4100,30179.6,28027.8,58207.4,0
4101,33379.5,35104.8,68484.2,0
4102,44464.6,34380.3,78844.9,0
4103,23769.2,33828,57597.2,0
4104,27516.3,29208.6,56724.9,0
4105,33150.3,31398.8,64549.1,0
4106,36883.6,32272.6,69156.2,0
4107,32933.7,28691.7,61625.4,0
4108,31640.6,33073,64713.6,0
4109,31864.4,27199.3,59063.7,0
4110,48775.7,30189.7,78965.5,0
4111,58657.9,31005.6,89663.6,0
4112,54507.3,32282.4,86789.7,0
4113,29784.1,33161.9,62946,0
4114,35861.3,35150.8,71012,0
4115,58859,35767.1,94626.1,0
4116,65596.7,29599.4,95196.1,0
4117,32040.8,36305.6,68346.4,0
4118,53586.2,31924.8,85511.1,0
4119,67838.4,33118.2,100957,0
4120,120953,32827.9,153781,0
4121,41774.5,36052.6,77827.1,0
4122,32657.8,34227.9,66885.7,0
4123,22127,33043.1,55170.1,0
4124,46407.4,30884.4,77291.8,0
4125,24969.2,29407,54376.2,0
4126,31482.6,29823.8,61306.4,0
4127,31013.9,34045.3,65059.2,0
4128,49305.6,30313.3,79618.9,0
4129,29502.1,33568.2,63070.3,0
4130,50739.9,30853.9,81593.8,0
4131,35116.6,34161.2,69277.8,0
4132,29367.7,37037.3,66405,0
4133,48710,34180.7,82890.7,0
4134,37511.2,30396.1,67907.3,0
4135,62410.2,33597.3,96007.5,0
4136,49979.2,34911.7,84890.9,0
4137,22425,33065.2,55490.2,0
4138,58625.3,31194.3,89819.6,0
4139,27499.5,35095.2,62594.7,0
4140,60518.8,40862.8,101382,0
4141,26986.5,42806.2,69792.7,0
4142,113813,57552.1,171365,0
4143,35169.3,32168.8,67338.2,0
4144,37077.5,33905.7,70983.2,0
4145,104162,34303.2,138465,0
4146,60791.6,31264,92055.6,0
4147,32854.6,30183.9,63038.4,0
4148,65245.8,30702.1,95947.9,0
4149,27927.9,28922.5,56850.3,0
4150,31929.3,29776.7,61706,0
4151,49383.7,32804.4,82188.1,0
4152,64113.2,29877.1,93990.3,0
4153,41671.6,28781.7,70453.3,0
4154,39743.9,36214.9,75958.8,0
4155,22511.6,28383.9,50895.5,0
4156,85191.6,35369.7,120561,0
4157,48995.8,33408.3,82404.1,0
4158,49441.1,31342.6,80783.7,0
4159,24981.9,29155.7,54137.6,0
4160,88176.9,30524.1,118701,0
4161,121416,30374.2,151790,0
4162,40014.9,33567.4,73582.4,0
4163,59143.3,30993.4,90136.7,0
4164,25394.3,31004.7,56399,0
4165,22873.4,31967.8,54841.2,0
4166,26245,35249.9,61494.9,0
4167,64019,32667.6,96686.6,0
4168,18679.5,34193.3,52872.8,0
4169,25979.7,30028,56007.7,0
4170,36042.8,30500.5,66543.3,0
4171,22521.1,30927,53448.2,0
4172,50198.7,37334.8,87533.5,0
4173,26642.2,29431.9,56074.1,0
4174,26912.7,30588.6,57501.4,0
4175,31662.9,35065.7,66728.7,0
4176,55977.9,41981.3,97959.2,0
4177,145308,32377.1,177685,0
4178,128610,37160,165770,0
4179,35129.5,33827.1,68956.7,0
4180,61831.2,32437.3,94268.5,0
4181,30621.2,30872.9,61494,0
4182,31465.1,39509.9,70975,0
4183,26069.6,41879.5,67949,0
4184,49272.1,31574.9,80847,0
4185,64854.4,31159.9,96014.3,0
4186,22418.6,31176.8,53595.4,0
4187,47409.8,33511.1,80920.9,0
4188,60774.8,29234.3,90009.1,0
4189,55100.3,38587.5,93687.8,0
4190,85473.4,31868.2,117342,0
4191,22129.9,33488.3,55618.2,0
4192,35742.3,32237.1,67979.4,0
4193,32884.4,32963.4,65847.7,0
4194,29282.7,32710.1,61992.8,0
4195,22495.2,35322.2,57817.4,0
4196,33567.5,32221.5,65789,0
4197,36604.3,34327.3,70931.6,0
4198,59950.7,31473.4,91424,0
4199,54725.7,35435.5,90161.2,0
4200,25577.4,35941.7,61519.1,0
4201,31288.8,39564.1,70852.9,0
4202,39640.1,30143.6,69783.7,0
4203,24757.1,35063.7,59820.8,0
4204,23622.9,34024.1,57647,0
4205,27703.8,35131.6,62835.4,0
4206,54073,35384.8,89457.8,0
4207,44516.4,31240.4,75756.7,0
4208,43704.4,31891.8,75596.2,0
4209,45079.9,39614,84693.9,0
4210,57281.3,36629.1,93910.3,0
4211,34385.2,35861.5,70246.7,0
4212,42492.4,31689,74181.3,0
4213,53835.2,35046.7,88881.9,0
4214,24830.2,34351.3,59181.5,0
4215,40528.3,32243.6,72771.9,0
4216,117341,34221.1,151562,0
4217,44910.8,38998.1,83908.8,0
4218,27116,35572.3,62688.4,0
4219,23433.8,33937.2,57371,0
4220,52002.4,32778.2,84780.6,0
4221,75382.3,37104.1,112486,0
4222,23622.7,34507.4,58130,0
4223,66413.4,34957.8,101371,0
4224,30764.7,36029.7,66794.4,0
4225,26608.4,36754.8,63363.1,0
4226,24293.2,36721.2,61014.4,0
4227,17689.1,32219,49908.1,0
4228,36746.1,34667.4,71413.5,0
4229,26914.6,37156.7,64071.2,0
4230,95429.8,33765.5,129195,0
4231,83617.5,34732.6,118350,0
4232,23131.3,33020.3,56151.6,0
4233,94219.8,40265.5,134485,0
4234,135345,34668.7,170014,0
4235,88713.6,36086.2,124800,0
4236,31406.5,31396.5,62803,0
4237,48994.3,34785.5,83779.8,0
4238,54345.8,39190.8,93536.6,0
4239,31566.1,34262.7,65828.8,0
4240,45011,31437.5,76448.5,0
4241,37887.1,35325.8,73212.9,0
4242,43463.9,36774.5,80238.4,0
4243,52821.8,33864.4,86686.2,0
4244,22717.5,38605.8,61323.3,0
4245,49591.5,34543.7,84135.2,0
4246,78841.2,35497.5,114339,0
4247,44660.4,41884.8,86545.2,0
4248,35482.6,31978.8,67461.4,0
4249,73731.6,39486.7,113218,0
4250,96496.1,35284.6,131781,0
4251,88107.3,44656.7,132764,0
4252,54362.8,35569.5,89932.3,0
4253,30755.6,37200.6,67956.2,0
4254,100966,34047.7,135014,0
4255,27415.2,30394,57809.2,0
4256,36063.5,35441.1,71504.6,0
4257,123923,32573.9,156497,0
4258,123798,37574.5,161373,0
4259,43192.1,34691,77883.1,0
4260,50039.8,31863.3,81903.1,0
4261,52856.9,34654.1,87511,0
4262,55901.9,30908,86809.9,0
4263,45665,36540.3,82205.3,0
4264,39999.9,34719.4,74719.3,0
4265,89651.2,41183.1,130834,0
4266,29663.1,37425.9,67089.1,0
4267,26636,35250.1,61886.1,0
4268,25811.5,42241.7,68053.2,0
4269,66571,40693.6,107265,0
4270,62864.5,34845.4,97709.9,0
4271,20817.4,34353.6,55171,0
4272,18559.4,35240.9,53800.3,0
4273,22759.6,38264.9,61024.5,0
4274,34478.7,42390.9,76869.6,0
4275,30559.3,34059,64618.3,0
4276,70101.3,42953.3,113055,0
4277,20898.9,36759.9,57658.8,0
4278,25855.6,39189.1,65044.7,0
4279,51826.2,38750.1,90576.4,0
4280,57814.6,41425.1,99239.6,0
4281,25980.5,38392.4,64373,0
4282,64476.6,36506.6,100983,0
4283,44796.6,43737.8,88534.3,0
4284,89209.6,33809.3,123019,0
4285,51276.6,33613.1,84889.8,0
4286,41966.6,34464.6,76431.2,0
4287,35574.6,39429.5,75004.1,0
4288,60642.3,37127.6,97769.9,0
4289,86615.4,38521.2,125137,0
4290,49287.6,35715.2,85002.8,0
4291,41237.1,31591.4,72828.5,0
4292,73269.4,35694.3,108964,0
4293,27181.7,41154.7,68336.4,0
4294,67557.7,33130.1,100688,0
4295,88175,36431.6,124607,0
4296,31084,37208.6,68292.6,0
4297,24510.5,42596.3,67106.8,0
4298,30448.1,36915.1,67363.2,0
4299,41527.6,38153.8,79681.4,0
4300,43261.2,34877.4,78138.5,0
4301,59450.4,34139.1,93589.5,0
4302,83126,35394.1,118520,0
4303,29167.6,34328.8,63496.4,0
4304,29890.4,33209.7,63100.2,0
4305,21091.9,40439.6,61531.4,0
4306,91383,36146.1,127529,0
4307,63120.7,36438.7,99559.4,0
4308,26103.3,34657.8,60761.2,0
4309,33508.6,41583.2,75091.8,0
4310,47253.5,41364.7,88618.3,0
4311,66074.7,41656.7,107731,0
4312,116585,32121.1,148706,0
4313,24930.9,37519.3,62450.2,0
4314,24617.5,36582.4,61199.8,0
4315,42648.5,36241.4,78889.9,0
4316,38745.2,40005.9,78751,0
4317,31392.5,31163,62555.5,0
4318,44033.2,35030.2,79063.3,0
4319,29309.8,39652.7,68962.5,0
4320,39643.5,32318.5,71962,0
4321,66371.8,37812.8,104185,0
4322,59994.4,31797.3,91791.7,0
4323,86604.9,36139.6,122744,0
4324,43552.7,42670.7,86223.4,0
4325,105403,35052.8,140456,0
4326,25363.3,40137.9,65501.2,0
4327,21800,36807.5,58607.5,0
4328,31754.8,41573.8,73328.6,0
4329,104220,38191.7,142412,0
4330,86478.6,35622.1,122101,0
4331,48732.5,35721.1,84453.6,0
4332,94305.2,37110.3,131415,0
4333,96432.6,34324.3,130757,0
4334,29333,43582.9,72915.9,0
4335,55232.4,38453.9,93686.3,0
4336,41237.8,33564,74801.8,0
4337,45073.1,33193.3,78266.4,0
4338,27471.3,37716.4,65187.7,0
4339,24603.5,35477.8,60081.3,0
4340,25841.4,35580.2,61421.6,0
4341,30174.4,32397.6,62572,0
4342,86071.7,41546.3,127618,0
4343,46232.1,43727.5,89959.6,0
4344,31732.2,39341,71073.2,0
4345,36336.5,33108.3,69444.8,0
4346,34345.2,33818,68163.2,0
4347,45098.3,36606.1,81704.4,0
4348,50031.5,37405.8,87437.4,0
4349,49108,44134.9,93242.9,0
4350,43765,38006.4,81771.4,0
4351,29471.8,35635.9,65107.7,0
4352,52846.3,35374.6,88220.9,0
4353,58117.9,35247.5,93365.4,0
4354,58459.2,38373.8,96833,0
4355,25845.4,38688.6,64534,0
4356,17854.7,35946.6,53801.2,0
4357,43843.8,36085.6,79929.4,0
4358,29891.7,41382.3,71274,0
4359,23687.6,39761.3,63449,0
4360,20248.3,36770.7,57019,0
4361,46767.3,38651.6,85419,0
4362,31854.7,40470.5,72325.2,0
4363,19630.8,36236.3,55867.1,0
4364,19193.7,38018.7,57212.4,0
4365,84844.8,35578.4,120423,0
4366,29565.2,40447.2,70012.4,0
4367,36109.7,34899.6,71009.3,0
4368,90894.1,35918.9,126813,0
4369,25220.8,37878.8,63099.6,0
4370,35648.2,36828.1,72476.3,0
4371,22488.7,37972.1,60460.8,0
4372,21874.1,34404.7,56278.8,0
4373,36023.9,34035.2,70059.1,0
4374,28464.3,34183.6,62647.9,0
4375,28908.9,36546.5,65455.4,0
4376,22389.2,34512.8,56902,0
4377,43575.2,36071.5,79646.8,0
4378,20865.1,34779,55644.1,0
4379,29609.2,34464.6,64073.8,0
4380,37820.8,33969.6,71790.5,0
4381,54734.9,38066.5,92801.4,0
4382,66559.3,42920.4,109480,0
4383,30633.3,36424.2,67057.5,0
4384,50902.3,37969.9,88872.1,0
4385,33187.3,36821.5,70008.8,0
4386,25263.4,39975.4,65238.8,0
4387,52798.5,35798.7,88597.2,0
4388,17974.2,38489.1,56463.3,0
4389,29409.9,35856.8,65266.7,0
4390,31954.1,36780.3,68734.3,0
4391,32878.3,35030.5,67908.8,0
4392,61263.3,34733.1,95996.4,0
4393,19506.2,38375.2,57881.4,0
4394,38397.9,34757.9,73155.8,0
4395,44520.4,39026.4,83546.8,0
4396,35673.1,38257.4,73930.5,0
4397,21050.5,41624.3,62674.8,0
4398,55813,34919.4,90732.4,0
4399,23905.4,36007.1,59912.5,0
4400,88237.7,43095.8,131333,0
4401,29931.6,38506.5,68438.2,0
4402,54330,39742.6,94072.7,0
4403,25241.9,36086.7,61328.6,0
4404,28143.6,35350,63493.6,0
4405,93705.3,41097,134802,0
4406,33729.4,37465.7,71195.1,0
4407,68865,43824,112689,0
4408,24706.2,37074.5,61780.6,0
4409,45841.1,32974.4,78815.5,0
4410,26426.7,37592.7,64019.4,0
4411,31881.6,38546.1,70427.7,0
