Kernel name,Computation duration (us),Global size,Local size,TBX,TBY,LOCAL,WPTX,WPTY,VECTOR,UNROLL_FACTOR,PADDING,TBX_XL,TBY_XL,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_16,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,half_precision_fu_utilization,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
conv,31516,16777216,64,8,8,1,1,1,1,1,1,8,8,8,85087982,104849166,2,144965696,106954761,2,213909504,81.5817,1,47.3295,51380224,6291456,205520896,102760448,0.977695,99.9901,0,822083584,0,9361686528,822083584,3424649216,352321536,0,472383488,0,1,0.710494,0,0,0,1,1,2,12.2252,100,97.7941,1024,840,200,0,32
conv,16697,16777216,64,8,8,1,1,1,1,7,0,8,8,1,2103315,2068534,1,42205232,4194313,2,111149056,0,2,49.1156,51380224,4194304,0,0,0.904435,99.9892,0,822083584,0,771751936,16777216,1780482048,687865856,0,133693440,0,1,1.33565,0,0,0,1,1,2,5.45254,100,95.3431,1024,784,0,0,31
conv,16705,16777216,64,8,8,1,1,1,1,7,1,8,8,1,2103531,2068530,1,42205784,4194313,2,111149056,0,2,47.3295,51380224,6291456,0,0,0.914563,99.9793,0,822083584,0,771751936,16777216,1780482048,687865856,0,133693440,0,1,1.33502,0,0,0,1,1,2,5.45054,100,95.3431,1024,840,0,0,31
conv,19682,8388608,64,8,8,1,1,2,1,1,0,8,8,8,51490302,60810242,2,83493296,62914569,2,115343360,79.4987,1,47.8839,29360128,3932160,115343360,58720256,0.986567,99.9419,0,822083584,0,3825205248,419430400,1565523968,276824064,0,226230272,0,1,1.13771,0,0,0,1,1,2,8.59624,100,95.4374,1024,1232,224,0,32
conv,19660,8388608,64,8,8,1,1,2,1,1,1,8,8,8,51576063,60810038,2,83494016,62914569,2,115343360,79.4987,2,24.4227,58720256,6553600,115343360,58720256,0.986808,100.04,0,822083584,0,3825205248,419430400,1565523968,276824064,0,226230272,0,1,1.13786,0,0,0,1,1,2,8.58894,100,95.4374,1024,1320,224,0,32
conv,8595,8388608,64,8,8,1,1,2,1,7,0,8,8,1,2103619,2068534,1,25821656,4194313,2,57671680,0,2,47.8839,29360128,3932160,0,0,0.920788,99.9829,0,822083584,0,704643072,8388608,986710016,360710144,0,96993280,0,1,2.59909,0,0,0,1,1,2,7.24197,100,92.8716,1024,1232,0,0,32
conv,8597,8388608,64,8,8,1,1,2,1,7,1,8,8,1,2103315,2068534,1,25821232,4194313,2,57671680,0,3,24.4227,58720256,6553600,0,0,0.920217,99.9925,0,822083584,0,704643072,8388608,986710016,360710144,0,96993280,0,1,2.59865,0,0,0,1,1,2,7.24003,100,92.8716,1024,1320,0,0,32
conv,12336,4194304,64,8,8,1,1,4,1,1,0,8,8,8,34675996,38787482,2,68850960,40894473,2,89128960,80.2873,1,86.0577,9175040,2752512,115343360,36700160,0.98711,100.122,0,822083584,0,2090074112,209715200,1197998080,603979776,0,167641088,0,1,1.81539,0,0,0,1,1,2,10.1208,100,91.7856,1024,2128,280,0,32
conv,12353,4194304,64,8,8,1,1,4,1,1,1,8,8,8,34691071,38787038,2,68786852,40894473,2,89128960,80.2105,1,47.4621,18350080,3276800,115343360,36700160,0.987037,100.159,0,822083584,0,2090074112,209715200,1197998080,603979776,0,167641088,0,1,1.8158,0,0,0,1,1,2,10.1194,100,91.7856,1024,2280,280,0,32
conv,4540,4194304,64,8,8,1,1,4,1,7,0,8,8,2,2103315,2068506,1,17629432,4194313,2,31457280,0,1,86.0577,9175040,2752512,0,0,0.947463,99.9655,0,822083584,0,553648128,4194304,589824000,255852544,0,76677120,0,1,4.9483,0,0,0,1,1,2,10.9865,100,90.7051,1024,2128,0,0,32
conv,4541,4194304,64,8,8,1,1,4,1,7,1,8,8,2,2103315,2068506,1,17629232,4194313,2,31457280,0,2,47.4621,18350080,3276800,0,0,0.948991,99.9608,0,822083584,0,553648128,4194304,589824000,255852544,0,76677120,0,1,4.94899,0,0,0,1,1,2,10.9885,100,90.7051,1024,2280,0,0,32
conv,8806,2097152,64,8,8,1,1,8,1,1,0,8,8,8,26941721,27771706,2,46753072,29884425,2,52953088,76.8978,1,44.7875,12845056,3735552,70254592,25690112,0.735893,99.4176,0,822083584,0,1231159296,104857600,775159808,767557632,0,131661824,0,1,2.53465,0,0,0,1,1,2,11.5512,100,87.8391,1024,3920,392,0,40
conv,8690,2097152,64,8,8,1,1,8,1,1,1,8,8,8,25965523,27772584,2,46897220,29884425,2,52953088,76.8383,1,86.4981,6422528,2162688,70254592,25690112,0.680962,99.9822,0,822083584,0,1231159296,104857600,775159808,767557632,0,131661824,0,1,2.58534,0,0,0,1,1,2,11.7156,100,87.8391,1024,4200,392,0,40
conv,2513,2097152,64,8,8,1,1,8,1,7,0,8,8,3,2191853,2068506,2,13533232,4194313,2,17825792,0,3,44.7875,12845056,3735552,0,0,0.731741,99.9306,0,822083584,0,443285504,2097152,391380992,163577856,0,73203712,0,2,8.99761,0,0,0,1,1,2,20.3053,100,77.7977,1024,3920,0,0,32
conv,2516,2097152,64,8,8,1,1,8,1,7,1,8,8,3,2195413,2068506,2,13533392,4194313,2,17825792,0,2,86.4981,6422528,2162688,0,0,0.672078,99.921,0,822083584,0,443285504,2097152,391380992,163577856,0,73203712,0,2,8.99545,0,0,0,1,1,2,20.3024,100,77.7977,1024,4200,0,0,32
conv,22436,8388608,64,8,8,1,2,1,1,1,0,8,8,8,79176205,60808124,2,133866592,62914617,2,162529280,82.014,1,46.0701,29360128,5242880,205520896,58720256,0.952213,100.088,0,822083584,0,4345298944,411041792,1691353088,587202560,0,254541824,0,1,0.999779,0,0,0,1,1,2,7.99179,100,96.4598,1024,1232,224,0,32
conv,22480,8388608,64,8,8,1,2,1,1,1,1,8,8,8,79973868,60810526,2,133942672,62914569,2,162529280,82.0213,1,47.5098,29360128,4194304,205520896,58720256,0.948417,99.9003,0,822083584,0,4345298944,411041792,1926234112,268435456,0,251920384,0,1,0.9977,0,0,0,1,1,2,8.05122,100,96.423,1024,1288,224,0,32
conv,8746,8388608,64,8,8,1,2,1,1,7,0,8,8,1,2103315,2068506,1,31195184,4194361,2,59768832,0,2,46.0701,29360128,5242880,0,0,0.715439,99.9652,0,822083584,0,461373440,8388608,751828992,385875968,0,82837504,0,1,2.55951,0,0,0,1,1,2,6.27079,100,91.6535,1024,1232,0,0,37
conv,8770,8388608,64,8,8,1,2,1,1,7,1,8,8,1,2103315,2068506,1,31195184,4194313,2,59768832,0,2,47.5098,29360128,4194304,0,0,0.932684,99.9588,0,822083584,0,461373440,8388608,986710016,402653184,0,90701824,0,1,2.55475,0,0,0,1,1,2,6.57238,100,92.3772,1024,1288,0,0,32
conv,20195,8388608,64,8,8,1,2,1,2,1,0,8,8,8,61403719,60805738,2,133940312,60817465,2,162529280,82.9072,1,46.0701,29360128,5242880,205520896,58720256,0.727097,99.9767,0,822083584,0,4387241984,411041792,1682964480,293601280,0,246415360,0,1,1.11063,0,0,0,1,1,2,8.11666,100,96.3431,1024,1232,224,0,36
conv,22477,8388608,64,8,8,1,2,1,2,1,1,8,8,8,79948598,60810802,2,133937380,60817545,2,162529280,82.9028,1,47.5098,29360128,4194304,205520896,58720256,0.952223,99.9671,0,822083584,0,4387241984,411041792,1917845504,276824064,0,253231104,0,1,0.997104,0,0,0,1,1,2,7.58287,100,96.4415,1024,1288,224,0,32
conv,8605,8388608,64,8,8,1,2,1,2,7,0,8,8,1,2103315,2068506,1,31195560,2097161,2,59768832,0,2,46.0701,29360128,5242880,0,0,0.731314,99.8893,0,822083584,0,503316480,8388608,743440384,343932928,0,82575360,0,1,2.60326,0,0,0,1,1,2,6.32971,100,91.627,1024,1232,0,0,37
conv,8651,8388608,64,8,8,1,2,1,2,7,1,8,8,1,2103315,2068506,1,31195184,2097161,2,59768832,0,2,47.5098,29360128,4194304,0,0,0.928616,99.9536,0,822083584,0,503316480,8388608,978321408,427819008,0,92536832,0,1,2.59026,0,0,0,1,1,2,6.82289,100,92.5283,1024,1288,0,0,32
conv,14423,4194304,64,8,8,1,2,2,1,1,0,8,8,8,52062834,35642374,2,83029516,37748745,2,112197632,79.2746,1,44.1744,16777216,4456448,160432128,33554432,0.984642,99.9678,0,822083584,0,1943666688,209715200,1132986368,587202560,0,161087488,0,1,1.55638,0,0,0,1,1,2,7.7212,100,91.0929,1024,1936,256,0,32
conv,13559,4194304,64,8,8,1,2,2,1,1,1,8,8,7,40095017,35638322,2,80915880,37748745,2,112197632,78.876,1,42.0956,17825792,4456448,160432128,33554432,0.734662,100.022,0,822083584,0,1943666688,209715200,1149763584,583008256,0,161480704,0,1,1.65752,0,0,0,1,1,2,8.21009,100,91.1145,1024,2024,256,0,40
conv,4632,4194304,64,8,8,1,2,2,1,7,0,8,8,2,2103355,2068534,1,20840720,4194313,2,31981568,0,2,44.1744,16777216,4456448,0,0,0.714179,100.023,0,822083584,0,406847488,4194304,424148992,230686720,0,66453504,0,1,4.85423,0,0,0,1,1,2,10.0038,100,88.7821,1024,1936,0,0,35
conv,4633,4194304,64,8,8,1,2,2,1,7,1,8,8,2,2103907,2068506,1,20841136,4194313,2,31981568,0,2,42.0956,17825792,4456448,0,0,0.945511,99.9308,0,822083584,0,406847488,4194304,440926208,243269632,0,67371008,0,1,4.85054,0,0,0,1,1,2,10.1045,100,88.9348,1024,2024,0,0,32
conv,14417,4194304,64,8,8,1,2,2,2,1,0,8,8,8,52074377,35642218,2,83211796,35651593,2,112197632,80.6912,1,44.1744,16777216,4456448,160432128,33554432,0.984759,100.007,0,822083584,0,1981415424,209715200,1124597760,566231040,0,161349632,0,1,1.55642,0,0,0,1,1,2,7.77395,100,91.1073,1024,1936,256,0,32
conv,13528,4194304,64,8,8,1,2,2,2,1,1,8,8,8,40213411,35640898,2,80834812,35651593,2,112197632,80.3033,1,42.0956,17825792,4456448,160432128,33554432,0.733734,99.0413,0,822083584,0,1981415424,209715200,1141374976,591396864,0,162660352,0,1,1.6585,0,0,0,1,1,2,8.33041,100,91.179,1024,2024,256,0,40
conv,4513,4194304,64,8,8,1,2,2,2,7,0,8,8,2,2103339,2068506,1,20840520,2097161,2,31981568,0,2,44.1744,16777216,4456448,0,0,0.726611,99.8822,0,822083584,0,444596224,4194304,415760384,222298112,0,67108864,0,1,4.97758,0,0,0,1,1,2,10.069,100,88.8916,1024,1936,0,0,35
conv,4520,4194304,64,8,8,1,2,2,2,7,1,8,8,2,2103699,2068506,1,20840888,2097161,2,31981568,0,2,42.0956,17825792,4456448,0,0,0.947612,99.9574,0,822083584,0,444596224,4194304,432537600,234881024,0,68026368,0,1,4.97213,0,0,0,1,1,2,10.1266,100,89.0414,1024,2024,0,0,32
conv,8470,2097152,64,8,8,1,2,4,1,1,0,8,8,8,27952071,23053782,2,60818060,25165833,2,87556096,76.9091,1,44.3155,10485760,3276800,137887744,20971520,0.716265,100.013,0,822083584,0,1109131264,104857600,853803008,549453824,0,124715008,0,1,2.65668,0,0,0,1,1,3,9.78544,100,86.1797,1024,3344,320,0,40
conv,7975,2097152,64,8,8,1,2,4,1,1,1,8,8,8,24480159,23052932,2,58587752,25165833,2,87556096,76.2227,1,37.8303,11796480,4325376,137887744,20971520,0.609556,100.007,0,822083584,0,1109131264,104857600,864288768,683671552,0,129236992,0,1,2.81506,0,0,0,1,1,3,10.7716,100,86.6633,1024,3496,320,0,42
conv,2569,2097152,64,8,8,1,2,4,1,7,0,8,8,3,2103619,2068506,2,15664120,4194313,2,18612224,0,2,44.3155,10485760,3276800,0,0,0.542118,99.8082,0,822083584,0,339345408,2097152,260308992,159383552,0,62259200,0,2,8.80005,0,0,0,1,1,2,17.9719,100,79.4671,1024,3344,0,0,54
conv,2600,2097152,64,8,8,1,2,4,1,7,1,8,8,3,2103408,2068506,2,15663152,4194313,2,18612224,0,3,37.8303,11796480,4325376,0,0,0.726221,101.447,0,822083584,0,339345408,2097152,270794752,138412032,0,61931520,0,2,8.75317,0,0,0,1,1,2,17.5434,100,79.3585,1024,3496,0,0,40
conv,8832,2097152,64,8,8,1,2,4,2,1,0,8,8,8,30450731,23055778,2,62648492,23068681,2,87556096,79.2153,1,44.3155,10485760,3276800,137887744,20971520,0.779639,100.218,0,822083584,0,1123811328,104857600,845414400,612368384,0,126877696,0,1,2.55252,0,0,0,1,1,3,9.68794,100,86.4153,1024,3344,320,0,32
conv,7989,2097152,64,8,8,1,2,4,2,1,1,8,8,8,24729365,23051316,2,58550468,23068681,2,87556096,78.2233,1,37.8303,11796480,4325376,137887744,20971520,0.60998,99.6738,0,822083584,0,1123811328,104857600,855900160,591396864,0,126550016,0,1,2.80871,0,0,0,1,1,3,10.5747,100,86.3801,1024,3496,320,0,42
conv,2464,2097152,64,8,8,1,2,4,2,7,0,8,8,3,2103359,2068494,2,15663152,2097161,2,18612224,0,2,44.3155,10485760,3276800,0,0,0.606995,100.217,0,822083584,0,354025472,2097152,251920384,144703488,0,61997056,0,2,9.16546,0,0,0,1,1,2,18.5018,100,79.3803,1024,3344,0,0,46
conv,2479,2097152,64,8,8,1,2,4,2,7,1,8,8,3,2103567,2068506,2,15663160,2097161,2,18612224,0,3,37.8303,11796480,4325376,0,0,0.728986,99.8433,0,822083584,0,354025472,2097152,262406144,155189248,0,62652416,0,2,9.08544,0,0,0,1,1,2,18.5022,100,79.596,1024,3496,0,0,40
conv,6141,1048576,64,8,8,1,2,8,1,1,0,8,8,7,16014151,16752602,2,49967368,18874377,3,74711040,74.8795,1,60.2046,3670016,3735552,126615552,14680064,0.465788,99.7308,0,822083584,0,843808768,52428800,714211328,651165696,0,111902720,0,2,3.65969,0,0,0,1,1,3,13.2277,100,86.1155,1024,6160,448,0,48
conv,6218,1048576,64,8,8,1,2,8,1,1,1,8,8,7,15402495,16749856,2,47547428,18874377,3,74711040,73.9956,1,44.4649,7340032,2686976,126615552,14680064,0.43558,99.621,0,822083584,0,843808768,52428800,721551360,661651456,0,112459776,0,2,3.61542,0,0,0,1,1,3,12.8229,100,86.1843,1024,6440,448,0,56
conv,1497,1048576,64,8,8,1,2,8,1,7,0,8,8,4,2114648,2068506,2,13074632,4194313,2,11403264,0,2,60.2046,3670016,3735552,0,0,0.463228,99.8336,0,822083584,0,328499200,1048576,178388992,103809024,0,60981248,0,3,15.2991,0,0,0,1,1,2,31.9597,100,73.477,1024,6160,0,0,64
conv,1492,1048576,64,8,8,1,2,8,1,7,1,8,8,4,2115905,2068506,2,13074864,4194313,2,11403264,0,3,44.4649,7340032,2686976,0,0,0.432398,99.6641,0,822083584,0,328499200,1048576,185729024,121634816,0,61767680,0,3,15.3014,0,0,0,1,1,2,32.2538,100,73.8147,1024,6440,0,0,64
conv,7927,1048576,64,8,8,1,2,8,2,1,0,8,8,6,16426482,16753778,2,49788236,16777225,2,74711040,77.1364,1,60.2046,3670016,3735552,126615552,14680064,0.466506,100.032,0,822083584,0,855703552,52428800,705822720,659554304,0,112492544,0,1,2.83152,0,0,0,1,1,3,10.1351,100,85.9944,1024,6160,448,0,40
conv,7370,1048576,64,8,8,1,2,8,2,1,1,8,8,6,15417170,16749700,2,46130648,16777225,2,74711040,76.044,1,44.4649,7340032,2686976,126615552,14680064,0.435605,99.3635,0,822083584,0,855703552,52428800,713162752,665845760,0,112918528,0,1,3.04322,0,0,0,1,1,3,11.3529,100,86.0472,1024,6440,448,0,44
conv,1384,1048576,64,8,8,1,2,8,2,7,0,8,8,4,2131555,2068506,2,13074488,2097161,2,11403264,0,2,60.2046,3670016,3735552,0,0,0.463403,99.5344,0,822083584,0,341999616,1048576,170000384,110100480,0,61308928,0,3,16.5162,0,0,0,1,1,2,34.4365,100,73.6655,1024,6160,0,0,64
conv,1417,1048576,64,8,8,1,2,8,2,7,1,8,8,4,2135821,2068506,2,13074480,2097161,2,11403264,0,3,44.4649,7340032,2686976,0,0,0.432958,100.181,0,822083584,0,342130688,1048576,177340416,113246208,0,61669376,0,3,16.1943,0,0,0,1,1,2,33.9804,100,73.7729,1024,6440,0,0,63
conv,20739,4194304,64,8,8,1,4,1,1,1,0,8,8,8,93959371,38790000,2,131184056,45088777,2,135790592,79.1014,1,79.9107,9175040,3670016,205520896,36700160,0.89235,98.6928,0,822083584,0,2479489024,205520896,1411907584,197132288,0,185466880,0,1,1.09065,0,0,0,1,1,2,6.39415,100,86.2036,1024,2128,280,0,31
conv,20651,4194304,64,8,8,1,4,1,1,1,1,8,8,9,93945495,38789874,2,131181120,45088777,2,135790592,79.1072,1,87.0139,9175040,2621440,205520896,36700160,0.898991,99.3739,0,822083584,0,2479489024,205520896,1558708224,197132288,0,190054400,0,1,1.08694,0,0,0,1,1,2,6.53519,100,86.5366,1024,2184,280,0,31
conv,4727,4194304,64,8,8,1,4,1,1,7,0,8,8,2,2103619,2068506,2,28443088,8388617,2,33030144,0,1,79.9107,9175040,3670016,0,0,0.597074,99.9603,0,822083584,0,289406976,4194304,443023360,209715200,0,62390272,0,1,4.7554,0,0,0,1,1,2,9.248,100,88.5767,1024,2128,0,0,48
conv,4728,4194304,64,8,8,1,4,1,1,7,1,8,8,2,2103379,2068506,2,28442736,8388617,2,33030144,0,1,87.0139,9175040,2621440,0,0,0.717728,99.9306,0,822083584,0,289406976,4194304,589824000,243269632,0,68026368,0,1,4.75534,0,0,0,1,1,2,9.56624,100,89.5231,1024,2184,0,0,40
conv,20772,4194304,64,8,8,1,4,1,2,1,0,8,8,9,94850135,38790054,2,131184544,40894473,2,135790592,81.0282,1,79.9107,9175040,3670016,205520896,36700160,0.918889,100.267,0,822083584,0,2501509120,205520896,1403518976,184549376,0,185335808,0,1,1.08531,0,0,0,1,1,2,6.51144,100,86.2823,1024,2128,280,0,32
conv,20525,4194304,64,8,8,1,4,1,2,1,1,8,8,9,94825642,38789770,2,131193056,40894473,2,135790592,81.0366,1,87.0139,9175040,2621440,205520896,36700160,0.91928,99.9533,0,822083584,0,2501509120,205520896,1550319616,184549376,0,189923328,0,1,1.08316,0,0,0,1,1,2,6.71796,100,86.6136,1024,2184,280,0,31
conv,4610,4194304,64,8,8,1,4,1,2,7,0,8,8,2,2103315,2068502,2,28442672,4194313,2,33030144,0,1,79.9107,9175040,3670016,0,0,0.610745,100.01,0,822083584,0,310378496,4194304,434634752,192937984,0,62259200,0,1,4.87508,0,0,0,1,1,2,9.27713,100,88.5526,1024,2128,0,0,44
conv,4606,4194304,64,8,8,1,4,1,2,7,1,8,8,2,2103803,2068502,2,28443208,4194313,2,33030144,0,1,87.0139,9175040,2621440,0,0,0.725996,99.8961,0,822083584,0,310378496,4194304,581435392,247463936,0,68550656,0,1,4.87923,0,0,0,1,1,2,9.89364,100,89.6033,1024,2184,0,0,40
conv,20354,4194304,64,8,8,1,4,1,4,1,0,8,8,9,92758971,38789926,2,131165176,38797321,2,135790592,82.0381,1,79.9107,9175040,3670016,205520896,36700160,0.901342,101.506,0,822083584,0,2505703424,205520896,1399324672,205520896,0,185991168,0,1,1.10468,0,0,0,1,1,2,6.3302,100,86.3306,1024,2128,280,0,32
conv,20407,4194304,64,8,8,1,4,1,4,1,1,8,8,9,93440764,38790130,2,131174056,38797449,2,135790592,82.0411,1,87.0139,9175040,2621440,205520896,36700160,0.895528,99.1464,0,822083584,0,2505703424,205520896,1546125312,205520896,0,190578688,0,1,1.091,0,0,0,1,1,2,6.60831,100,86.6596,1024,2184,280,0,32
conv,4588,4194304,64,8,8,1,4,1,4,7,0,8,8,2,2104227,2064454,2,28444048,2097161,2,33030144,0,1,79.9107,9175040,3670016,0,0,0.611051,99.9461,0,822083584,0,318767104,4194304,430440448,192937984,0,62390272,0,1,4.89711,0,0,0,1,1,2,9.42487,100,88.5767,1024,2128,0,0,43
conv,4587,4194304,64,8,8,1,4,1,4,7,1,8,8,2,2103315,2064426,2,28442672,2097161,2,33030144,0,1,87.0139,9175040,2621440,0,0,0.72973,99.9152,0,822083584,0,318767104,4194304,577241088,247463936,0,68681728,0,1,4.90089,0,0,0,1,1,2,9.88564,100,89.6231,1024,2184,0,0,40
conv,12507,2097152,64,8,8,1,4,2,1,1,0,8,8,8,56208657,23056626,2,99807372,29360137,2,109838336,77.6849,1,56.7454,6291456,4456448,182976512,20971520,0.836449,99.8914,0,822083584,0,1024393216,104857600,1000603648,247463936,0,118620160,0,1,1.79626,0,0,0,1,1,2,6.13809,100,84.2869,1024,3344,320,0,32
conv,11953,2097152,64,8,8,1,4,2,1,1,1,8,8,8,51163309,23056458,2,85317468,29360137,2,109838336,74.8046,1,68.4283,5767168,3145728,182976512,20971520,0.613709,99.9817,0,822083584,0,1024393216,104857600,1042546688,369098752,0,123731968,0,1,1.8799,0,0,0,1,1,2,6.63393,100,84.9361,1024,3432,320,0,43
conv,2598,2097152,64,8,8,1,4,2,1,7,0,8,8,3,2103315,2068506,2,20513000,8388617,2,18350080,0,2,56.7454,6291456,4456448,0,0,0.482628,99.8996,0,822083584,0,250740736,2097152,226754560,165675008,0,55574528,0,2,8.6963,0,0,0,1,1,2,16.167,100,82.5103,1024,3344,0,0,64
conv,2600,2097152,64,8,8,1,4,2,1,7,1,8,8,3,2103631,2068510,2,20513352,8388617,2,18350080,0,2,68.4283,5767168,3145728,0,0,0.543361,99.8174,0,822083584,0,250216448,2097152,268697600,161480704,0,56688640,0,2,8.68855,0,0,0,1,1,2,15.944,100,82.9408,1024,3432,0,0,54
conv,12490,2097152,64,8,8,1,4,2,2,1,0,8,8,8,56237361,23056546,2,100403096,25165881,2,109838336,80.3296,1,56.7454,6291456,4456448,182976512,20971520,0.836603,99.8552,0,822083584,0,1043005440,104857600,992215040,251658240,0,119013376,0,1,1.79576,0,0,0,1,1,2,6.16614,100,84.387,1024,3344,320,0,32
conv,11937,2097152,64,8,8,1,4,2,2,1,1,8,8,8,51191661,23056986,2,85343360,25165833,2,109838336,77.5376,1,68.4283,5767168,3145728,182976512,20971520,0.613078,99.9616,0,822083584,0,1043267584,104857600,1034158080,377487360,0,124321792,0,1,1.88507,0,0,0,1,1,2,6.71607,100,85.0076,1024,3432,320,0,44
conv,2481,2097152,64,8,8,1,4,2,2,7,0,8,8,3,2103779,2068486,2,20513424,4194313,2,18350080,0,2,56.7454,6291456,4456448,0,0,0.484334,99.8948,0,822083584,0,269615104,2097152,218365952,165675008,0,55902208,0,2,9.09844,0,0,0,1,1,2,16.7993,100,82.6128,1024,3344,0,0,64
conv,2486,2097152,64,8,8,1,4,2,2,7,1,8,8,3,2103323,2068486,2,20512816,4194313,2,18350080,0,2,68.4283,5767168,3145728,0,0,0.5476,99.7402,0,822083584,0,269090816,2097152,260308992,155189248,0,56819712,0,2,9.06844,0,0,0,1,1,2,16.8162,100,82.9801,1024,3432,0,0,54
conv,12501,2097152,64,8,8,1,4,2,4,1,0,8,8,8,56149825,23056454,2,100358688,23068681,2,109838336,81.5929,1,56.7454,6291456,4456448,182976512,20971520,0.836573,100.131,0,822083584,0,1047199744,104857600,988020736,245366784,0,118816768,0,1,1.80067,0,0,0,1,1,2,6.1614,100,84.3612,1024,3344,320,0,32
conv,11913,2097152,64,8,8,1,4,2,4,1,1,8,8,8,51226824,23056462,2,85532096,23068681,2,109838336,79.2608,1,68.4283,5767168,3145728,182976512,20971520,0.61443,99.7175,0,822083584,0,1047199744,104857600,1029963776,377487360,0,124256256,0,1,1.88229,0,0,0,1,1,2,6.69849,100,85.0458,1024,3432,320,0,44
conv,2464,2097152,64,8,8,1,4,2,4,7,0,8,8,3,2103315,2064406,2,20512816,2097161,2,18350080,0,2,56.7454,6291456,4456448,0,0,0.484195,99.9447,0,822083584,0,273809408,2097152,214171648,161480704,0,55771136,0,2,9.16671,0,0,0,1,1,2,16.9871,100,82.572,1024,3344,0,0,64
conv,2475,2097152,64,8,8,1,4,2,4,7,1,8,8,3,2103445,2064406,2,20512856,2097161,2,18350080,0,2,68.4283,5767168,3145728,0,0,0.606696,99.9324,0,822083584,0,273809408,2097152,256114688,140509184,0,56426496,0,2,9.12286,0,0,0,1,1,2,16.4655,100,82.7744,1024,3432,0,0,48
conv,8202,1048576,64,8,8,1,4,4,1,1,0,8,8,7,28462189,15178749,2,76475824,21495817,3,97320960,74.8092,1,51.4968,3932160,3866624,171704320,13107200,0.496648,100.114,0,822083584,0,767885312,56623104,861011968,285212672,0,100581376,0,1,2.74768,0,0,0,1,1,3,8.69791,99.8778,86.7711,1024,5776,400,0,32
conv,7852,1048576,64,8,8,1,4,4,1,1,1,8,8,8,29263568,15181218,3,81380456,21495817,3,97320960,75.8109,1,50.625,4325376,3866624,171704320,13107200,0.496809,100.277,0,822083584,0,767754240,56623104,864157696,380633088,0,103628800,0,1,2.85901,0,0,0,1,1,3,8.81011,99.8814,87.1877,1024,5928,400,0,48
conv,1745,1048576,64,8,8,1,4,4,1,7,0,8,8,3,2103494,2068682,3,16547888,8388617,2,11468800,0,2,51.4968,3932160,3866624,0,0,0.368615,99.7506,0,822083584,0,216530944,5242880,147980288,98566144,0,56049664,0,3,12.9992,0,0,0,1,1,2,25.9226,99.7808,71.9453,768,5776,0,0,80
conv,1717,1048576,64,8,8,1,4,4,1,7,1,8,8,4,2103564,2068650,3,16547888,8388617,2,11468800,0,2,50.625,4325376,3866624,0,0,0.368409,100.239,0,822083584,0,216793088,5242880,151126016,96468992,0,56147968,0,3,13.2521,0,0,0,1,1,2,26.1972,99.7811,71.8923,768,5928,0,0,80
conv,8021,1048576,64,8,8,1,4,4,2,1,0,8,8,7,27813927,15177294,2,76378684,17301513,3,97320960,77.8295,1,51.4968,3932160,3866624,171704320,13107200,0.49722,99.9646,0,822083584,0,616890368,56623104,852623360,287309824,0,95666176,0,1,2.80663,0,0,0,1,1,3,7.50835,99.8716,86.0914,1024,5776,400,0,32
conv,8004,1048576,64,8,8,1,4,4,2,1,1,8,8,7,28499835,15176430,2,78465008,17301513,3,97320960,78.259,1,50.625,4325376,3866624,171704320,13107200,0.49707,99.6489,0,822083584,0,616759296,56623104,855769088,331350016,0,97107968,0,1,2.82749,0,0,0,1,1,3,7.71466,99.8735,86.3274,1024,5928,400,0,48
conv,1620,1048576,64,8,8,1,4,4,2,7,0,8,8,4,2104115,2068638,3,16548176,4194313,2,11468800,0,2,51.4968,3932160,3866624,0,0,0.369006,99.7749,0,822083584,0,224264192,5242880,139591680,99614720,0,56147968,0,3,13.9721,0,0,0,1,1,2,27.5525,99.7811,71.8413,768,5776,0,0,80
conv,1499,1048576,64,8,8,1,4,4,2,7,1,8,8,4,2105232,2068598,3,16547888,4194313,2,11468800,0,2,50.625,4325376,3866624,0,0,0.429804,99.5473,0,822083584,0,224264192,5242880,142737408,100663296,0,56279040,0,3,15.111,0,0,0,1,1,2,30.002,99.7817,71.9068,896,5928,0,0,72
conv,8373,1048576,64,8,8,1,4,4,4,1,0,8,8,7,29788717,15181374,2,72939828,15204361,3,97320960,78.9749,1,51.4968,3932160,3866624,171704320,13107200,0.497043,100.208,0,822083584,0,620953600,56623104,848429056,329252864,0,96944128,0,1,2.71302,0,0,0,1,1,3,7.34392,99.8732,86.3043,1024,5776,400,0,40
