Kernel name,Computation duration (us),Global size,Local size,TBX,TBY,LOCAL,WPTX,WPTY,VECTOR,UNROLL_FACTOR,PADDING,TBX_XL,TBY_XL,dram__throughput.avg.pct_of_peak_sustained_elapsed,dram__sectors_read.sum,dram__sectors_write.sum,lts__t_sectors.avg.pct_of_peak_sustained_elapsed,lts__t_sectors_op_read.sum,lts__t_sectors_op_write.sum,l1tex__t_requests_pipe_lsu_mem_global_op_ld.avg.pct_of_peak_sustained_active,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum,sm__warps_active.avg.pct_of_peak_sustained_active,smsp__cycles_active.avg.pct_of_peak_sustained_elapsed,smsp__sass_thread_inst_executed_op_fp16_pred_on.sum,smsp__sass_thread_inst_executed_op_fp32_pred_on.sum,smsp__sass_thread_inst_executed_op_fp64_pred_on.sum,smsp__sass_thread_inst_executed_op_integer_pred_on.sum,smsp__sass_thread_inst_executed_op_control_pred_on.sum,smsp__sass_thread_inst_executed_op_memory_pred_on.sum,smsp__sass_thread_inst_executed_op_misc_pred_on.sum,smsp__sass_thread_inst_executed_op_conversion_pred_on.sum,smsp__inst_executed.sum,smsp__inst_executed_pipe_fp16.sum,smsp__pipe_fma_cycles_active.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_fp64.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_tex.avg.pct_of_peak_sustained_active,smsp__issue_active.avg.pct_of_peak_sustained_active,smsp__thread_inst_executed_per_inst_executed.ratio,smsp__thread_inst_executed_per_inst_executed.pct,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
conv,9487,524288,64,8,8,0,8,4,2,1,0,8,8,83.503,7.42642e+07,1.12726e+07,25.9053,9.88295e+07,1.75638e+07,0.455205,3.09658e+06,0.00964278,0,0,9.43187e+07,9.17504e+06,86.1406,99.9058,0,8.22084e+08,0,1.99754e+08,2.62144e+07,8.89717e+08,1.21635e+08,0,6.45693e+07,0,2.10773,0,0,2.05223,0,2.37744,32,100,896,0,560,0,66
conv,2567,524288,64,8,8,0,8,4,2,7,0,8,8,49.8811,2.10903e+06,2.09726e+06,40.7436,6.47198e+06,8.38863e+06,5.58705,3.09658e+06,0.0584325,0,0,0,0,48.548,99.1226,0,8.22084e+08,0,3.72244e+07,524288,1.07479e+08,4.1943e+06,0,3.03759e+07,0,23.5504,0,0,3.05065,0,13.6632,32,100,512,0,0,0,128
conv,9464,524288,64,8,8,0,8,4,4,1,0,8,8,82.8177,7.33165e+07,1.12726e+07,25.1397,9.94031e+07,1.33694e+07,0.457214,3.09658e+06,0.00966101,0,0,9.43232e+07,9.1755e+06,86.161,99.9147,0,8.22084e+08,0,2.02375e+08,2.62144e+07,8.85522e+08,1.21635e+08,0,6.45202e+07,0,2.11152,0,0,2.04626,0,2.37991,32,100,896,0,560,0,66
conv,2513,524288,64,8,8,0,8,4,4,7,0,8,8,54.5625,2.11279e+06,2.09717e+06,32.6519,7.23202e+06,4.19432e+06,6.12189,3.09658e+06,0.0646187,0,0,0,0,36.2886,99.2355,0,8.22084e+08,0,3.98459e+07,524288,1.03285e+08,4.1943e+06,0,3.03268e+07,0,26.014,0,0,3.23955,0,15.0677,32,100,384,0,0,0,144
conv,11219,262144,64,8,8,0,8,8,1,1,0,8,8,77.452,8.93852e+07,8.51932e+06,21.602,9.57375e+07,2.31998e+07,0.241496,2.00704e+06,0.00394132,0,0,9.29024e+07,6.42265e+06,61.5841,99.6475,0,8.22084e+08,0,1.03285e+08,1.31072e+07,8.46463e+08,1.30548e+08,0,5.99654e+07,0,1.64687,0,0,1.59842,0,1.80962,32,100,640,0,784,0,96
conv,3138,262144,64,8,8,0,8,8,1,7,0,8,8,69.6935,9.31612e+06,2.13083e+06,66.514,3.11706e+07,1.67772e+07,1.879,2.00704e+06,0.0150332,0,0,0,0,36.8647,99.0178,0,8.22084e+08,0,2.70008e+07,262144,8.10025e+07,1.83501e+06,0,2.91389e+07,0,12.0775,0,0,1.18042,0,6.75108,32,100,384,0,0,0,168
conv,11431,262144,64,8,8,0,8,8,2,1,0,8,8,76.9623,8.95225e+07,8.51954e+06,19.741,9.6469e+07,1.48112e+07,0.235018,2.00704e+06,0.00384148,0,0,9.28695e+07,6.42262e+06,61.6879,99.6988,0,8.22084e+08,0,1.08265e+08,1.31072e+07,8.38074e+08,1.16392e+08,0,5.94166e+07,0,1.60433,0,0,1.54171,0,1.74674,32,100,640,0,784,0,96
conv,2766,262144,64,8,8,0,8,8,2,7,0,8,8,46.277,2.87673e+06,2.33307e+06,67.7362,2.49925e+07,8.38863e+06,2.74057,2.00704e+06,0.0220224,0,0,0,0,24.5692,98.9674,0,8.22084e+08,0,2.80494e+07,262144,7.26139e+07,2.09715e+06,0,2.89178e+07,0,17.7016,0,0,1.55209,0,9.81942,32,100,256,0,0,0,183
conv,11414,262144,64,8,8,0,8,8,4,1,0,8,8,76.599,8.955e+07,8.52103e+06,19.2599,9.72532e+07,1.06169e+07,0.235462,2.00704e+06,0.003869,0,0,9.29329e+07,6.42233e+06,61.6594,99.7139,0,8.22084e+08,0,1.10625e+08,1.31072e+07,8.3388e+08,1.16392e+08,0,5.93592e+07,0,1.61558,0,0,1.54477,0,1.75729,32,100,640,0,784,0,95
conv,2413,262144,64,8,8,0,8,8,4,7,0,8,8,68.8003,2.1771e+06,2.10107e+06,30.6197,4.86203e+06,4.19432e+06,4.85953,2.00704e+06,0.0369119,0,0,0,0,24.4446,98.8945,0,8.22084e+08,0,3.04087e+07,262144,6.84196e+07,2.09715e+06,0,2.88604e+07,0,29.6917,0,0,2.45409,0,16.4374,32,100,256,0,0,0,255
conv,19683,16777216,64,8,8,1,1,1,1,1,0,8,8,66.1303,5.22861e+07,1.01904e+08,18.0836,8.0025e+07,1.04858e+08,1.80326,2.88358e+07,3.89645,5.13802e+07,4.36906e+06,1.02892e+08,1.02823e+08,86.1507,99.9739,0,8.22084e+08,0,5.01639e+09,8.22084e+08,3.40787e+09,1.74483e+09,0,3.80633e+08,0,3.68251,0,0,3.68251,0,6.16025,32,100,1024,784,200,0,63
conv,19740,16777216,64,8,8,1,1,1,1,1,1,8,8,66.1421,5.22837e+07,1.01936e+08,18.0627,8.00488e+07,1.04858e+08,1.79752,2.88358e+07,4.02799,5.13802e+07,6.46288e+06,1.0286e+08,1.02901e+08,86.2343,99.9715,0,8.22084e+08,0,5.01639e+09,8.22084e+08,3.40787e+09,1.74483e+09,0,3.80633e+08,0,3.67897,0,0,3.67897,0,6.15432,32,100,1024,840,200,0,63
conv,4076,16777216,64,8,8,1,1,1,1,7,0,8,8,14.5141,2.1034e+06,2.09717e+06,7.53842,7.63763e+06,2.09722e+06,15.0415,2.88358e+07,31.2987,5.13802e+07,4.1943e+06,0,0,94.8111,99.936,0,8.22084e+08,0,3.69099e+08,1.67772e+07,1.7637e+09,1.17441e+08,0,1.04333e+08,0,8.20578,0,0,16.2748,0,13.6087,32,100,1024,784,0,0,63
conv,4121,16777216,64,8,8,1,1,1,1,7,1,8,8,14.2117,2.10334e+06,2.09717e+06,7.52555,7.93318e+06,2.09717e+06,14.7251,2.88358e+07,31.7157,5.13802e+07,6.29146e+06,0,0,94.6241,99.9339,0,8.22084e+08,0,3.69099e+08,1.67772e+07,1.7637e+09,1.17441e+08,0,1.04333e+08,0,8.03459,0,0,15.9353,0,13.3248,32,100,1024,840,0,0,63
conv,12537,8388608,64,8,8,1,1,2,1,1,0,8,8,68.6064,3.48488e+07,6.05119e+07,18.1684,4.97585e+07,6.08175e+07,1.67463,1.59908e+07,4.03728,2.93601e+07,3.93216e+06,5.76349e+07,5.8707e+07,89.7196,99.9545,0,8.22084e+08,0,2.73836e+09,4.1943e+08,1.55714e+09,5.20094e+08,0,2.00802e+08,0,2.75459,0,0,3.05432,0,5.46653,32,100,1024,1232,224,0,60
conv,12605,8388608,64,8,8,1,1,2,1,1,1,8,8,68.7828,3.53689e+07,6.05673e+07,18.1298,5.02699e+07,6.08174e+07,1.6642,1.59908e+07,7.46296,5.87203e+07,6.5536e+06,5.7574e+07,5.87343e+07,90.1063,99.9489,0,8.22084e+08,0,2.73836e+09,4.1943e+08,1.55714e+09,5.20094e+08,0,2.00802e+08,0,2.73451,0,0,3.03205,0,5.42667,32,100,1024,1320,224,0,60
conv,3280,8388608,64,8,8,1,1,2,1,7,0,8,8,23.7569,2.10337e+06,2.09717e+06,9.86364,5.57289e+06,2.09717e+06,13.684,1.59908e+07,31.7114,2.93601e+07,3.93216e+06,0,0,89.0579,99.8416,0,8.22084e+08,0,3.52322e+08,8.38861e+06,9.78321e+08,5.87203e+07,0,7.70703e+07,0,13.1312,0,0,16.2737,0,16.4994,32,100,1024,1232,0,0,64
conv,3951,8388608,64,8,8,1,1,2,1,7,1,8,8,15.4127,2.10336e+06,2.09718e+06,6.30145,5.47019e+06,2.09717e+06,8.85454,1.59908e+07,38.2177,5.87203e+07,6.5536e+06,0,0,84.4521,99.855,0,8.22084e+08,0,3.52322e+08,8.38861e+06,9.78321e+08,5.87203e+07,0,7.70703e+07,0,8.49709,0,0,10.5306,0,10.6766,32,100,1024,1320,0,0,64
conv,9340,4194304,64,8,8,1,1,4,1,1,0,8,8,71.9084,3.22088e+07,3.87969e+07,22.4165,5.87793e+07,3.87974e+07,1.3846,9.17504e+06,2.66201,1.05171e+07,2.86346e+06,5.76787e+07,3.66992e+07,98.2907,99.9445,0,8.22084e+08,0,2.19231e+09,2.09715e+08,1.1938e+09,2.09715e+07,0,1.5034e+08,0,4.68554,0,0,3.39951,0,5.71751,32,100,1024,2128,280,0,62
conv,9309,4194304,64,8,8,1,1,4,1,1,1,8,8,71.9336,3.22055e+07,3.87976e+07,22.4762,5.88703e+07,3.87973e+07,1.38257,9.17504e+06,4.13794,1.9657e+07,3.37288e+06,5.76758e+07,3.67011e+07,98.317,99.947,0,8.22084e+08,0,2.19231e+09,2.09715e+08,1.1938e+09,2.09715e+07,0,1.5034e+08,0,4.69552,0,0,3.40675,0,5.7297,32,100,1024,2280,280,0,62
conv,6843,4194304,64,8,8,1,1,4,1,7,0,8,8,43.4261,2.10331e+06,2.09717e+06,22.1285,7.48866e+06,2.09717e+06,14.4169,9.17504e+06,25.6302,9.33996e+06,2.875e+06,0,0,95.1179,99.7436,0,8.22084e+08,0,3.66739e+08,4.1943e+06,5.8563e+08,3.35544e+07,0,6.46185e+07,0,23.2865,0,0,20.1954,0,25.4,32,100,1024,2128,0,0,63
conv,2847,4194304,64,8,8,1,1,4,1,7,1,8,8,34.2693,2.1033e+06,2.09718e+06,17.2092,7.20493e+06,2.09717e+06,11.3555,9.17504e+06,32.0595,1.84865e+07,3.35788e+06,0,0,94.6876,99.7731,0,8.22084e+08,0,3.66739e+08,4.1943e+06,5.8563e+08,3.35544e+07,0,6.46185e+07,0,18.3234,0,0,15.8911,0,19.9865,32,100,1024,2280,0,0,63
conv,7499,2097152,64,8,8,1,1,8,1,1,0,8,8,75.0044,2.76404e+07,2.77871e+07,21.0628,4.06162e+07,2.77873e+07,1.07343,5.37395e+06,4.73614,1.4416e+07,3.88293e+06,3.51329e+07,2.56902e+07,98.6495,99.9293,0,8.22084e+08,0,1.63512e+09,1.04858e+08,7.73063e+08,1.46801e+07,0,1.17768e+08,0,6.10608,0,0,3.20002,0,6.00283,32,100,1024,3920,392,0,62
conv,7462,2097152,64,8,8,1,1,8,1,1,1,8,8,74.446,2.69112e+07,2.77873e+07,21.5138,4.16575e+07,2.77873e+07,1.0805,5.37395e+06,3.08612,7.80239e+06,2.29982e+06,3.51281e+07,2.56901e+07,92.7833,99.9312,0,8.22084e+08,0,1.63512e+09,1.04858e+08,7.73063e+08,1.46801e+07,0,1.17768e+08,0,6.14563,0,0,3.22074,0,6.04171,32,100,1024,4200,392,0,62
conv,2691,2097152,64,8,8,1,1,8,1,7,0,8,8,41.2304,2.10372e+06,2.09716e+06,22.5334,7.82665e+06,2.09717e+06,8.01778,5.37395e+06,32.5113,1.30121e+07,3.8831e+06,0,0,96.167,99.706,0,8.22084e+08,0,3.10313e+08,2.09715e+06,3.89284e+08,1.67772e+07,0,5.79994e+07,0,22.1098,0,0,14.479,0,21.6467,32,100,1024,3920,0,0,63
conv,2560,2097152,64,8,8,1,1,8,1,7,1,8,8,52.3461,2.10378e+06,2.09718e+06,31.5593,8.96504e+06,2.09717e+06,10.2025,5.37395e+06,26.1977,6.56838e+06,2.3318e+06,0,0,91.8214,99.6316,0,8.22084e+08,0,3.10313e+08,2.09715e+06,3.89284e+08,1.67772e+07,0,5.79994e+07,0,28.1231,0,0,18.4169,0,27.534,32,100,1024,4200,0,0,63
conv,12911,8388608,64,8,8,1,2,1,1,1,0,8,8,79.7557,5.32393e+07,6.06811e+07,23.5007,8.64209e+07,6.1062e+07,1.6181,1.59908e+07,4.08852,2.93601e+07,5.60829e+06,1.02835e+08,5.87236e+07,92.6831,99.9521,0,8.22084e+08,0,3.01151e+09,4.11042e+08,1.68296e+09,1.04858e+09,0,2.27541e+08,0,3.83067,0,0,3.16687,0,6.00199,32,100,1024,1232,224,0,58
conv,12915,8388608,64,8,8,1,2,1,1,1,1,8,8,79.6562,5.33959e+07,6.06569e+07,23.5496,8.71121e+07,6.10399e+07,1.61733,1.59908e+07,3.96833,2.93601e+07,4.54304e+06,1.02714e+08,5.87089e+07,92.2901,99.9625,0,8.22084e+08,0,2.5753e+09,4.11042e+08,1.91785e+09,1.35057e+09,0,2.30687e+08,0,3.7951,0,0,3.54669,0,6.07231,32,100,1024,1288,224,0,64
conv,3356,8388608,64,8,8,1,2,1,1,7,0,8,8,22.3315,2.10336e+06,2.09717e+06,9.81222,5.2623e+06,2.79843e+06,12.8569,1.59908e+07,30.8547,2.93601e+07,5.24288e+06,0,0,80.4928,99.8898,0,8.22084e+08,0,2.60047e+08,8.38861e+06,7.4344e+08,5.87203e+07,0,6.68467e+07,0,11.491,0,0,12.3344,0,13.4425,32,100,896,1232,0,0,66
conv,3598,8388608,64,8,8,1,2,1,1,7,1,8,8,22.6881,2.10333e+06,2.09718e+06,9.48084,5.16049e+06,2.52643e+06,13.0662,1.59908e+07,30.4936,2.93601e+07,4.1943e+06,0,0,87.564,99.8132,0,8.22084e+08,0,2.60047e+08,8.38861e+06,9.78321e+08,5.87203e+07,0,7.41868e+07,0,11.6843,0,0,15.5433,0,15.1693,32,100,1024,1288,0,0,63
conv,12869,8388608,64,8,8,1,2,1,2,1,0,8,8,79.2544,5.20343e+07,6.06402e+07,23.3237,8.47334e+07,6.08174e+07,1.6269,1.59908e+07,4.10828,2.93601e+07,5.5819e+06,1.02777e+08,5.87091e+07,92.0919,99.9603,0,8.22084e+08,0,2.75985e+09,4.11042e+08,1.67458e+09,1.34218e+09,0,2.2859e+08,0,3.96272,0,0,3.17017,0,6.06242,32,100,1024,1232,224,0,60
conv,12853,8388608,64,8,8,1,2,1,2,1,1,8,8,79.0814,5.20429e+07,6.06165e+07,23.3512,8.50116e+07,6.08175e+07,1.62663,1.59908e+07,3.99946,2.93601e+07,4.55594e+06,1.0275e+08,5.87143e+07,91.761,99.9623,0,8.22084e+08,0,2.97796e+09,4.11042e+08,1.90946e+09,9.89856e+08,0,2.31735e+08,0,4.43534,0,0,3.5594,0,6.14568,32,100,1024,1288,224,0,60
conv,3313,8388608,64,8,8,1,2,1,2,7,0,8,8,22.6682,2.10336e+06,2.09718e+06,9.15387,5.26933e+06,2.09717e+06,13.0869,1.59908e+07,31.4046,2.93601e+07,5.24288e+06,0,0,80.4453,99.8799,0,8.22084e+08,0,2.93601e+08,8.38861e+06,7.35052e+08,6.71089e+07,0,6.78953e+07,0,11.697,0,0,12.4482,0,13.898,32,100,896,1232,0,0,66
conv,3287,8388608,64,8,8,1,2,1,2,7,1,8,8,23.0467,2.10333e+06,2.09719e+06,9.25,5.26554e+06,2.09717e+06,13.3091,1.59908e+07,31.0538,2.93601e+07,4.1943e+06,0,0,90.0971,99.8318,0,8.22084e+08,0,2.93601e+08,8.38861e+06,9.69933e+08,6.71089e+07,0,7.52353e+07,0,11.8967,0,0,15.7168,0,15.6634,32,100,1024,1288,0,0,63
conv,8592,4194304,64,8,8,1,2,2,1,1,0,8,8,78.7497,3.28316e+07,3.56476e+07,23.7292,5.3538e+07,3.66875e+07,1.61033,9.56826e+06,4.30517,1.67772e+07,4.45645e+06,8.02081e+07,3.35522e+07,94.9936,99.9296,0,8.22084e+08,0,1.66108e+09,2.09715e+08,1.12879e+09,2.97796e+08,0,1.40378e+08,0,4.04537,0,0,3.74825,0,6.11972,32,100,1024,1936,256,0,61
conv,8420,4194304,64,8,8,1,2,2,1,1,1,8,8,75.2414,2.85376e+07,3.56411e+07,23.2651,5.07353e+07,3.66703e+07,1.64589,9.56826e+06,4.54283,1.78258e+07,4.45645e+06,8.0206e+07,3.35462e+07,83.138,99.9349,0,8.22084e+08,0,1.70302e+09,2.09715e+08,1.14557e+09,3.39739e+08,0,1.43524e+08,0,4.21035,0,0,3.84021,0,6.33313,32,100,896,2024,256,0,69
conv,2868,4194304,64,8,8,1,2,2,1,7,0,8,8,33.7905,2.10342e+06,2.0972e+06,14.0666,4.18645e+06,3.50309e+06,11.6953,9.56826e+06,30.1409,1.67772e+07,4.45645e+06,0,0,80.6036,99.7791,0,8.22084e+08,0,2.30687e+08,4.1943e+06,4.19955e+08,2.93601e+07,0,5.49192e+07,0,17.2271,0,0,12.7401,0,16.7882,32,100,896,1936,0,0,70
conv,2880,4194304,64,8,8,1,2,2,1,7,1,8,8,32.9831,2.10338e+06,2.09718e+06,13.8118,4.19352e+06,3.5002e+06,11.4182,9.56826e+06,30.6812,1.78258e+07,4.45645e+06,0,0,80.6118,99.8033,0,8.22084e+08,0,2.30687e+08,4.1943e+06,4.36732e+08,2.93601e+07,0,5.54435e+07,0,16.818,0,0,12.7504,0,16.5453,32,100,896,2024,0,0,68
conv,8551,4194304,64,8,8,1,2,2,2,1,0,8,8,78.4752,3.24329e+07,3.56453e+07,23.2838,5.30716e+07,3.56516e+07,1.61334,9.56826e+06,4.2935,1.67772e+07,4.45645e+06,8.02226e+07,3.35515e+07,94.859,99.9375,0,8.22084e+08,0,1.72818e+09,2.09715e+08,1.1204e+09,2.64241e+08,0,1.41165e+08,0,4.20502,0,0,3.715,0,6.13685,32,100,1024,1936,256,0,58
conv,8421,4194304,64,8,8,1,2,2,2,1,1,8,8,74.5571,2.81775e+07,3.56415e+07,22.9625,5.01453e+07,3.56518e+07,1.64495,9.56826e+06,4.57175,1.78258e+07,4.45645e+06,8.01849e+07,3.35602e+07,83.0073,99.9306,0,8.22084e+08,0,1.74916e+09,2.09715e+08,1.13718e+09,3.27156e+08,0,1.4431e+08,0,4.2839,0,0,3.84154,0,6.40864,32,100,896,2024,256,0,70
conv,2833,4194304,64,8,8,1,2,2,2,7,0,8,8,34.7055,2.10358e+06,2.09714e+06,11.912,4.19219e+06,2.09717e+06,12.0117,9.56826e+06,30.9411,1.67772e+07,4.45645e+06,0,0,81.5147,99.776,0,8.22084e+08,0,2.64241e+08,4.1943e+06,4.11566e+08,3.35544e+07,0,5.58367e+07,0,17.6851,0,0,12.9142,0,17.5223,32,100,896,1936,0,0,68
conv,2856,4194304,64,8,8,1,2,2,2,7,1,8,8,33.8579,2.1034e+06,2.09718e+06,11.5926,4.16798e+06,2.09717e+06,11.7167,9.56826e+06,31.4787,1.78258e+07,4.45645e+06,0,0,81.2737,99.7891,0,8.22084e+08,0,2.64241e+08,4.1943e+06,4.28343e+08,3.35544e+07,0,5.6361e+07,0,17.2576,0,0,12.9231,0,17.2593,32,100,896,2024,0,0,65
conv,6552,2097152,64,8,8,1,2,4,1,1,0,8,8,82.4205,2.76311e+07,2.3068e+07,28.5717,5.2405e+07,2.47533e+07,1.44302,5.96378e+06,4.5862,1.12853e+07,3.45238e+06,6.89437e+07,2.09715e+07,86.4552,99.9305,0,8.22084e+08,0,9.40311e+08,1.04858e+08,8.72677e+08,3.62807e+08,0,1.11804e+08,0,4.95317,0,0,4.29382,0,6.8592,32,100,896,3344,320,0,65
conv,6632,2097152,64,8,8,1,2,4,1,1,1,8,8,82.534,2.76212e+07,2.30674e+07,28.4896,5.25996e+07,2.47652e+07,1.44584,5.96378e+06,5.20572,1.2873e+07,4.46497e+06,6.88801e+07,2.09716e+07,86.4517,99.9285,0,8.22084e+08,0,1.05775e+09,1.04858e+08,8.83163e+08,4.11042e+08,0,1.17309e+08,0,5.40086,0,0,4.31909,0,7.17201,32,100,896,3496,320,0,72
conv,2666,2097152,64,8,8,1,2,4,1,7,0,8,8,45.8638,2.10336e+06,2.09714e+06,28.9304,7.47382e+06,4.14536e+06,9.92433,5.96378e+06,30.045,1.07169e+07,3.43602e+06,0,0,94.191,99.6736,0,8.22084e+08,0,2.44056e+08,2.09715e+06,2.58212e+08,1.67772e+07,0,5.58367e+07,0,26.9316,0,0,13.1387,0,23.2262,32,100,1024,3344,0,0,64
conv,2701,2097152,64,8,8,1,2,4,1,7,1,8,8,42.8474,2.1037e+06,2.09718e+06,25.1675,6.52904e+06,4.1745e+06,9.26815,5.96378e+06,31.6021,1.20253e+07,4.42677e+06,0,0,95.4154,99.6011,0,8.22084e+08,0,2.44056e+08,2.09715e+06,2.68698e+08,1.67772e+07,0,5.61644e+07,0,25.1557,0,0,12.5269,0,21.8215,32,100,1024,3496,0,0,64
conv,6526,2097152,64,8,8,1,2,4,2,1,0,8,8,82.9081,2.77279e+07,2.3069e+07,27.5514,5.13117e+07,2.30687e+07,1.45027,5.96378e+06,4.57928,1.12662e+07,3.44894e+06,6.89781e+07,2.09715e+07,86.4655,99.9229,0,8.22084e+08,0,9.52893e+08,1.04858e+08,8.64289e+08,3.62807e+08,0,1.11739e+08,0,5.01636,0,0,4.26069,0,6.85352,32,100,896,3344,320,0,66
conv,6594,2097152,64,8,8,1,2,4,2,1,1,8,8,82.7365,2.77197e+07,2.30687e+07,27.6031,5.10264e+07,2.30687e+07,1.44861,5.96378e+06,5.28546,1.29858e+07,4.46079e+06,6.8942e+07,2.09716e+07,86.4097,99.9239,0,8.22084e+08,0,9.78059e+08,1.04858e+08,8.74775e+08,4.90734e+08,0,1.16851e+08,0,5.1484,0,0,4.33081,0,7.21691,32,100,896,3496,320,0,72
conv,2596,2097152,64,8,8,1,2,4,2,7,0,8,8,48.0601,2.10374e+06,2.09725e+06,22.3182,6.46864e+06,2.09717e+06,10.3861,5.96378e+06,31.19,1.06176e+07,3.41581e+06,0,0,96.1805,99.6359,0,8.22084e+08,0,2.52445e+08,2.09715e+06,2.49823e+08,1.88744e+07,0,5.59022e+07,0,28.1542,0,0,13.5072,0,24.309,32,100,1024,3344,0,0,64
conv,2637,2097152,64,8,8,1,2,4,2,7,1,8,8,44.5243,2.10373e+06,2.09732e+06,20.9595,6.52348e+06,2.09717e+06,9.62523,5.96378e+06,32.731,1.19416e+07,4.43018e+06,0,0,96.0691,99.7059,0,8.22084e+08,0,2.52445e+08,2.09715e+06,2.60309e+08,1.88744e+07,0,5.62299e+07,0,26.1296,0,0,12.8003,0,22.6932,32,100,1024,3496,0,0,64
conv,5274,1048576,64,8,8,1,2,8,1,1,0,8,8,72.7429,1.56131e+07,1.67776e+07,32.1186,4.38842e+07,1.88743e+07,1.2584,3.76832e+06,4.50213,4.51177e+06,3.9016e+06,6.33101e+07,1.46801e+07,61.7182,99.8612,0,8.22084e+08,0,8.80902e+08,5.24288e+07,7.21551e+08,1.81404e+08,0,9.44374e+07,0,7.87636,0,0,5.11741,0,8.01577,32,100,896,6160,448,0,72
conv,5204,1048576,64,8,8,1,2,8,1,1,1,8,8,70.7552,1.43743e+07,1.67756e+07,30.8677,4.0275e+07,1.88744e+07,1.28513,3.76832e+06,5.4979,8.19408e+06,2.83333e+06,6.33249e+07,1.46801e+07,55.5314,99.8289,0,8.22084e+08,0,9.92051e+08,5.24288e+07,7.28891e+08,1.37363e+08,0,9.67639e+07,0,8.36267,0,0,5.26286,0,8.38287,32,100,768,6440,448,0,80
conv,2478,1048576,64,8,8,1,2,8,1,7,0,8,8,58.2489,2.11271e+06,2.09716e+06,39.3045,8.20605e+06,4.1943e+06,7.9543,3.76832e+06,26.6843,3.89382e+06,3.94602e+06,0,0,61.2555,99.4439,0,8.22084e+08,0,2.21217e+08,1.04858e+06,1.7734e+08,8.38861e+06,0,4.94469e+07,0,31.7986,0,0,13.8751,0,26.1082,32,100,1024,6160,0,0,64
conv,2798,1048576,64,8,8,1,2,8,1,7,1,8,8,40.9991,2.10618e+06,2.09717e+06,34.6562,7.69282e+06,4.19437e+06,7.30577,3.76832e+06,29.6284,7.62646e+06,2.8631e+06,0,0,55.1194,99.4373,0,8.22084e+08,0,2.21217e+08,1.04858e+06,1.8468e+08,8.38861e+06,0,4.96763e+07,0,29.2164,0,0,12.971,0,24.0993,32,100,1024,6440,0,0,64
conv,5391,1048576,64,8,8,1,2,8,2,1,0,8,8,71.4152,1.55815e+07,1.67769e+07,39.3138,4.26331e+07,1.67772e+07,1.63289,3.76832e+06,5.82309,4.46153e+06,3.92892e+06,6.33262e+07,1.46801e+07,61.6769,99.8211,0,8.22084e+08,0,9.31234e+08,5.24288e+07,7.13163e+08,1.39461e+08,0,9.43391e+07,0,10.5435,0,0,6.5663,0,10.3533,32,100,896,6160,448,0,72
conv,5177,1048576,64,8,8,1,2,8,2,1,1,8,8,71.7295,1.44051e+07,1.67771e+07,28.9588,3.90392e+07,1.67772e+07,1.29516,3.76832e+06,5.46818,8.19291e+06,2.82796e+06,6.33024e+07,1.46801e+07,55.5238,99.8141,0,8.22084e+08,0,8.96631e+08,5.24288e+07,7.20503e+08,2.40124e+08,0,9.66328e+07,0,8.06819,0,0,5.1871,0,8.31378,32,100,768,6440,448,0,80
conv,2449,1048576,64,8,8,1,2,8,2,7,0,8,8,61.3013,2.11534e+06,2.09717e+06,33.4285,7.92426e+06,2.09717e+06,8.35153,3.76832e+06,27.841,3.7825e+06,3.94334e+06,0,0,61.3107,99.5237,0,8.22084e+08,0,2.25411e+08,1.04858e+06,1.68952e+08,9.43718e+06,0,4.93486e+07,0,33.4505,0,0,14.3047,0,27.4099,32,100,1024,6160,0,0,64
conv,2501,1048576,64,8,8,1,2,8,2,7,1,8,8,55.289,2.10995e+06,2.09718e+06,29.1182,7.56263e+06,2.09717e+06,7.5593,3.76832e+06,30.3797,7.47639e+06,2.86694e+06,0,0,55.1741,99.5075,0,8.22084e+08,0,2.25411e+08,1.04858e+06,1.76292e+08,9.43718e+06,0,4.9578e+07,0,30.224,0,0,13.1552,0,24.8811,32,100,1024,6440,0,0,64
conv,12623,4194304,64,8,8,1,4,1,1,1,0,8,8,89.5071,8.94444e+07,3.87978e+07,23.2695,1.07351e+08,3.9098e+07,0.939589,9.04397e+06,2.01665,1.05732e+07,4.20938e+06,1.02757e+08,3.67002e+07,98.9537,99.9702,0,8.22084e+08,0,1.36878e+09,2.05521e+08,1.40771e+09,1.08632e+09,0,1.65282e+08,0,2.73735,0,0,2.70287,0,4.34751,32,100,1024,2128,280,0,62
