Kernel name,Computation duration (us),Global size,Local size,TBX,TBY,LOCAL,WPTX,WPTY,VECTOR,UNROLL_FACTOR,PADDING,TBX_XL,TBY_XL,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,flop_sp_efficiency,flop_dp_efficiency,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
conv,1004,524288,1024,32,32,1,2,4,2,7,1,32,32,2,553605,524288,1,2313618,524289,0,0,0,25.5811,1452032,1403197,0,0,0.490676,98.8045,205520896,0,64774144,524288,60985344,5767168,0,13352960,12.4684,0,1,7,0,33.6291,1024,38056,0,0,40
conv,8713,1048576,1024,32,32,1,4,1,1,1,0,32,32,7,26203194,9832716,2,30088654,11272273,0,0,84.2732,24.8135,3369195,1581139,12297647,10755355,0.93642,99.7761,205520896,0,432699392,51380224,344924160,79691776,0,39714816,1.51999,0,1,5,0,21.7575,1024,20368,280,0,32
conv,8927,1048576,1024,32,32,1,4,1,1,1,1,32,32,7,26462176,9839542,2,30097882,11272197,0,0,84.2772,14.735,6761353,1574962,12464671,9463540,0.923816,99.7441,205520896,0,432699392,51380224,381624320,79691776,0,40861696,1.37567,0,1,5,0,20.4201,1024,20520,280,0,32
conv,1796,1048576,1024,32,32,1,4,1,1,7,0,32,32,3,680132,1998769,2,4407746,2097153,0,0,0,23.3613,3368960,1889096,0,0,0.487908,99.0336,205520896,0,54525952,1048576,102703104,10485760,0,13697024,6.90154,0,1,7,0,24.7305,1024,20368,0,0,48
conv,2209,1048576,1024,32,32,1,4,1,1,7,1,32,32,2,527778,1809945,1,4407766,2097153,0,0,0,14.1482,6760448,1921581,0,0,0.490891,99.3444,205520896,0,54525952,1048576,139403264,10485760,0,14843904,5.50796,0,1,8,0,24.5528,1024,20520,0,0,40
conv,8884,1048576,1024,32,32,1,4,1,2,1,0,32,32,7,26217136,9732026,2,30076006,10223749,0,0,86.461,24.7245,3369208,1598948,12317535,9545156,0.931887,99.7581,205520896,0,438990848,51380224,342827008,80740352,0,39878656,1.36845,0,1,5,0,19.4036,1024,20368,280,0,32
conv,8810,1048576,1024,32,32,1,4,1,2,1,1,32,32,7,26615064,9737108,2,30098326,10223797,0,0,86.469,14.6501,6760839,1623763,12086949,8820387,0.923389,99.7634,205520896,0,438990848,51380224,379527168,80740352,0,41025536,1.36206,0,1,5,0,21.2266,1024,20520,280,0,32
conv,1647,1048576,1024,32,32,1,4,1,2,7,0,32,32,2,554038,1011113,1,4407750,1048577,0,0,0,24.6958,3368960,1604962,0,0,0.48531,98.9176,205520896,0,59768832,1048576,100605952,11534336,0,13828096,7.52376,0,1,7,0,26.427,1024,20368,0,0,44
conv,2068,1048576,1024,32,32,1,4,1,2,7,1,32,32,2,685456,1030651,1,4407766,1048577,0,0,0,14.3671,6760448,1789300,0,0,0.49152,99.252,205520896,0,59768832,1048576,137306112,11534336,0,14974976,5.9767,0,1,8,0,24.8908,1024,20520,0,0,40
conv,8728,1048576,1024,32,32,1,4,1,4,1,0,32,32,7,26242625,9699272,2,30089146,9699537,0,0,87.6051,24.7793,3369291,1587882,12160972,9319981,0.930819,99.7766,205520896,0,439089152,51380224,341778432,80740352,0,39878656,1.36078,0,1,5,0,19.1124,1024,20368,280,0,32
conv,8751,1048576,1024,32,32,1,4,1,4,1,1,32,32,7,26363865,9699584,2,30098698,9699281,0,0,87.6079,14.7093,6760867,1590007,11848779,9777310,0.92706,99.8114,205520896,0,439089152,51380224,378478592,80740352,0,41025536,1.39187,0,1,5,0,19.789,1024,20520,280,0,32
conv,1616,1048576,1024,32,32,1,4,1,4,7,0,32,32,2,595857,524288,1,4407774,524289,0,0,0,24.676,3368960,1608967,0,0,0.486242,98.7875,205520896,0,60817408,1048576,99557376,11534336,0,13828096,7.65167,0,1,7,0,27.2138,1024,20368,0,0,42
conv,2024,1048576,1024,32,32,1,4,1,4,7,1,32,32,1,579067,524288,1,4407766,524289,0,0,0,14.0931,6760448,1955506,0,0,0.493101,99.226,205520896,0,60817408,1048576,136257536,11534336,0,14974976,6.11352,0,1,8,0,25.3824,1024,20520,0,0,40
conv,5358,524288,1024,32,32,1,4,2,1,1,0,32,32,7,15260870,6235990,2,24547666,7340033,0,0,82.8003,23.7928,1400832,1669003,7025121,4237512,0.482005,99.743,205520896,0,212602880,26214400,245534720,98041856,0,28377088,2.28488,0,1,5,0,21.401,1024,37520,320,0,32
conv,5398,524288,1024,32,32,1,4,2,1,1,1,32,32,7,15276744,6261446,2,24740374,7340033,0,0,82.9115,19.137,2117636,1699060,7001195,4172556,0.483224,99.2652,205520896,0,212553728,26214400,256020480,112197632,0,29130752,2.28852,0,1,5,0,22.4088,1024,37800,320,0,40
conv,1336,524288,1024,32,32,1,4,2,1,7,0,32,32,4,580696,1871558,2,3384166,2097153,0,0,0,24.5384,1400832,1575733,0,0,0.490583,98.8859,205520896,0,46411776,524288,52072448,5242880,0,12091392,9.29121,0,1,6,0,27.0931,1024,37520,0,0,63
conv,1364,524288,1024,32,32,1,4,2,1,7,1,32,32,3,573897,1720152,2,3384246,2097153,0,0,0,19.1671,2117632,1693068,0,0,0.491751,99.2265,205520896,0,46411776,524288,62558208,5242880,0,12419072,9.00845,0,1,7,0,28.6531,1024,37800,0,0,54
conv,5255,524288,1024,32,32,1,4,2,2,1,0,32,32,7,15292564,5929021,2,24665590,6291457,0,0,85.686,23.7791,1400836,1670771,6991178,4287773,0.481537,99.3389,205520896,0,217239552,26214400,243437568,98566144,0,28409856,2.27139,0,1,5,0,20.8458,1024,37520,320,0,32
conv,5343,524288,1024,32,32,1,4,2,2,1,1,32,32,7,15360340,5889742,2,24693178,6291457,0,0,85.6826,18.6383,2117632,1801177,7041729,4364023,0.482479,99.7542,205520896,0,217354240,26214400,253923328,112721920,0,29278208,2.27206,0,1,5,0,21.1894,1024,37800,320,0,40
conv,1189,524288,1024,32,32,1,4,2,2,7,0,32,32,3,570521,1033875,2,3384134,1048577,0,0,0,23.8232,1400832,1665090,0,0,0.491203,98.9475,205520896,0,51130368,524288,49975296,5767168,0,12189696,10.3135,0,1,7,0,29.7932,1024,37520,0,0,63
conv,1274,524288,1024,32,32,1,4,2,2,7,1,32,32,3,579425,1007575,2,3384282,1048577,0,0,0,19.2611,2117632,1674460,0,0,0.490944,99.1396,205520896,0,51130368,524288,60461056,5767168,0,12517376,9.736,0,1,7,0,30.5455,1024,37800,0,0,56
conv,5306,524288,1024,32,32,1,4,2,4,1,0,32,32,7,15237713,5767168,2,24651390,5767169,0,0,87.1641,23.8299,1400832,1664225,6995631,4379427,0.481095,99.3626,205520896,0,217239552,26214400,242388992,98566144,0,28377088,2.2878,0,1,5,0,20.8506,1024,37520,320,0,32
conv,5409,524288,1024,32,32,1,4,2,4,1,1,32,32,7,15223443,5767168,2,24628698,5767169,0,0,87.1349,18.5623,2117634,1817225,7021536,4280427,0.48457,99.4679,205520896,0,217354240,26214400,252874752,113770496,0,29278208,2.30264,0,1,5,0,22.3334,1024,37800,320,0,40
conv,1154,524288,1024,32,32,1,4,2,4,7,0,32,32,2,670478,524288,1,3384190,524289,0,0,0,23.4824,1400832,1709586,0,0,0.491895,99.0078,205520896,0,51130368,524288,48926720,9961472,0,12288000,10.8307,0,1,7,0,29.4418,1024,37520,0,0,63
conv,1202,524288,1024,32,32,1,4,2,4,7,1,32,32,2,577718,524288,1,3384214,524289,0,0,0,19.4862,2117632,1630669,0,0,0.492254,99.0808,205520896,0,51130368,524288,59412480,5767168,0,12484608,10.2563,0,1,7,0,30.6863,1024,37800,0,0,56
conv,8077,524288,1024,32,32,1,8,1,1,1,0,32,32,8,26301258,8130561,2,31591274,10616849,0,0,76.0831,14.5534,3913731,2149885,8239001,4969371,0.479009,99.7197,205520896,0,232406016,25690112,296980480,41943040,0,29818880,1.49641,0,1,5,0,17.3829,1024,39824,392,0,32
conv,8561,524288,1024,32,32,1,8,1,1,1,1,32,32,7,26250188,8150441,2,31591278,10616865,0,0,76.0832,8.81309,7835651,2177453,8231382,4345129,0.480625,99.4312,205520896,0,232406016,25690112,322670592,41943040,0,30621696,1.4511,0,1,5,0,17.9739,1024,39976,392,0,32
conv,2407,524288,1024,32,32,1,8,1,1,7,0,32,32,4,563721,4305213,2,8059490,5602733,0,0,26.1098,13.9077,3913728,2431418,603154,519191,0.49042,99.6335,205520896,0,41954304,524288,88838144,14680064,0,14041088,5.12619,0,1,7,0,22.9457,1024,39824,104,0,63
conv,2569,524288,1024,32,32,1,8,1,1,7,1,32,32,3,529902,3575237,2,5900846,4194305,0,0,0,8.6445,7835648,2372744,0,0,0.492915,99.5129,205520896,0,41430016,524288,91459584,5242880,0,13811712,4.73192,0,1,7,0,23.617,1024,39976,0,0,63
conv,8107,524288,1024,32,32,1,8,1,2,1,0,32,32,7,26619040,7387629,2,31575022,8519669,0,0,80.0529,14.1614,3913729,2317725,8151367,4995478,0.479104,99.5357,205520896,0,235453440,25690112,294883328,42467328,0,29835264,1.51055,0,1,5,0,17.3119,1024,39824,392,0,32
conv,8386,524288,1024,32,32,1,8,1,2,1,1,32,32,7,26579824,7469185,2,31591370,8519681,0,0,80.0613,8.67836,7835677,2332885,8153305,4254404,0.481294,99.3462,205520896,0,235453440,25690112,320573440,42467328,0,30638080,1.46406,0,1,5,0,17.4296,1024,39976,392,0,32
conv,2150,524288,1024,32,32,1,8,1,2,7,0,32,32,3,547236,3163245,2,7461942,3248413,0,0,25.3411,14.1168,3913728,2337429,523351,490863,0.489274,99.505,205520896,0,45100032,524288,84119552,14155776,0,13975552,5.7464,0,1,7,0,23.7793,1024,39824,80,0,63
conv,2398,524288,1024,32,32,1,8,1,2,7,1,32,32,2,529782,1979199,1,5900834,2097153,0,0,0,8.63914,7835648,2379077,0,0,0.493018,99.5285,205520896,0,44575744,524288,89362432,5767168,0,13860864,5.14712,0,1,8,0,24.6788,1024,39976,0,0,63
conv,7902,524288,1024,32,32,1,8,1,4,1,0,32,32,8,26372318,7082932,2,31574482,7471177,0,0,82.2027,14.1144,3913728,2338486,8093496,5204441,0.479354,99.5487,205520896,0,235453440,25690112,293834752,42467328,0,29802496,1.53281,0,1,5,0,17.4552,1024,39824,392,0,32
conv,8249,524288,1024,32,32,1,8,1,4,1,1,32,32,7,26259916,7120242,2,31591430,7471157,0,0,82.2104,8.63926,7835648,2378926,8150409,4243869,0.48206,99.4559,205520896,0,235453440,25690112,319524864,42467328,0,30605312,1.4839,0,1,5,0,17.5709,1024,39976,392,0,32
conv,2009,524288,1024,32,32,1,8,1,4,7,0,32,32,3,551498,2465350,2,7578038,2485729,0,0,30.9346,13.8336,3913728,2465411,488147,580221,0.489633,99.2538,205520896,0,45100032,524288,85692416,17825792,0,14139392,6.13449,0,1,7,0,24.652,1024,39824,104,0,63
conv,2271,524288,1024,32,32,1,8,1,4,7,1,32,32,2,528006,1037333,1,5900834,1048577,0,0,0,8.49543,7835648,2551865,0,0,0.49226,99.5442,205520896,0,44575744,524288,88313856,5767168,0,13828096,5.42799,0,1,8,0,25.6891,1024,39976,0,0,63
conv,13704,4194304,512,64,8,0,1,1,1,1,0,64,8,7,26088427,26214132,3,63307870,26214345,0,0,57.3936,0,0,0,9398268,14192018,0.932156,99.9511,205520896,0,1669332992,205520896,725614592,272629760,0,97255424,0.973281,0,1,5,0,25.0649,1024,0,200,0,32
conv,5540,4194304,512,64,8,0,1,1,1,7,0,64,8,1,527562,524288,2,37617942,524289,0,0,0,0,0,0,0,0,0.84949,99.9166,205520896,0,138412032,4194304,415236096,37748736,0,25034752,2.16141,0,1,6,0,19.4653,1024,0,0,0,32
conv,8288,2097152,512,64,8,0,1,2,1,1,0,64,8,7,15559370,15204352,2,35455974,15204353,0,0,57.4386,0,0,0,5882601,7919397,0.928571,99.9191,205520896,0,790626304,104857600,444596224,255852544,0,57147392,1.43028,0,1,5,0,21.6833,1024,0,224,0,32
conv,2942,2097152,512,64,8,0,1,2,1,7,0,64,8,1,527842,524288,3,21037402,524289,0,0,0,0,0,0,0,0,0.849888,99.6545,205520896,0,113246208,2097152,224395264,18874368,0,17629184,4.12185,0,1,6,0,21.4104,1024,0,0,0,32
conv,5914,1048576,512,64,8,0,1,4,1,1,0,64,8,6,11043473,9699304,2,26740362,9699289,0,0,63.597,0,0,0,5059993,4902785,0.689426,99.8482,205520896,0,411041792,52428800,287309824,182452224,0,36012032,2.03938,0,1,5,0,22.7417,1024,0,280,0,40
conv,1648,1048576,512,64,8,0,1,4,1,7,0,64,8,2,568391,524288,3,12747158,524289,0,0,0,0,0,0,0,0,0.640637,99.8158,205520896,0,73400320,1048576,128974848,9437184,0,13074432,7.44459,0,1,6,0,24.6146,1024,0,0,0,40
conv,4460,524288,512,64,8,0,1,8,1,1,0,64,8,7,9204825,6946872,2,17331654,6946765,0,0,62.4144,0,0,0,3148249,4048051,0.703782,99.7343,205520896,0,223870976,26214400,182452224,223870976,0,27148288,2.70081,0,1,5,0,21.7583,1024,0,392,0,36
conv,1133,524288,512,64,8,0,1,8,1,7,0,64,8,2,583709,524288,3,8602314,524289,0,0,0,0,0,0,0,0,0.444474,99.6611,205520896,0,53477376,524288,81264640,4718592,0,10797056,11.044,0,1,6,0,28.2311,1024,0,0,0,56
conv,10366,2097152,512,64,8,0,2,1,1,1,0,64,8,7,26154685,15233081,3,61014486,15728641,0,0,52.6045,0,0,0,9625411,10743204,0.921369,99.8535,205520896,0,836763648,102760448,459276288,153092096,0,55443456,1.18622,0,1,5,0,20.6227,1024,0,224,0,32
conv,4202,2097152,512,64,8,0,2,1,1,7,0,64,8,1,671064,940179,3,35324206,1048577,0,0,0,0,0,0,0,0,0.626527,99.7122,205520896,0,71303168,2097152,224395264,18874368,0,16318464,2.88231,0,1,6,0,17.2102,1024,0,0,0,40
conv,10227,2097152,512,64,8,0,2,1,2,1,0,64,8,7,26457651,15204352,3,61014626,15204353,0,0,52.9662,0,0,0,9603327,10626542,0.921877,99.9278,205520896,0,847249408,102760448,457179136,155189248,0,55771136,1.16626,0,1,5,0,21.5484,1024,0,224,0,32
conv,4371,2097152,512,64,8,0,2,1,2,7,0,64,8,1,675334,524288,3,35324198,524289,0,0,0,0,0,0,0,0,0.643832,99.9015,205520896,0,83886080,2097152,222298112,20971520,0,16711680,2.78458,0,1,6,0,17.2057,1024,0,0,0,40
conv,6296,1048576,512,64,8,0,2,2,1,1,0,64,8,7,15058976,9016901,3,37792770,9437185,0,0,55.4973,0,0,0,6656436,6066853,0.689173,99.8974,205520896,0,395313152,52428800,310378496,181403648,0,36208640,1.94684,0,1,5,0,21.1191,1024,0,256,0,40
conv,2465,1048576,512,64,8,0,2,2,1,7,0,64,8,2,527634,1014797,3,19956086,1048577,0,0,0,0,0,0,0,0,0.671629,99.6896,205520896,0,57671680,1048576,122683392,9437184,0,12386304,4.93783,0,1,6,0,20.7554,1024,0,0,0,40
conv,6295,1048576,512,64,8,0,2,2,2,1,0,64,8,7,15089016,8912896,3,37643578,8912897,0,0,56.0197,0,0,0,6646650,6044575,0.691776,99.7217,205520896,0,404750336,52428800,308281344,183500800,0,36503552,1.93235,0,1,5,0,20.5818,1024,0,256,0,40
conv,2513,1048576,512,64,8,0,2,2,2,7,0,64,8,1,528437,524288,3,19956106,524289,0,0,0,0,0,0,0,0,0.678667,99.6119,205520896,0,67108864,1048576,120586240,10485760,0,12648448,4.84478,0,1,6,0,20.4692,1024,0,0,0,40
conv,4485,524288,512,64,8,0,2,4,1,1,0,64,8,7,10597209,5964503,3,28129782,6291457,0,0,61.285,0,0,0,6012060,3522561,0.69255,99.4346,205520896,0,211288064,26214400,227540992,119013376,0,24887296,2.64587,0,1,5,0,21.0146,1024,0,320,0,38
conv,1530,524288,512,64,8,0,2,4,1,7,0,64,8,2,528644,1031750,3,12272086,1048577,0,0,0,0,0,0,0,0,0.454937,99.4063,205520896,0,42467328,524288,71827456,4718592,0,10158080,8.06104,0,1,6,0,24.2869,1024,0,0,0,56
conv,4529,524288,512,64,8,0,2,4,2,1,0,64,8,7,10682182,5767168,3,28180110,5767169,0,0,62.2556,0,0,0,5989380,3584807,0.694709,99.6939,205520896,0,214958080,26214400,225443840,119537664,0,24952832,2.67832,0,1,5,0,20.5903,1024,0,320,0,40
conv,1543,524288,512,64,8,0,2,4,2,7,0,64,8,2,538355,524288,3,12272082,524289,0,0,0,0,0,0,0,0,0.45319,99.4954,205520896,0,46137344,524288,69730304,5242880,0,10223616,8.04088,0,1,6,0,25.1951,1024,0,0,0,56
conv,4653,262144,512,64,8,0,2,8,1,1,0,64,8,6,11068644,4488341,2,23773062,4718593,0,0,66.7729,0,0,0,5308657,2238602,0.683109,99.4634,205520896,0,132644864,13107200,186122240,127664128,0,20889600,2.58472,0,1,4,0,16.3637,1024,0,448,0,38
conv,1351,262144,512,64,8,0,2,8,1,7,0,64,8,6,2908346,1529643,3,9085334,1670577,0,0,11.8678,0,0,0,235398,526736,0.462756,99.3747,205520896,0,33292288,262144,54001664,7864320,0,9404416,9.70865,0,1,6,0,24.8081,1024,0,80,0,63
conv,4494,262144,512,64,8,0,2,8,2,1,0,64,8,6,11553080,4194304,2,23749046,4194305,0,0,67.8878,0,0,0,5695533,2238487,0.699833,99.2753,205520896,0,135266304,13107200,184025088,115343360,0,20520960,2.6379,0,1,5,0,18.0526,1024,0,448,0,38
conv,1254,262144,512,64,8,0,2,8,2,7,0,64,8,6,3158861,1234144,3,9139918,1234429,0,0,13.689,0,0,0,242656,587656,0.466926,99.6505,205520896,0,35913728,262144,53215232,7340032,0,9445376,10.0019,0,1,6,0,25.1147,1024,0,88,0,63
conv,9317,1048576,512,64,8,0,4,1,1,1,0,64,8,7,26667525,9961291,3,65143022,11272145,0,0,45.6257,0,0,0,9116597,9850413,0.710193,99.9063,205520896,0,418381824,51380224,371195904,78643200,0,35422208,1.30593,0,1,5,0,19.4714,1024,0,280,0,38
conv,5566,1048576,512,64,8,0,4,1,1,7,0,64,8,1,527590,1960988,3,39453010,2097153,0,0,0,0,0,0,0,0,0.47445,99.8594,205520896,0,35651584,1048576,128974848,9437184,0,11894784,2.21475,0,1,6,0,16.1603,1024,0,0,0,56
conv,9349,1048576,512,64,8,0,4,1,2,1,0,64,8,7,26827744,9790567,3,65143776,10223577,0,0,46.2613,0,0,0,9211390,10061491,0.705604,99.8548,205520896,0,424673280,51380224,369098752,79691776,0,35586048,1.28258,0,1,5,0,19.6517,1024,0,280,0,39
conv,5431,1048576,512,64,8,0,4,1,2,7,0,64,8,1,675814,1001694,3,39453026,1048577,0,0,0,0,0,0,0,0,0.474208,99.7701,205520896,0,41943040,1048576,126877696,10485760,0,12058624,2.29554,0,1,6,0,16.6541,1024,0,0,0,56
conv,9374,1048576,512,64,8,0,4,1,4,1,0,64,8,7,26715553,9699360,3,65143742,9699337,0,0,46.5849,0,0,0,9154320,10460407,0.703855,99.5043,205520896,0,424673280,51380224,368050176,79691776,0,35553280,1.28065,0,1,5,0,19.614,1024,0,280,0,39
conv,5436,1048576,512,64,8,0,4,1,4,7,0,64,8,1,675812,524288,3,39453022,524289,0,0,0,0,0,0,0,0,0.473525,99.7286,205520896,0,42991616,1048576,125829120,10485760,0,12058624,2.16583,0,1,6,0,16.1471,1024,0,0,0,56
conv,6619,524288,512,64,8,0,4,2,1,1,0,64,8,7,17753028,6274070,3,44660170,7340033,0,0,52.8446,0,0,0,8229669,5158473,0.702534,99.7388,205520896,0,197656576,26214400,270532608,93323264,0,25001984,1.83008,0,1,5,0,19.791,1024,0,320,0,36
conv,3358,524288,512,64,8,0,4,2,1,7,0,64,8,2,531762,2047854,3,22430122,2097153,0,0,0,0,0,0,0,0,0.477359,99.4745,205520896,0,28835840,524288,71827456,4718592,0,9732096,3.60927,0,1,6,0,18.3418,1024,0,0,0,63
conv,6573,524288,512,64,8,0,4,2,2,1,0,64,8,6,17604518,5953602,3,44639018,6291457,0,0,53.9326,0,0,0,8139608,5596972,0.70004,99.5303,205520896,0,202375168,26214400,268435456,93847552,0,25100288,1.82393,0,1,5,0,19.5345,1024,0,320,0,40
conv,3135,524288,512,64,8,0,4,2,2,7,0,64,8,1,527703,1037222,3,22430146,1048577,0,0,0,0,0,0,0,0,0.47176,99.6033,205520896,0,33554432,524288,69730304,5242880,0,9830400,3.81431,0,1,6,0,18.4663,1024,0,0,0,56
conv,6621,524288,512,64,8,0,4,2,4,1,0,64,8,6,17916572,5767168,3,44626262,5767169,0,0,54.4268,0,0,0,8060165,5824661,0.700937,99.6151,205520896,0,202375168,26214400,267386880,93323264,0,25051136,1.79902,0,1,5,0,18.7459,1024,0,320,0,40
conv,3069,524288,512,64,8,0,4,2,4,7,0,64,8,1,536344,524288,3,22430118,524289,0,0,0,0,0,0,0,0,0.476724,99.723,205520896,0,34078720,524288,68681728,5242880,0,9814016,4.14356,0,1,6,0,19.6141,1024,0,0,0,56
conv,5669,262144,512,64,8,0,4,4,1,1,0,64,8,6,13868159,4817440,2,34741090,5373953,0,0,60.059,0,0,0,6511317,3749139,0.477275,99.8353,205520896,0,118489088,13107200,225181696,74448896,0,20004864,2.09799,0,1,5,0,16.3012,1024,0,400,0,48
conv,1966,262144,512,64,8,0,4,4,1,7,0,64,8,5,3032577,2092678,3,14377058,2555125,0,0,5.41167,0,0,0,169940,868131,0.467643,99.0275,205520896,0,21495808,262144,48496640,5505024,0,8790016,6.3144,0,1,6,0,21.1881,1024,0,56,0,63
conv,6524,262144,512,64,8,0,4,4,2,1,0,64,8,6,17990107,4140433,2,35068490,4325377,0,0,62.0092,0,0,0,7382060,2713787,0.683484,99.5348,205520896,0,108265472,13107200,223084544,63438848,0,19275776,1.91166,0,1,4,0,13.4961,1024,0,400,0,40
conv,1882,262144,512,64,8,0,4,4,2,7,0,64,8,5,3388627,1270822,3,14442922,1572389,0,0,6.54162,0,0,0,178778,1064619,0.477644,99.7997,205520896,0,23330816,262144,47448064,4718592,0,8790016,6.55064,0,1,6,0,21.266,1024,0,64,0,63
conv,6529,262144,512,64,8,0,4,4,4,1,0,64,8,6,18413370,3801088,2,35157150,3801089,0,0,62.9246,0,0,0,7516193,2797649,0.68933,99.6982,205520896,0,108527616,13107200,222035968,76283904,0,19652608,1.85023,0,1,4,0,13.7803,1024,0,400,0,40
conv,1844,262144,512,64,8,0,4,4,4,7,0,64,8,4,3388241,983036,3,14377866,983029,0,0,5.97331,0,0,0,156462,884862,0.476198,99.7231,205520896,0,23592960,262144,45875200,4718592,0,8749056,6.70761,0,1,6,0,21.5596,1024,0,56,0,63
conv,6007,131072,512,64,8,0,4,8,1,1,0,64,8,7,19859662,3593117,2,30370762,4390913,0,0,66.1651,0,0,0,7187716,2373204,0.477148,99.1221,205520896,0,60948480,6553600,199622656,64749568,0,16846848,2.05228,0,1,5,0,15.1704,1024,0,560,0,62
conv,4591,131072,512,64,8,0,4,8,1,7,0,64,8,7,11656487,5716353,2,15204870,5737445,0,0,43.8448,0,0,0,3560419,1844791,0.462131,98.5339,205520896,0,16515072,131072,80347136,4980736,0,9609216,2.69581,0,1,5,0,13.5832,1024,0,768,0,63
conv,5972,131072,512,64,8,0,4,8,2,1,0,64,8,7,19624961,3116690,2,30356330,3342337,0,0,68.2098,0,0,0,6496545,2626522,0.479135,99.4848,205520896,0,64356352,6553600,197525504,58589184,0,16695296,2.06002,0,1,4,0,12.4837,1024,0,560,0,56
conv,4656,131072,512,64,8,0,4,8,2,7,0,64,8,7,12734164,5066047,2,15831126,5072593,0,0,48.7693,0,0,0,3389605,2046611,0.470592,98.935,205520896,0,17956864,131072,82706432,3801088,0,9691136,2.58083,0,1,4,0,11.8981,1024,0,776,0,63
conv,5863,131072,512,64,8,0,4,8,4,1,0,64,8,7,19074324,2818048,2,30353690,2818049,0,0,69.2952,0,0,0,6514429,2680470,0.473188,98.8712,205520896,0,64487424,6553600,196476928,58720256,0,16670720,2.08396,0,1,4,0,12.2446,1024,0,560,0,56
conv,4091,131072,512,64,8,0,4,8,4,7,0,64,8,7,12113257,4112407,2,15292950,4112141,0,0,47.5104,0,0,0,2467410,1755110,0.464284,99.5132,205520896,0,18087936,131072,76152832,5767168,0,9551872,2.99325,0,1,4,0,12.2626,1024,0,736,0,63
conv,10007,524288,512,64,8,0,8,1,1,1,0,64,8,7,27747639,8497593,3,77873730,10616837,0,0,36.2895,0,0,0,10545267,12135572,0.948806,99.7492,205520896,0,209190912,25690112,312475648,41418752,0,24952832,1.21952,0,1,6,0,18.8457,1024,0,392,0,32
conv,7027,524288,512,64,8,0,8,1,1,7,0,64,8,3,2460535,6146798,3,54738666,6617837,0,0,8.11364,0,0,0,907474,6769948,0.48404,99.3354,205520896,0,18350080,524288,117964800,9961472,0,11010048,1.72523,0,1,6,0,16.1361,1024,0,152,0,63
conv,10389,524288,512,64,8,0,8,1,2,1,0,64,8,6,28165946,7637812,3,77873758,8519621,0,0,37.1704,0,0,0,9816021,12375624,0.711546,99.7792,205520896,0,212336640,25690112,310378496,41943040,0,25001984,1.19062,0,1,6,0,18.6171,1024,0,392,0,40
conv,6735,524288,512,64,8,0,8,1,2,7,0,64,8,2,2375899,3368173,3,54346130,3997265,0,0,6.96288,0,0,0,726119,5078377,0.487798,99.9613,205520896,0,21495808,524288,109576192,9437184,0,10829824,1.7928,0,1,6,0,16.2013,1024,0,128,0,63
conv,10176,524288,512,64,8,0,8,1,4,1,0,64,8,6,28350244,7160776,3,77873938,7471077,0,0,37.6272,0,0,0,9982105,12091445,0.714287,99.3907,205520896,0,212336640,25690112,309329920,41943040,0,24969216,1.18554,0,1,6,0,18.3987,1024,0,392,0,40
conv,6654,524288,512,64,8,0,8,1,4,7,0,64,8,2,2622495,2628219,3,54255170,2883501,0,0,6.83603,0,0,0,695202,4980880,0.489217,99.9635,205520896,0,22020096,524288,107479040,9437184,0,10780672,1.81812,0,1,6,0,16.3865,1024,0,120,0,63
conv,8660,262144,512,64,8,0,8,2,1,1,0,64,8,7,25528876,5690121,3,53971498,7864321,0,0,45.0853,0,0,0,9135740,5372376,0.70829,99.8512,205520896,0,111673344,13107200,250609664,22806528,0,18972672,1.44318,0,1,5,0,14.4953,1024,0,448,0,36
conv,5408,262144,512,64,8,0,8,2,1,7,0,64,8,6,11625467,7008067,3,34014610,7758249,0,0,18.7109,0,0,0,2144092,4815548,0.484217,99.7184,205520896,0,14680064,262144,99614720,7077888,0,10223616,2.25481,0,1,6,0,15.7532,1024,0,424,0,63
conv,8188,262144,512,64,8,0,8,2,2,1,0,64,8,7,25570597,4846021,3,53952210,5767169,0,0,46.6498,0,0,0,8902344,5560638,0.709913,98.9155,205520896,0,101187584,13107200,248512512,49020928,0,19398656,1.46806,0,1,5,0,14.6283,1024,0,448,0,36
conv,4587,262144,512,64,8,0,8,2,2,7,0,64,8,6,11145705,5121204,3,33619502,5659189,0,0,18.8886,0,0,0,1511515,4848711,0.484669,99.6369,205520896,0,17039360,262144,99090432,4194304,0,10190848,2.50291,0,1,6,0,15.7673,1024,0,432,0,63
conv,8159,262144,512,64,8,0,8,2,4,1,0,64,8,7,25595383,4418591,3,53951302,4718593,0,0,47.4816,0,0,0,8848969,5809230,0.711217,99.5937,205520896,0,101187584,13107200,247463936,49020928,0,19365888,1.49475,0,1,5,0,14.6817,1024,0,448,0,36
