Kernel name,Computation duration (us),Global size,Local size,TBX,TBY,LOCAL,WPTX,WPTY,VECTOR,UNROLL_FACTOR,PADDING,TBX_XL,TBY_XL,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
conv,26976,663552,162,8,16,2,8,4,2,1,0,9,18,2,3448624,6432787,3,117654724,18710530,5,112394240,85.6988,1,27.6813,7725056,3063808,212189184,10321920,0.228057,99.9184,822083584,0,456392704,31662080,860504064,314458112,0,97398784,2,4.98767,0,0,0,1,1,5,13.2395,80.1621,79.7334,1024,19600,560,0,50
conv,27641,663552,162,8,16,2,8,4,2,1,1,9,18,2,3550886,6417403,3,117655012,18710530,5,112394240,85.6988,1,37.0452,5591040,2514944,212189184,10321920,0.228735,99.9412,822083584,0,456392704,31662080,867618816,356401152,0,99315712,2,4.86029,0,0,0,1,1,5,13.1915,80.163,79.7381,1024,19880,560,0,64
conv,6141,663552,162,8,16,2,8,4,2,7,0,9,18,3,2391162,2105609,2,11150334,8388610,2,6299648,0,4,28.5478,7168000,3063808,0,0,0.156061,99.8973,822083584,0,156360704,5971968,75120640,26624000,0,42487808,4,22.0353,0,0,0,1,1,2,34.0155,80.3691,79.8877,384,19600,0,0,158
conv,6219,663552,162,8,16,2,8,4,2,7,1,9,18,3,2396522,2105513,2,11161180,8388610,2,6299648,0,3,38.0744,5328896,2514944,0,0,0.158468,99.9407,822083584,0,156360704,5971968,81711104,20332544,0,42500096,4,21.7595,0,0,0,1,1,2,34.3249,80.3784,79.8866,512,19880,0,0,128
conv,30857,313344,153,8,16,2,8,8,1,1,0,9,17,1,2669319,2616699,3,124743236,24002562,4,108871680,75.3824,1,16.8832,8015872,5341184,209018880,7225344,0.0741204,99.7963,822083584,0,340942848,18171904,868630528,353499136,0,92907520,1,4.34869,0,0,0,1,1,5,11.3577,81.1296,80.8374,640,37520,784,0,96
conv,30803,313344,153,8,16,2,8,8,1,1,1,9,17,1,2800475,2620715,3,124742820,24002562,4,108871680,75.3824,1,19.0111,6815744,5046272,209018880,7225344,0.074529,99.8373,822083584,0,340942848,18171904,863649792,360052736,0,92968960,1,4.36736,0,0,0,1,1,5,11.3704,81.1288,80.8368,512,38056,784,0,128
conv,18271,313344,153,8,16,2,8,8,1,7,0,9,17,1,2464216,2105969,2,20699391,16777218,1,4362240,0,2,21.2955,5017600,5341184,0,0,0.0753947,99.7751,822083584,0,195663872,5326848,82722816,21100544,0,42915840,2,7.34397,0,0,0,1,1,1,11.583,82.4417,82.0572,256,37520,0,0,254
conv,18372,313344,153,8,16,2,8,8,1,7,1,9,17,2,2593932,2107933,2,20958913,16777218,1,4362240,0,2,21.7399,5326848,5046272,0,0,0.075449,99.7762,822083584,0,195663872,5326848,83771392,21100544,0,42956800,2,7.30721,0,0,0,1,1,1,11.6066,82.4394,82.0553,256,38056,0,0,248
conv,27317,313344,153,8,16,2,8,8,2,1,0,9,17,1,2657062,2581848,3,115008378,15613954,5,108871680,85.7979,1,20.6513,8015872,2904064,209018880,7225344,0.0748163,99.7502,822083584,0,293343232,15665152,841031680,334839808,0,89528320,1,4.927,0,0,0,1,1,5,12.4625,80.7556,80.5249,512,37520,784,0,120
conv,27361,313344,153,8,16,2,8,8,2,1,1,9,17,1,2788427,2588629,3,115137940,15613954,5,108871680,85.7979,1,20.8982,6815744,3975168,209018880,7225344,0.074984,99.8113,822083584,0,293343232,15665152,840853504,355964928,0,90316800,1,4.9225,0,0,0,1,1,5,12.4435,80.7778,80.5467,512,38056,784,0,128
conv,13929,313344,153,8,16,2,8,8,2,7,0,9,17,2,2464276,2105921,1,11045415,8388610,1,4362240,0,2,27.8471,5017600,2904064,0,0,0.0764382,99.7057,822083584,0,143345664,2820096,55123968,16437248,0,39895040,2,9.62936,0,0,0,1,1,1,14.2819,81.6997,81.4489,256,37520,0,0,254
conv,14131,313344,153,8,16,2,8,8,2,7,1,9,17,2,2464390,2107825,1,11049695,8388610,1,4362240,0,2,24.2432,5326848,3975168,0,0,0.07643,99.7093,822083584,0,143345664,2820096,60975104,15405056,0,40058880,2,9.4991,0,0,0,1,1,1,14.1679,81.747,81.4917,256,38056,0,0,250
conv,79198,16777216,256,8,32,0,1,1,1,1,0,8,32,2,3622564,35528737,3,320342364,106954754,5,308281344,48.2165,0,0,0,0,205520896,102760448,0.72835,99.9936,822083584,0,9596567552,822083584,2902458368,402653184,0,458752000,3,1.69808,0,0,0,1,1,6,24.5024,100,99.0857,1024,0,200,0,40
conv,48226,16777216,256,8,32,0,1,1,1,7,0,8,32,1,2882597,2107389,3,217310602,4194306,5,205520896,0,0,0,0,0,0,0,0.916428,99.9953,822083584,0,1006632960,16777216,1660944384,654311424,0,130023424,1,2.78993,0,0,0,1,1,5,11.2173,100,100,1024,0,0,0,32
conv,46567,8388608,256,8,32,0,1,2,1,1,0,8,32,6,7972721,52720297,3,180343356,62914562,4,167772160,48,0,0,0,0,115343360,58720256,0.893898,99.9938,822083584,0,3850371072,419430400,1778384896,729808896,0,240910336,2,2.88327,0,0,0,1,1,6,23.1559,100,98.5854,1024,0,224,0,32
conv,25657,8388608,256,8,32,0,1,2,1,7,0,8,32,1,2448301,2105025,3,122157782,4194306,5,110100480,0,0,0,0,0,0,0,0.923925,99.9908,822083584,0,729808896,8388608,897581056,394264576,0,89128960,2,5.24542,0,0,0,1,1,5,13.4361,100,100,1024,0,0,0,32
conv,40804,4194304,256,8,32,0,1,4,1,1,0,8,32,4,5879990,32735868,3,133032826,40894466,4,120061952,54.5042,0,0,0,0,115343360,36700160,0.715275,99.9923,822083584,0,2000683008,209715200,1149239296,591396864,0,150863872,2,3.33762,0,0,0,1,1,5,16.2978,100,98.8705,1024,0,280,0,40
conv,17299,4194304,256,8,32,0,1,4,1,7,0,8,32,2,2462485,2106177,3,74841846,4194306,4,62390272,0,0,0,0,0,0,0,0.694996,99.9713,822083584,0,444596224,4194304,515899392,209715200,0,62390272,2,7.76753,0,0,0,1,1,4,14.5883,100,100,1024,0,0,0,40
conv,29188,2097152,256,8,32,0,1,8,1,1,0,8,32,6,13945638,27491358,3,86370242,29884418,3,73662464,52.459,0,0,0,0,70254592,25690112,0.737164,99.9935,822083584,0,1107296256,104857600,729808896,754974720,0,110821376,2,4.55826,0,0,0,1,1,4,17.1063,100,99.2312,1024,0,392,0,40
conv,18248,2097152,256,8,32,0,1,8,1,7,0,8,32,1,2413121,2106317,2,51312634,4194306,3,38535168,0,0,0,0,0,0,0,0.464206,99.9814,822083584,0,314572800,2097152,325058560,119537664,0,49479680,2,7.37832,0,0,0,1,1,3,11.6344,100,100,1024,0,0,0,56
conv,54271,8388608,256,8,32,0,2,1,1,1,0,8,32,3,3627854,31724047,4,277866166,62914562,5,212860928,47.4942,0,0,0,0,205520896,58720256,0.730663,99.9933,822083584,0,4395630592,411041792,1837105152,251658240,0,243269632,2,2.47747,0,0,0,1,1,6,17.8239,100,99.1379,1024,0,224,0,38
conv,32495,8388608,256,8,32,0,2,1,1,7,0,8,32,1,2622927,2107301,3,174845600,4194306,4,110100480,0,0,0,0,0,0,0,0.939582,99.9862,822083584,0,511705088,8388608,897581056,285212672,0,78905344,1,4.14372,0,0,0,1,1,4,9.13449,100,100,1024,0,0,0,32
conv,54134,8388608,256,8,32,0,2,1,2,1,0,8,32,3,3744487,31513855,4,277866482,60817410,5,212860928,47.789,0,0,0,0,205520896,58720256,0.724334,99.9931,822083584,0,4437573632,411041792,1828716544,268435456,0,244842496,2,2.48021,0,0,0,1,1,6,17.8942,100,99.1435,1024,0,224,0,36
conv,32701,8388608,256,8,32,0,2,1,2,7,0,8,32,1,2622891,2107245,3,174845556,2097154,4,110100480,0,0,0,0,0,0,0,0.678464,99.9916,822083584,0,562036736,8388608,889192448,461373440,0,85721088,1,4.11956,0,0,0,1,1,4,10.0897,100,100,1024,0,0,0,40
conv,34073,4194304,256,8,32,0,2,2,1,1,0,8,32,4,4137647,26106882,4,179433944,37748738,5,139460608,52.5106,0,0,0,0,160432128,33554432,0.71726,99.9911,822083584,0,1925185536,209715200,1241513984,562036736,0,150470656,2,3.93614,0,0,0,1,1,6,17.4331,100,98.8676,1024,0,256,0,40
conv,18214,4194304,256,8,32,0,2,2,1,7,0,8,32,1,2437414,2107009,3,98958730,4194306,4,59244544,0,0,0,0,0,0,0,0.69653,99.9787,822083584,0,369098752,4194304,490733568,243269632,0,60293120,2,7.39078,0,0,0,1,1,4,13.0876,100,100,1024,0,0,0,40
conv,33904,4194304,256,8,32,0,2,2,2,1,0,8,32,6,11089677,33918684,4,179563652,35651586,5,139460608,53.0238,0,0,0,0,160432128,33554432,0.940609,99.9897,822083584,0,1962934272,209715200,1233125376,578813952,0,151912448,2,3.9609,0,0,0,1,1,6,18.0483,100,98.8783,1024,0,256,0,32
conv,17586,4194304,256,8,32,0,2,2,2,7,0,8,32,2,2438569,2106973,4,98958442,2097154,4,59244544,0,0,0,0,0,0,0,0.702304,99.9792,822083584,0,406847488,4194304,482344960,243269632,0,61210624,2,7.66612,0,0,0,1,1,4,13.849,100,100,1024,0,0,0,40
conv,25430,2097152,256,8,32,0,2,4,1,1,0,8,32,5,6878831,21858031,4,130348128,25165826,5,102760448,58.0127,0,0,0,0,137887744,20971520,0.685312,99.9822,822083584,0,1042284544,104857600,910163968,390070272,0,103022592,2,5.27739,0,0,0,1,1,6,15.8082,100,99.173,1024,0,320,0,37
conv,12191,2097152,256,8,32,0,2,4,1,7,0,8,32,2,2462501,2107901,3,61144778,4194306,3,33816576,0,0,0,0,0,0,0,0.463358,99.9613,822083584,0,264241152,2097152,287309824,125829120,0,46923776,2,11.0931,0,0,0,1,1,4,16.2782,100,100,1024,0,0,0,56
conv,24962,2097152,256,8,32,0,2,4,2,1,0,8,32,5,7053715,21730256,4,130348428,23068674,5,102760448,58.8084,0,0,0,0,137887744,20971520,0.677764,99.972,822083584,0,1056964608,104857600,901775360,402653184,0,103612416,2,5.39043,0,0,0,1,1,6,16.231,100,99.1777,1024,0,320,0,38
conv,11025,2097152,256,8,32,0,2,4,2,7,0,8,32,2,2332607,2103965,3,60893724,2097154,4,33816576,0,0,0,0,0,0,0,0.462883,99.9756,822083584,0,278921216,2097152,278921216,123731968,0,47054848,2,12.2154,0,0,0,1,1,4,17.829,100,100,1024,0,0,0,56
conv,26624,1048576,256,8,32,0,2,8,1,1,0,8,32,5,11044578,16773830,3,105675114,18874370,4,84410368,62.8134,0,0,0,0,126615552,14680064,0.719175,99.9317,822083584,0,717225984,52428800,744488960,522190848,0,89751552,2,5.05558,0,0,0,1,1,4,14.6416,100,99.5254,1024,0,448,0,40
conv,11174,1048576,256,8,32,0,2,8,1,7,0,8,32,2,2172490,2103789,3,41978168,4194306,2,21102592,0,0,0,0,0,0,0,0.355137,99.9603,822083584,0,203423744,1048576,185597952,88080384,0,40632320,2,12.0878,0,0,0,1,1,3,16.1339,100,100,768,0,0,0,80
conv,31415,1048576,256,8,32,0,2,8,2,1,0,8,32,4,11365540,16771541,3,105804820,16777218,3,84410368,63.8926,0,0,0,0,126615552,14680064,0.722258,99.953,822083584,0,727711744,52428800,736100352,526385152,0,89948160,2,4.26138,0,0,0,1,1,4,12.1648,100,99.5264,1024,0,448,0,40
conv,10253,1048576,256,8,32,0,2,8,2,7,0,8,32,2,2413325,2108129,3,42237670,2097154,3,21102592,0,0,0,0,0,0,0,0.359047,99.9259,822083584,0,214958080,1048576,177209344,83886080,0,40599552,2,13.1796,0,0,0,1,1,3,17.6308,100,100,768,0,0,0,80
conv,46334,4194304,256,8,32,0,4,1,1,1,0,8,32,4,5482670,30116252,4,275113262,45088770,4,165150720,43.6602,0,0,0,0,205520896,36700160,0.693771,99.9924,822083584,0,2403336192,205520896,1484783616,159383552,0,159645696,2,2.90215,0,0,0,1,1,5,14.0528,100,99.3432,1024,0,280,0,35
conv,28978,4194304,256,8,32,0,4,1,1,7,0,8,32,1,2493297,2107369,4,171963330,8388610,3,62390272,0,0,0,0,0,0,0,0.43354,99.9853,822083584,0,255852544,4194304,515899392,201326592,0,56229888,1,4.63709,0,0,0,1,1,3,7.26434,100,100,1024,0,0,0,56
conv,45956,4194304,256,8,32,0,4,1,2,1,0,8,32,4,5393878,29682582,4,275113430,40894466,4,165150720,44.2412,0,0,0,0,205520896,36700160,0.701474,99.9909,822083584,0,2428502016,205520896,1476395008,167772160,0,160432128,2,2.9257,0,0,0,1,1,5,14.9135,100,99.3464,1024,0,280,0,36
conv,28762,4194304,256,8,32,0,4,1,2,7,0,8,32,1,2622955,2107285,4,172093112,4194306,3,62390272,0,0,0,0,0,0,0,0.425828,99.9845,822083584,0,281018368,4194304,507510784,188743680,0,56360960,1,4.6751,0,0,0,1,1,3,7.56248,100,100,1024,0,0,0,56
conv,45679,4194304,256,8,32,0,4,1,4,1,0,8,32,4,5559159,29933055,4,275113910,38797314,4,165150720,44.5375,0,0,0,0,205520896,36700160,0.702929,99.9917,822083584,0,2432696320,205520896,1472200704,167772160,0,160432128,2,2.94116,0,0,0,1,1,5,14.2119,100,99.3464,1024,0,280,0,36
conv,28678,4194304,256,8,32,0,4,1,4,7,0,8,32,1,2623039,2106221,4,172093388,2097154,3,62390272,0,0,0,0,0,0,0,0.428151,99.988,822083584,0,285212672,4194304,503316480,205520896,0,56885248,1,4.68745,0,0,0,1,1,3,7.41477,100,100,1024,0,0,0,56
conv,31184,2097152,256,8,32,0,4,2,1,1,0,8,32,4,6774273,20888434,4,189592164,29360130,5,125304832,51.4851,0,0,0,0,182976512,20971520,0.687929,99.9764,822083584,0,962592768,104857600,1082130432,293601280,0,102891520,2,4.31425,0,0,0,1,1,5,13.056,100,99.172,1024,0,320,0,39
conv,16220,2097152,256,8,32,0,4,2,1,7,0,8,32,2,2428355,2107061,4,97844306,8388610,3,33816576,0,0,0,0,0,0,0,0.457267,99.9751,822083584,0,184549376,2097152,287309824,96468992,0,43515904,2,8.30823,0,0,0,1,1,3,11.0028,100,100,1024,0,0,0,56
conv,30827,2097152,256,8,32,0,4,2,2,1,0,8,32,4,6941318,20902065,4,189592204,25165826,5,125304832,52.4931,0,0,0,0,182976512,20971520,0.680073,99.9638,822083584,0,981467136,104857600,1073741824,287309824,0,103022592,2,4.35883,0,0,0,1,1,6,13.1481,100,99.173,1024,0,320,0,40
conv,15732,2097152,256,8,32,0,4,2,2,7,0,8,32,2,2425949,2107145,4,97844282,4194306,3,33816576,0,0,0,0,0,0,0,0.459807,99.9512,822083584,0,203423744,2097152,278921216,113246208,0,44367872,2,8.54797,0,0,0,1,1,3,11.5848,100,100,1024,0,0,0,56
conv,30472,2097152,256,8,32,0,4,2,4,1,0,8,32,4,6629762,20668813,4,189652310,23068674,5,125304832,53.012,0,0,0,0,182976512,20971520,0.675336,99.9777,822083584,0,985661440,104857600,1069547520,297795584,0,103350272,2,4.40646,0,0,0,1,1,6,13.5035,100,99.1756,1024,0,320,0,37
conv,15618,2097152,256,8,32,0,4,2,4,7,0,8,32,2,2431014,2108177,4,97973954,2097154,3,33816576,0,0,0,0,0,0,0,0.460018,99.9634,822083584,0,207618048,2097152,274726912,115343360,0,44433408,2,8.60529,0,0,0,1,1,3,11.7928,100,100,1024,0,0,0,56
conv,24460,1048576,256,8,32,0,4,4,1,1,0,8,32,4,6565238,14429900,4,146831930,21495810,5,105381888,58.9268,0,0,0,0,171704320,13107200,0.576145,99.9684,822083584,0,682622976,52428800,900726784,311427072,0,86966272,2,5.46074,0,0,0,1,1,6,14.5202,100,99.5102,1024,0,400,0,48
conv,10640,1048576,256,8,32,0,4,4,1,7,0,8,32,2,2462581,2107941,4,60849854,8388610,2,19529728,0,0,0,0,0,0,0,0.338542,99.9228,822083584,0,132120576,1048576,173015040,81788928,0,37814272,2,12.6607,0,0,0,1,1,3,15.6604,100,100,768,0,0,0,80
conv,24463,1048576,256,8,32,0,4,4,2,1,0,8,32,4,9232136,15020091,4,146813614,17301506,5,105381888,60.4363,0,0,0,0,171704320,13107200,0.723988,99.9356,822083584,0,535822336,52428800,892338176,203423744,0,78741504,2,5.49226,0,0,0,1,1,6,11.3492,100,99.459,1024,0,400,0,38
conv,9756,1048576,256,8,32,0,4,4,2,7,0,8,32,2,2211851,2104105,4,60700808,4194306,3,19529728,0,0,0,0,0,0,0,0.352361,99.9316,822083584,0,139460608,1048576,164626432,62914560,0,37191680,2,13.7865,0,0,0,1,1,3,17.1748,100,100,896,0,0,0,72
conv,24361,1048576,256,8,32,0,4,4,4,1,0,8,32,4,9277224,15042845,4,146702062,15204354,5,105381888,61.2204,0,0,0,0,171704320,13107200,0.722907,99.9424,822083584,0,540016640,52428800,888143872,206569472,0,78839808,2,5.52585,0,0,0,1,1,6,11.707,100,99.4597,1024,0,400,0,40
conv,9555,1048576,256,8,32,0,4,4,4,7,0,8,32,2,2203231,2103157,4,60590656,2097154,3,19529728,0,0,0,0,0,0,0,0.355397,99.9205,822083584,0,143654912,1048576,160432128,47185920,0,36700160,2,14.1014,0,0,0,1,1,3,17.4249,100,100,896,0,0,0,72
conv,21598,524288,256,8,32,0,4,8,1,1,0,8,32,4,6615576,11106071,4,125646068,17563650,5,95420416,64.6228,0,0,0,0,166068224,9175040,0.471438,99.9343,822083584,0,384827392,26214400,798490624,393740288,0,76005376,2,6.21635,0,0,0,1,1,6,14.0794,100,99.7198,1024,0,560,0,64
conv,8434,524288,256,8,32,0,4,8,1,7,0,8,32,3,2153855,2103265,4,42092896,8388610,2,12386304,0,0,0,0,0,0,0,0.239169,99.8855,822083584,0,101711872,524288,115867648,44564480,0,33898496,2,15.4902,0,0,0,1,1,2,17.8421,100,100,512,0,0,0,128
conv,20706,524288,256,8,32,0,4,8,2,1,0,8,32,4,6469239,11100867,4,125516050,13369346,5,95420416,66.5799,0,0,0,0,166068224,9175040,0.475592,99.9198,822083584,0,398458880,26214400,790102016,395837440,0,76234752,2,6.49076,0,0,0,1,1,6,14.7486,100,99.7206,1024,0,560,0,64
conv,7540,524288,256,8,32,0,4,8,2,7,0,8,32,3,2377233,2106117,4,42352362,4194306,2,12386304,0,0,0,0,0,0,0,0.240312,99.9218,822083584,0,107479040,524288,107479040,44564480,0,33816576,3,17.8767,0,0,0,1,1,3,20.4694,100,100,512,0,0,0,128
conv,20497,524288,256,8,32,0,4,8,4,1,0,8,32,4,6541344,11062249,4,125386778,11272194,5,95420416,67.6036,0,0,0,0,166068224,9175040,0.478034,99.8746,822083584,0,402653184,26214400,785907712,318767104,0,73826304,2,6.55316,0,0,0,1,1,6,15.1105,100,99.7115,1024,0,560,0,64
conv,7058,524288,256,8,32,0,4,8,4,7,0,8,32,3,2413462,2106469,4,42352370,2097154,2,12386304,0,0,0,0,0,0,0,0.238693,99.9381,822083584,0,111673344,524288,103284736,44040192,0,33800192,3,19.0279,0,0,0,1,1,3,22.0512,100,100,512,0,0,0,128
conv,51895,2097152,256,8,32,0,8,1,1,1,0,8,32,4,13065219,26370935,4,312285158,42467330,3,141295616,36.2896,0,0,0,0,205520896,25690112,0.709078,99.9801,822083584,0,1201668096,102760448,1249902592,100663296,0,109182976,1,2.58807,0,0,0,1,1,4,9.2252,100,99.5198,1024,0,392,0,36
conv,35154,2097152,256,8,32,0,8,1,1,7,0,8,32,1,2622987,2107333,4,209252124,16777218,2,38535168,0,0,0,0,0,0,0,0.364671,99.9858,822083584,0,127926272,2097152,325058560,79691776,0,42401792,1,3.8201,0,0,0,1,1,2,4.90253,100,100,768,0,0,0,80
conv,51586,2097152,256,8,32,0,8,1,2,1,0,8,32,4,13609467,26290984,4,312272046,34078722,3,141295616,37.1705,0,0,0,0,205520896,25690112,0.704181,99.9629,822083584,0,1214251008,102760448,1241513984,104857600,0,109445120,1,2.60073,0,0,0,1,1,4,9.27857,100,99.521,1024,0,392,0,36
conv,34489,2097152,256,8,32,0,8,1,2,7,0,8,32,1,2622939,2107353,4,209251912,8388610,2,38535168,0,0,0,0,0,0,0,0.367795,99.9766,822083584,0,140509184,2097152,316669952,88080384,0,42795008,1,3.8979,0,0,0,1,1,2,5.00285,100,100,768,0,0,0,80
conv,51367,2097152,256,8,32,0,8,1,4,1,0,8,32,4,13156941,26377939,4,312401622,29884418,3,141295616,37.6272,0,0,0,0,205520896,25690112,0.707471,99.9671,822083584,0,1216348160,102760448,1237319680,106954752,0,109445120,1,2.61228,0,0,0,1,1,4,9.29271,100,99.521,1024,0,392,0,36
conv,34071,2097152,256,8,32,0,8,1,4,7,0,8,32,1,2623119,2107329,4,209252064,4194306,2,38535168,0,0,0,0,0,0,0,0.366998,99.976,822083584,0,144703488,2097152,312475648,79691776,0,42532864,1,3.94317,0,0,0,1,1,2,5.05092,100,100,768,0,0,0,80
conv,36633,1048576,256,8,32,0,8,2,1,1,0,8,32,4,14169176,16666163,4,216691084,31457282,4,118226944,45.1502,0,0,0,0,194248704,14680064,0.71629,99.9064,822083584,0,642777088,52428800,1002438656,162529280,0,84246528,1,3.66274,0,0,0,1,1,4,8.42663,100,99.4944,1024,0,448,0,40
conv,20377,1048576,256,8,32,0,8,2,1,7,0,8,32,1,2565713,2106909,4,119307586,16777218,2,21102592,0,0,0,0,0,0,0,0.232386,99.9569,822083584,0,92274688,1048576,185597952,72351744,0,36667392,1,6.72386,0,0,0,1,1,2,8.02238,100,100,640,0,0,0,96
conv,35343,1048576,256,8,32,0,8,2,2,1,0,8,32,4,14928816,16668072,4,216691172,23068674,4,118226944,46.7333,0,0,0,0,194248704,14680064,0.720244,99.9127,822083584,0,490733568,52428800,994050048,301989888,0,83591168,1,3.7883,0,0,0,1,1,4,7.93149,100,99.4904,1024,0,448,0,37
conv,19447,1048576,256,8,32,0,8,2,2,7,0,8,32,1,2435904,2106913,4,119307178,8388610,2,21102592,0,0,0,0,0,0,0,0.235054,99.9686,822083584,0,101711872,1048576,177209344,72351744,0,36700160,1,6.93562,0,0,0,1,1,2,8.18558,100,100,640,0,0,0,96
conv,35445,1048576,256,8,32,0,8,2,4,1,0,8,32,4,14588106,16673826,4,216691148,18874370,4,118226944,47.5673,0,0,0,0,194248704,14680064,0.711727,99.9061,822083584,0,492830720,52428800,989855744,311427072,0,83820544,1,3.77688,0,0,0,1,1,4,7.88883,100,99.4918,1024,0,448,0,40
conv,19250,1048576,256,8,32,0,8,2,4,7,0,8,32,1,2430745,2109061,4,119437290,4194306,2,21102592,0,0,0,0,0,0,0,0.23147,99.9743,822083584,0,104857600,1048576,173015040,75497472,0,36765696,1,7.0074,0,0,0,1,1,2,8.52017,100,100,640,0,0,0,96
conv,28936,524288,256,8,32,0,8,4,1,1,0,8,32,3,10311794,11234021,4,169030828,25952258,4,106692608,53.2143,0,0,0,0,188612608,9175040,0.596638,99.8164,822083584,0,355467264,26214400,889716736,268435456,0,74022912,1,4.66004,0,0,0,1,1,5,9.25392,100,99.7123,1024,0,560,0,48
conv,14681,524288,256,8,32,0,8,4,1,7,0,8,32,2,2462629,2105041,4,74465066,16777218,1,12386304,0,0,0,0,0,0,0,0.240808,99.8698,822083584,0,66060288,524288,115867648,35651584,0,32505856,2,9.24024,0,0,0,1,1,2,10.2378,100,100,512,0,0,0,128
conv,27682,524288,256,8,32,0,8,4,2,1,0,8,32,4,10471081,11238742,4,168997702,17563650,5,106692608,55.6133,0,0,0,0,188612608,9175040,0.601395,99.9025,822083584,0,362807296,26214400,881328128,320864256,0,75628544,1,4.85283,0,0,0,1,1,5,9.73999,100,99.7184,1024,0,560,0,48
conv,12320,524288,256,8,32,0,8,4,2,7,0,8,32,2,2462589,2105625,4,74465050,8388610,2,12386304,0,0,0,0,0,0,0,0.238739,99.8934,822083584,0,69730304,524288,107479040,38797312,0,32456704,2,10.846,0,0,0,1,1,2,11.9586,100,100,512,0,0,0,128
conv,27325,524288,256,8,32,0,8,4,4,1,0,8,32,4,11247343,11227220,4,169030516,13369346,5,106692608,56.8958,0,0,0,0,188612608,9175040,0.60736,99.8231,822083584,0,365428736,26214400,877133824,217579520,0,72351744,1,4.90782,0,0,0,1,1,5,9.38785,100,99.7056,1024,0,560,0,48
conv,12014,524288,256,8,32,0,8,4,4,7,0,8,32,2,2462493,2105781,4,74465034,4194306,2,12386304,0,0,0,0,0,0,0,0.237985,99.8969,822083584,0,72351744,524288,103284736,42467328,0,32522240,2,11.1877,0,0,0,1,1,2,12.335,100,100,512,0,0,0,128
conv,26117,262144,256,8,32,0,8,8,1,1,0,8,32,2,3147650,8133150,4,145130964,23199746,5,100925440,59.1617,0,0,0,0,185794560,6422528,0.241413,99.7227,822083584,0,192413696,13107200,870055936,338690048,0,69992448,1,5.1325,0,0,0,1,1,5,9.98011,100,99.8478,640,0,784,0,96
conv,12534,262144,256,8,32,0,8,8,1,7,0,8,32,2,2376335,2103929,3,52396183,16777218,1,8028160,0,0,0,0,0,0,0,0.121301,99.75,822083584,0,50855936,262144,81002496,30408704,0,30769152,2,10.5001,0,0,0,1,1,1,11.4194,100,100,384,0,0,0,168
conv,24347,262144,256,8,32,0,8,8,2,1,0,8,32,2,2987713,7919628,4,144977910,14811138,5,100925440,62.2734,0,0,0,0,185794560,6422528,0.242305,99.6439,822083584,0,199229440,13107200,861667328,287834112,0,68354048,1,5.54251,0,0,0,1,1,5,10.8001,100,99.8442,512,0,784,0,123
conv,12003,262144,256,8,32,0,8,8,2,7,0,8,32,2,2286850,2102701,3,52362059,8388610,1,8028160,0,0,0,0,0,0,0,0.123932,99.8259,822083584,0,53739520,262144,72613888,27262976,0,30498816,2,11.1859,0,0,0,1,1,1,12.063,100,100,256,0,0,0,237
conv,23332,262144,256,8,32,0,8,8,4,1,0,8,32,2,3052206,7802681,4,144940754,10616834,5,100925440,63.9553,0,0,0,0,185794560,6422528,0.244367,99.7526,822083584,0,201588736,13107200,857473024,327417856,0,69533696,1,5.78904,0,0,0,1,1,5,11.3089,100,99.8468,512,0,784,0,128
conv,10933,262144,256,8,32,0,8,8,4,7,0,8,32,2,2286347,2100729,3,52230845,4194306,1,8028160,0,0,0,0,0,0,0,0.124529,99.81,822083584,0,56098816,262144,68419584,28049408,0,30466048,2,12.2795,0,0,0,1,1,1,13.323,100,100,256,0,0,0,218
conv,53331,16777216,256,8,32,1,1,1,1,1,0,8,32,6,6393189,68280865,3,140696916,106954754,5,210763776,83.3378,3,49.5904,51380224,2621440,205520896,102760448,0.906539,99.9958,822083584,0,9361686528,822083584,3374841856,352321536,0,471859200,4,2.51905,0,0,0,1,1,7,40.7693,100,97.5729,1024,2128,200,0,32
conv,53402,16777216,256,8,32,1,1,1,1,1,1,8,32,6,6393578,68402513,3,140437690,106954754,5,210763776,83.3378,3,48.4153,51380224,3932160,205520896,102760448,0.910451,99.9966,822083584,0,9361686528,822083584,3374841856,352321536,0,471859200,4,2.52336,0,0,0,1,1,7,40.8388,100,97.5729,1024,2280,200,0,32
conv,29298,16777216,256,8,32,1,1,1,1,7,0,8,32,1,2623193,2107073,1,37417108,4194306,4,108003328,0,4,49.5904,51380224,2621440,0,0,0.934847,99.9943,822083584,0,771751936,16777216,1730674688,704643072,0,133693440,1,4.59672,0,0,0,1,2,4,18.8571,100,94.5711,1024,2128,0,0,31
