Kernel name,Computation duration (us),Global size,Local size,VECTOR_TYPE,CR,LOCAL_MEM,PADD_LOCAL,WORK_GROUP_SIZE_X,WORK_GROUP_SIZE_Y,TILE_SIZE_X,TILE_SIZE_Y,DIAGONAL_MAP,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
mtran,49215,16777216,128,2,1,0,0,32,4,32,8,1,2,9168550,8408973,1,67890839,8388612,1,8388608,0,0,0,0,0,0,0,0.892508,99.9948,16777216,0,1275084672,117440512,100663296,201326592,33554432,57147392,1,0,0,0,1,1,1,1,5.45953,100,95.4137,1024,0,0,0,32
mtran,47528,8388608,128,2,1,0,0,32,4,32,16,0,2,9168309,8399517,1,68021051,8388612,1,8388608,0,0,0,0,0,0,0,0.90575,99.9909,0,0,402653184,25165824,100663296,75497472,0,19398656,1,0,0,0,0,1,1,1,1.75646,100,97.2973,1024,0,0,0,32
mtran,48572,8388608,128,2,1,0,0,32,4,32,16,1,2,9168321,8403781,1,67891295,8388612,1,8388608,0,0,0,0,0,0,0,0.908134,99.9947,8388608,0,595607424,25165824,100663296,83886080,16777216,27262976,1,0,0,0,1,1,1,1,2.70915,100,95.1942,1024,0,0,0,32
mtran,48561,4194304,128,2,1,0,0,32,4,32,32,0,2,8980275,8395077,1,67869603,8388612,1,8388608,0,0,0,0,0,0,0,0.911434,99.9948,0,0,285212672,16777216,100663296,37748736,0,14024704,1,0,0,0,0,1,1,1,1.22678,100,98.1308,1024,0,0,0,32
mtran,48774,4194304,128,2,1,0,0,32,4,32,32,1,2,9168474,8398185,1,67891503,8388612,1,8388608,0,0,0,0,0,0,0,0.93225,99.9918,4194304,0,377503616,16777216,100663296,41943040,8388608,17825792,1,0,0,0,1,1,1,1,1.7001,100,96.3264,1024,0,0,0,32
mtran,48959,2097152,128,2,1,0,0,32,4,32,64,0,2,9168638,8395149,1,67891991,8388612,1,8388608,0,0,0,0,0,0,0,0.920023,99.9815,0,0,222298112,12582912,100663296,18874368,0,11206656,1,0,0,0,0,1,1,1,0.94523,100,98.8304,1024,0,0,0,32
mtran,48964,2097152,128,2,1,0,0,32,4,32,64,1,2,9038987,8395485,1,67891175,8388612,1,8388608,0,0,0,0,0,0,0,0.953557,99.9813,2097152,0,264257408,12582912,100663296,20971520,4194304,12976128,1,0,0,0,1,1,1,1,1.21114,100,97.4787,1024,0,0,0,32
mtran,45589,33554432,256,2,1,0,0,32,8,32,8,0,2,9168569,8398213,1,67891519,8388612,1,8388608,0,0,0,0,0,0,0,0.843655,99.9946,0,0,805306368,33554432,100663296,201326592,0,35651584,1,0,0,0,0,1,1,1,3.4949,100,100,1024,0,0,0,11
mtran,45562,33554432,256,2,1,0,0,32,8,32,8,1,2,9168383,8408289,1,67891679,8388612,1,8388608,0,0,0,0,0,0,0,0.868538,99.9945,33554432,0,1577090816,33554432,100663296,234881024,67108864,67108864,1,0,0,0,1,1,1,1,7.21752,100,95.314,1024,0,0,0,11
mtran,48154,16777216,256,2,1,0,0,32,8,32,16,0,2,9113632,8398853,1,67836767,8388612,1,8388608,0,0,0,0,0,0,0,0.840978,99.9938,0,0,889192448,117440512,100663296,184549376,0,41418752,1,0,0,0,0,1,1,1,3.75743,100,97.4684,1024,0,0,0,32
mtran,48148,16777216,256,2,1,0,0,32,8,32,16,1,2,9038809,8404597,1,67761657,8388612,1,8388608,0,0,0,0,0,0,0,0.843297,99.9929,16777216,0,1275100928,117440512,100663296,201326592,33554432,57147392,1,0,0,0,1,1,1,1,5.57852,100,95.4146,1024,0,0,0,32
mtran,45184,8388608,256,2,1,0,0,32,8,32,32,0,2,9120869,8392977,1,67891415,8388612,1,8388608,0,0,0,0,0,0,0,0.848443,99.9909,0,0,402653184,25165824,100663296,75497472,0,19398656,1,0,0,0,0,1,1,1,1.84482,100,97.2973,1024,0,0,0,32
mtran,47164,8388608,256,2,1,0,0,32,8,32,32,1,2,9168275,8395901,1,67891555,8388612,1,8388608,0,0,0,0,0,0,0,0.885375,99.9907,8388608,0,595623680,25165824,100663296,83886080,16777216,27262976,1,0,0,0,1,1,1,1,2.78723,100,95.196,1024,0,0,0,32
mtran,47009,4194304,256,2,1,0,0,32,8,32,64,0,2,9038579,8395769,1,67761757,8388612,1,8388608,0,0,0,0,0,0,0,0.857327,99.9875,0,0,285212672,16777216,100663296,37748736,0,14024704,1,0,0,0,0,1,1,1,1.26958,100,98.1308,1024,0,0,0,32
mtran,47579,4194304,256,2,1,0,0,32,8,32,64,1,2,9069716,8394369,1,67823949,8388612,1,8388608,0,0,0,0,0,0,0,0.910866,99.9741,4194304,0,377519872,16777216,100663296,41943040,8388608,17825792,1,0,0,0,1,1,1,1,1.74448,100,96.3292,1024,0,0,0,32
mtran,39132,33554432,512,2,1,0,0,32,16,32,16,0,2,8909151,8395625,2,67633013,8388612,1,8388608,0,0,0,0,0,0,0,0.929774,99.9921,0,0,805306368,33554432,100663296,201326592,0,35651584,1,0,0,0,0,1,1,1,4.07447,100,100,1024,0,0,0,11
mtran,40141,33554432,512,2,1,0,0,32,16,32,16,1,2,9038912,8404479,1,67762421,8388636,1,8388608,0,0,0,0,0,0,0,0.935541,99.9926,33554432,0,1577123328,33554432,100663296,234881024,67108864,67108864,1,0,0,0,1,1,1,1,8.20091,100,95.3155,1024,0,0,0,11
mtran,45778,16777216,512,2,1,0,0,32,16,32,32,0,2,9139831,8394209,1,67834253,8388612,1,8388608,0,0,0,0,0,0,0,0.798688,99.9921,0,0,889192448,117440512,100663296,184549376,0,41418752,1,0,0,0,0,1,1,1,3.94361,100,97.4684,1024,0,0,0,32
mtran,45696,16777216,512,2,1,0,0,32,16,32,32,1,2,9038817,8396353,1,67761873,8388612,1,8388608,0,0,0,0,0,0,0,0.814219,99.9924,16777216,0,1275133440,117440512,100663296,201326592,33554432,57147392,1,0,0,0,1,1,1,1,5.88041,100,95.4164,1024,0,0,0,32
mtran,41799,8388608,512,2,1,0,0,32,16,32,64,0,2,9155177,8395201,1,67891659,8388612,1,8388608,0,0,0,0,0,0,0,0.775553,99.989,0,0,402653184,25165824,100663296,75497472,0,19398656,1,0,0,0,0,1,1,1,2.00256,100,97.2973,1024,0,0,0,32
mtran,44471,8388608,512,2,1,0,0,32,16,32,64,1,2,9168635,8393113,1,67892379,8388612,1,8388608,0,0,0,0,0,0,0,0.920894,99.9876,8388608,0,595656192,25165824,100663296,83886080,16777216,27262976,1,0,0,0,1,1,1,1,2.95995,100,95.1998,1024,0,0,0,32
mtran,35128,33554432,1024,2,1,0,0,32,32,32,32,0,2,8909047,8395081,2,67632625,8388612,1,8388608,0,0,0,0,0,0,0,0.954247,99.9751,0,0,805306368,33554432,100663296,201326592,0,35651584,1,0,0,0,0,1,1,1,4.52737,100,100,1024,0,0,0,11
mtran,39247,33554432,1024,2,1,0,0,32,32,32,32,1,2,8909265,8393517,2,67754981,8388612,1,8388608,0,0,0,0,0,0,0,0.940051,99.9755,33554432,0,1577188352,33554432,100663296,234881024,67108864,67108864,1,0,0,0,1,1,1,1,8.37495,100,95.3186,1024,0,0,0,11
mtran,40361,16777216,1024,2,1,0,0,32,32,32,64,0,2,9168429,8396921,1,67891711,8388612,1,8388608,0,0,0,0,0,0,0,0.907417,99.9678,0,0,889192448,117440512,100663296,184549376,0,41418752,1,0,0,0,0,1,1,1,4.48231,100,97.4684,1024,0,0,0,32
mtran,40856,16777216,1024,2,1,0,0,32,32,32,64,1,2,9038959,8393965,1,67892491,8388612,1,8388608,0,0,0,0,0,0,0,0.908831,99.9758,16777216,0,1275198464,117440512,100663296,201326592,33554432,57147392,1,0,0,0,1,1,1,1,6.58721,100,95.42,1024,0,0,0,32
mtran,10042,16777216,32,4,0,0,0,1,32,1,32,0,7,8520153,8387016,2,17042935,8388612,1,8388608,0,0,0,0,0,0,0,0.477977,99.9848,0,0,654311424,16777216,83886080,100663296,0,26738688,2,0,0,0,0,1,1,2,12.9638,100,100,1024,0,0,0,17
mtran,23342,16777216,32,4,0,0,0,1,32,1,32,1,5,17038579,8409128,1,17170919,8388612,1,8388608,0,0,0,0,0,0,0,0.492655,99.9904,16777216,0,1040252896,16777216,83886080,117440512,33554432,42467328,1,0,0,0,1,1,1,1,9.33999,100,96.3011,1024,0,0,0,17
mtran,11951,8388608,32,4,0,0,0,1,32,1,64,0,6,8650303,8387552,2,17043171,8388612,1,8388608,0,0,0,0,0,0,0,0.493141,99.9862,0,0,461373440,58720256,83886080,109051904,0,22806528,1,0,0,0,0,1,1,1,8.86984,100,97.7011,1024,0,0,0,32
mtran,23474,8388608,32,4,0,0,0,1,32,1,64,1,5,17168317,8408628,1,17301057,8388612,1,8388608,0,0,0,0,0,0,0,0.493738,99.9919,8388608,0,654376928,58720256,83886080,117440512,16777216,30670848,1,0,0,0,1,1,1,1,6.53239,100,95.7332,1024,0,0,0,32
mtran,12209,16777216,64,4,0,0,0,1,64,1,64,0,6,8519990,8387343,2,16912253,8388612,1,8388608,0,0,0,0,0,0,0,0.916627,99.9849,0,0,654311424,16777216,83886080,100663296,0,26738688,1,0,0,0,0,1,1,1,10.6623,100,100,1024,0,0,0,17
mtran,23451,16777216,64,4,0,0,0,1,64,1,64,1,5,17045383,8405360,1,17054951,8388612,1,8388608,0,0,0,0,0,0,0,0.846142,99.9911,16777216,0,1040318400,16777216,83886080,117440512,33554432,42467328,1,0,0,0,1,1,1,1,9.25491,100,96.3059,1024,0,0,0,17
mtran,8289,16777216,32,4,0,0,0,2,16,2,16,0,9,8520303,8391381,2,8393733,8388612,2,8388608,0,0,0,0,0,0,0,0.489519,99.982,0,0,654311424,16777216,83886080,100663296,0,26738688,2,0,0,0,0,1,1,2,15.5287,100,100,1024,0,0,0,16
mtran,14128,16777216,32,4,0,0,0,2,16,2,16,1,5,8649899,8402499,1,8652999,8388612,1,8388608,0,0,0,0,0,0,0,0.488632,99.9905,16777216,0,1040220128,16777216,83886080,117440512,33554432,42467328,2,0,0,0,1,1,1,1,15.3305,100,96.2987,1024,0,0,0,17
mtran,9700,8388608,32,4,0,0,0,2,16,2,32,0,8,8650189,8390271,1,8653547,8388612,1,8388608,0,0,0,0,0,0,0,0.493384,99.9865,0,0,461373440,58720256,83886080,109051904,0,22806528,1,0,0,0,0,1,1,2,11.0225,100,97.7011,1024,0,0,0,32
mtran,14113,8388608,32,4,0,0,0,2,16,2,32,1,5,8520243,8406845,1,8653231,8388612,1,8388608,0,0,0,0,0,0,0,0.489126,99.9859,8388608,0,654344160,58720256,83886080,117440512,16777216,30670848,1,0,0,0,1,1,1,1,10.8697,100,95.7298,1024,0,0,0,32
mtran,10518,4194304,32,4,0,0,0,2,16,2,64,0,7,8650041,8392311,1,8653799,8388612,1,8388608,0,0,0,0,0,0,0,0.49445,99.9877,0,0,285212672,12582912,83886080,37748736,0,13369344,1,0,0,0,0,1,1,2,6.32378,100,98.0392,1024,0,0,0,32
mtran,13936,4194304,32,4,0,0,0,2,16,2,64,1,5,8520293,8398560,1,8523437,8388612,1,8388608,0,0,0,0,0,0,0,0.50231,99.9888,4194304,0,381714400,12582912,83886080,41943040,8388608,17301504,1,0,0,0,1,1,1,1,6.51202,100,96.218,1024,0,0,0,32
mtran,9360,16777216,64,4,0,0,0,2,32,2,32,0,8,8649953,8389195,1,8654447,8388612,1,8388608,0,0,0,0,0,0,0,0.827691,99.985,0,0,654311424,16777216,83886080,100663296,0,26738688,2,0,0,0,0,1,1,2,13.4712,100,100,1024,0,0,0,16
mtran,14142,16777216,64,4,0,0,0,2,32,2,32,1,5,8649899,8409613,1,8652995,8388612,1,8388608,0,0,0,0,0,0,0,0.823987,99.9901,16777216,0,1040252864,16777216,83886080,117440512,33554432,42467328,2,0,0,0,1,1,1,1,15.3242,100,96.3011,1024,0,0,0,17
mtran,10413,8388608,64,4,0,0,0,2,32,2,64,0,7,8520243,8388075,1,8524529,8388612,1,8388608,0,0,0,0,0,0,0,0.786218,99.9835,0,0,461373440,58720256,83886080,109051904,0,22806528,1,0,0,0,0,1,1,2,10.2963,100,97.7011,1024,0,0,0,32
mtran,13986,8388608,64,4,0,0,0,2,32,2,64,1,5,8650015,8401815,1,8652535,8388612,1,8388608,0,0,0,0,0,0,0,0.797728,99.9847,8388608,0,654376896,58720256,83886080,117440512,16777216,30670848,1,0,0,0,1,1,1,1,11.0014,100,95.7332,1024,0,0,0,32
mtran,9809,16777216,128,4,0,0,0,2,64,2,64,0,7,8423090,8384983,1,8459981,8388612,1,8388608,0,0,0,0,0,0,0,0.829283,99.9849,0,0,654311424,16777216,83886080,100663296,0,26738688,2,0,0,0,0,1,1,2,13.3243,100,100,1024,0,0,0,16
mtran,13792,16777216,128,4,0,0,0,2,64,2,64,1,5,8650143,8392803,1,8653511,8388612,1,8388608,0,0,0,0,0,0,0,0.832072,99.9874,16777216,0,1040318336,16777216,83886080,117440512,33554432,42467328,2,0,0,0,1,1,1,1,15.6877,100,96.3059,1024,0,0,0,17
mtran,16293,16777216,32,4,0,0,0,4,8,4,8,0,5,8649905,8396687,2,8782611,33554436,1,8388608,0,0,0,0,0,0,0,0.49068,99.9905,0,0,654311424,16777216,83886080,100663296,0,26738688,1,0,0,0,0,1,1,1,7.91437,100,100,1024,0,0,0,16
mtran,16300,16777216,32,4,0,0,0,4,8,4,8,1,5,8546462,8406237,2,8653135,33554436,1,8388608,0,0,0,0,0,0,0,0.489962,99.9908,16777216,0,1040203744,16777216,83886080,117440512,33554432,42467328,2,0,0,0,1,1,1,1,13.2997,100,96.2975,1024,0,0,0,17
mtran,16273,8388608,32,4,0,0,0,4,8,4,16,0,5,8649981,8394501,2,8653371,33554436,1,8388608,0,0,0,0,0,0,0,0.495412,99.9882,0,0,461373440,58720256,83886080,109051904,0,22806528,1,0,0,0,0,1,1,1,6.57611,100,97.7011,1024,0,0,0,32
mtran,16291,8388608,32,4,0,0,0,4,8,4,16,1,5,8649967,8405753,2,8653295,33554436,1,8388608,0,0,0,0,0,0,0,0.495196,99.9896,8388608,0,654327776,58720256,83886080,117440512,16777216,30670848,1,0,0,0,1,1,1,1,9.43272,100,95.7282,1024,0,0,0,32
mtran,16279,4194304,32,4,0,0,0,4,8,4,32,0,5,8650001,8395041,2,8653211,33554436,1,8388608,0,0,0,0,0,0,0,0.497435,99.985,0,0,285212672,12582912,83886080,37748736,0,13369344,1,0,0,0,0,1,1,1,4.08693,100,98.0392,1024,0,0,0,32
mtran,16289,4194304,32,4,0,0,0,4,8,4,32,1,5,8649947,8403749,2,8653123,33554436,1,8388608,0,0,0,0,0,0,0,0.497712,99.9896,4194304,0,381698016,12582912,83886080,41943040,8388608,17301504,1,0,0,0,1,1,1,1,5.51919,100,96.2151,1024,0,0,0,32
mtran,16279,2097152,32,4,0,0,0,4,8,4,64,0,5,8649909,8394953,2,8653043,33554436,1,8388608,0,0,0,0,0,0,0,0.498593,99.9769,0,0,190840832,8388608,83886080,18874368,0,9568256,1,0,0,0,0,1,1,1,3.01312,100,98.6301,1024,0,0,0,32
mtran,16290,2097152,32,4,0,0,0,4,8,4,64,1,5,8650039,8404049,2,8652575,33554436,1,8388608,0,0,0,0,0,0,0,0.49855,99.9862,2097152,0,239091680,8388608,83886080,20971520,4194304,11534336,1,0,0,0,1,1,1,1,3.60043,100,97.1635,1024,0,0,0,32
mtran,16276,16777216,64,4,0,0,0,4,16,4,16,0,5,8649981,8394569,2,8653151,33554436,1,8388608,0,0,0,0,0,0,0,0.878711,99.9886,0,0,654311424,16777216,83886080,100663296,0,26738688,1,0,0,0,0,1,1,1,7.92758,100,100,1024,0,0,0,16
mtran,16293,16777216,64,4,0,0,0,4,16,4,16,1,5,8649975,8407765,2,8653207,33554436,1,8388608,0,0,0,0,0,0,0,0.800292,99.9887,16777216,0,1040220096,16777216,83886080,117440512,33554432,42467328,2,0,0,0,1,1,1,1,13.3094,100,96.2987,1024,0,0,0,17
mtran,16280,8388608,64,4,0,0,0,4,16,4,32,0,5,8650021,8392874,2,8653111,33554436,1,8388608,0,0,0,0,0,0,0,0.907964,99.9883,0,0,461373440,58720256,83886080,109051904,0,22806528,1,0,0,0,0,1,1,1,6.57609,100,97.7011,1024,0,0,0,32
mtran,16291,8388608,64,4,0,0,0,4,16,4,32,1,5,8649991,8403689,2,8653355,33554436,1,8388608,0,0,0,0,0,0,0,0.908599,99.9898,8388608,0,654344128,58720256,83886080,117440512,16777216,30670848,1,0,0,0,1,1,1,1,9.43428,100,95.7298,1024,0,0,0,32
mtran,16276,4194304,64,4,0,0,0,4,16,4,64,0,5,8649945,8396637,2,8782719,33554436,1,8388608,0,0,0,0,0,0,0,0.936262,99.9896,0,0,285212672,12582912,83886080,37748736,0,13369344,1,0,0,0,0,1,1,1,4.08789,100,98.0392,1024,0,0,0,32
mtran,16287,4194304,64,4,0,0,0,4,16,4,64,1,5,8650031,8406053,2,8782343,33554436,1,8388608,0,0,0,0,0,0,0,0.939493,99.9891,4194304,0,381714368,12582912,83886080,41943040,8388608,17301504,1,0,0,0,1,1,1,1,5.51743,100,96.218,1024,0,0,0,32
mtran,16250,16777216,128,4,0,0,0,4,32,4,32,0,5,8650025,8395601,2,8654167,33554436,1,8388608,0,0,0,0,0,0,0,0.793371,99.9882,0,0,654311424,16777216,83886080,100663296,0,26738688,1,0,0,0,0,1,1,1,7.93498,100,100,1024,0,0,0,16
mtran,16268,16777216,128,4,0,0,0,4,32,4,32,1,5,8650027,8402545,2,8653379,33554436,1,8388608,0,0,0,0,0,0,0,0.747769,99.9902,16777216,0,1040252800,16777216,83886080,117440512,33554432,42467328,2,0,0,0,1,1,1,1,13.335,100,96.3011,1024,0,0,0,17
mtran,16250,8388608,128,4,0,0,0,4,32,4,64,0,5,8650037,8395657,2,8663191,33554436,1,8388608,0,0,0,0,0,0,0,0.900255,99.9867,0,0,461373440,58720256,83886080,109051904,0,22806528,1,0,0,0,0,1,1,1,6.58558,100,97.7011,1024,0,0,0,32
mtran,16266,8388608,128,4,0,0,0,4,32,4,64,1,5,8650047,8404985,2,8653123,33554436,1,8388608,0,0,0,0,0,0,0,0.886232,99.9883,8388608,0,654376832,58720256,83886080,117440512,16777216,30670848,1,0,0,0,1,1,1,1,9.44405,100,95.7332,1024,0,0,0,32
mtran,16214,16777216,256,4,0,0,0,4,64,4,64,0,5,8624133,8393813,2,8654923,33554436,1,8388608,0,0,0,0,0,0,0,0.687957,99.9828,0,0,654311424,16777216,83886080,100663296,0,26738688,1,0,0,0,0,1,1,1,7.95477,100,100,1024,0,0,0,16
mtran,16235,16777216,256,4,0,0,0,4,64,4,64,1,5,8650043,8402905,2,8653751,33554436,1,8388608,0,0,0,0,0,0,0,0.693154,99.9875,16777216,0,1040318208,16777216,83886080,117440512,33554432,42467328,2,0,0,0,1,1,1,1,13.3534,100,96.3059,1024,0,0,0,17
mtran,17119,16777216,32,4,0,0,0,8,4,8,4,0,4,8649949,8400640,2,8652171,33554436,1,8388608,0,0,0,0,0,0,0,0.491089,99.9913,0,0,654311424,16777216,83886080,100663296,0,26738688,1,0,0,0,0,1,1,1,7.54059,100,100,1024,0,0,0,16
mtran,16261,16777216,32,4,0,0,0,8,4,8,4,1,5,8650108,10211571,2,8652463,33554436,1,8388608,0,0,0,0,0,0,0,0.49071,99.991,16777216,0,1040195552,16777216,83886080,117440512,33554432,42467328,2,0,0,0,1,1,1,1,13.3512,100,96.2969,1024,0,0,0,17
mtran,16200,8388608,32,4,0,0,0,8,4,8,8,0,5,8649961,8392488,2,8652335,33554436,1,8388608,0,0,0,0,0,0,0,0.495291,99.9889,0,0,461373440,58720256,83886080,109051904,0,22806528,1,0,0,0,0,1,1,1,6.60803,100,97.7011,1024,0,0,0,32
mtran,16206,8388608,32,4,0,0,0,8,4,8,8,1,5,8649991,8435677,2,8652495,33554436,1,8388608,0,0,0,0,0,0,0,0.495011,99.9901,8388608,0,654319584,58720256,83886080,117440512,16777216,30670848,1,0,0,0,1,1,1,1,9.50452,100,95.7273,1024,0,0,0,32
mtran,16139,4194304,32,4,0,0,0,8,4,8,16,0,5,8649921,8392155,2,8652123,33554436,1,8388608,0,0,0,0,0,0,0,0.497678,99.9866,0,0,285212672,12582912,83886080,37748736,0,13369344,1,0,0,0,0,1,1,1,4.12354,100,98.0392,1024,0,0,0,32
mtran,16137,4194304,32,4,0,0,0,8,4,8,16,1,5,8650063,8410896,2,8782379,33554436,1,8388608,0,0,0,0,0,0,0,0.497372,99.9899,4194304,0,381689824,12582912,83886080,41943040,8388608,17301504,1,0,0,0,1,1,1,1,5.56495,100,96.2136,1024,0,0,0,32
mtran,16131,2097152,32,4,0,0,0,8,4,8,32,0,5,8650013,8395029,2,8782159,33554436,1,8388608,0,0,0,0,0,0,0,0.498648,99.9837,0,0,190840832,8388608,83886080,18874368,0,9568256,1,0,0,0,0,1,1,1,3.03971,100,98.6301,1024,0,0,0,32
mtran,16158,2097152,32,4,0,0,0,8,4,8,32,1,5,8650011,8442119,2,8782123,33554436,1,8388608,0,0,0,0,0,0,0,0.498534,99.9838,2097152,0,239083488,8388608,83886080,20971520,4194304,11534336,1,0,0,0,1,1,1,1,3.63306,100,97.1613,1024,0,0,0,32
mtran,16143,1048576,32,4,0,0,0,8,4,8,64,0,5,8650001,8390969,2,8652467,33554436,1,8388608,0,0,0,0,0,0,0,0.49904,99.976,0,0,141557760,6291456,83886080,9437184,0,7602176,1,0,0,0,0,1,1,1,2.43384,100,99.1379,1024,0,0,0,32
mtran,16180,1048576,32,4,0,0,0,8,4,8,64,1,5,8650055,8425267,2,8652147,33554436,1,8388608,0,0,0,0,0,0,0,0.499195,99.9666,1048576,0,165683168,6291456,83886080,10485760,2097152,8585216,1,0,0,0,1,1,1,1,2.73084,100,98.0946,1024,0,0,0,32
mtran,16190,16777216,64,4,0,0,0,8,8,8,8,0,5,8615881,8392471,2,8652979,33554436,1,8388608,0,0,0,0,0,0,0,0.888767,99.9893,0,0,654311424,16777216,83886080,100663296,0,26738688,1,0,0,0,0,1,1,1,7.96644,100,100,1024,0,0,0,16
mtran,16199,16777216,64,4,0,0,0,8,8,8,8,1,5,8649987,8405078,2,8652891,33554436,1,8388608,0,0,0,0,0,0,0,0.746556,99.9878,16777216,0,1040203712,16777216,83886080,117440512,33554432,42467328,2,0,0,0,1,1,1,1,13.3694,100,96.2975,1024,0,0,0,17
mtran,16131,8388608,64,4,0,0,0,8,8,8,16,0,5,8650109,8394005,2,8652883,33554436,1,8388608,0,0,0,0,0,0,0,0.908986,99.9839,0,0,461373440,58720256,83886080,109051904,0,22806528,1,0,0,0,0,1,1,1,6.63411,100,97.7011,1024,0,0,0,32
mtran,16138,8388608,64,4,0,0,0,8,8,8,16,1,5,8650087,8404890,2,8782627,33554436,1,8388608,0,0,0,0,0,0,0,0.908484,99.9852,8388608,0,654327744,58720256,83886080,117440512,16777216,30670848,1,0,0,0,1,1,1,1,9.51825,100,95.7282,1024,0,0,0,32
mtran,16127,4194304,64,4,0,0,0,8,8,8,32,0,5,8650137,8393673,2,8652823,33554436,1,8388608,0,0,0,0,0,0,0,0.938524,99.9877,0,0,285212672,12582912,83886080,37748736,0,13369344,1,0,0,0,0,1,1,1,4.12675,100,98.0392,1024,0,0,0,32
mtran,16131,4194304,64,4,0,0,0,8,8,8,32,1,5,8650167,8396822,2,8653099,33554436,1,8388608,0,0,0,0,0,0,0,0.939513,99.9823,4194304,0,381697984,12582912,83886080,41943040,8388608,17301504,1,0,0,0,1,1,1,1,5.57172,100,96.2151,1024,0,0,0,32
mtran,16129,2097152,64,4,0,0,0,8,8,8,64,0,5,8649973,8390745,2,8652719,33554436,1,8388608,0,0,0,0,0,0,0,0.952948,99.9833,0,0,190840832,8388608,83886080,18874368,0,9568256,1,0,0,0,0,1,1,1,3.04163,100,98.6301,1024,0,0,0,32
mtran,16120,2097152,64,4,0,0,0,8,8,8,64,1,5,8650267,8404020,2,8652875,33554436,1,8388608,0,0,0,0,0,0,0,0.952112,99.9827,2097152,0,239091648,8388608,83886080,20971520,4194304,11534336,1,0,0,0,1,1,1,1,3.6362,100,97.1635,1024,0,0,0,32
mtran,16120,16777216,128,4,0,0,0,8,16,8,16,0,5,8650377,8394461,2,8653663,33554436,1,8388608,0,0,0,0,0,0,0,0.873179,99.9889,0,0,654311424,16777216,83886080,100663296,0,26738688,1,0,0,0,0,1,1,1,8.00027,100,100,1024,0,0,0,16
mtran,16130,16777216,128,4,0,0,0,8,16,8,16,1,5,8604715,8400561,2,8653611,33554436,1,8388608,0,0,0,0,0,0,0,0.849295,99.9885,16777216,0,1040220032,16777216,83886080,117440512,33554432,42467328,2,0,0,0,1,1,1,1,13.4402,100,96.2987,1024,0,0,0,17
mtran,16118,8388608,128,4,0,0,0,8,16,8,32,0,5,8650217,8394769,2,8653335,33554436,1,8388608,0,0,0,0,0,0,0,0.884785,99.9892,0,0,461373440,58720256,83886080,109051904,0,22806528,1,0,0,0,0,1,1,1,6.6382,100,97.7011,1024,0,0,0,32
mtran,16119,8388608,128,4,0,0,0,8,16,8,32,1,5,8650163,8397261,2,8783175,33554436,1,8388608,0,0,0,0,0,0,0,0.894841,99.9772,8388608,0,654344064,58720256,83886080,117440512,16777216,30670848,1,0,0,0,1,1,1,1,9.53005,100,95.7298,1024,0,0,0,32
mtran,16114,4194304,128,4,0,0,0,8,16,8,64,0,5,8650253,8392325,2,8653439,33554436,1,8388608,0,0,0,0,0,0,0,0.91957,99.98,0,0,285212672,12582912,83886080,37748736,0,13369344,1,0,0,0,0,1,1,1,4.1298,100,98.0392,1024,0,0,0,32
mtran,16134,4194304,128,4,0,0,0,8,16,8,64,1,5,8650235,8397141,2,8783183,33554436,1,8388608,0,0,0,0,0,0,0,0.923333,99.9815,4194304,0,381714304,12582912,83886080,41943040,8388608,17301504,1,0,0,0,1,1,1,1,5.57682,100,96.218,1024,0,0,0,32
mtran,16101,16777216,256,4,0,0,0,8,32,8,32,0,5,8650273,8395345,2,8654367,33554436,1,8388608,0,0,0,0,0,0,0,0.800363,99.9843,0,0,654311424,16777216,83886080,100663296,0,26738688,1,0,0,0,0,1,1,1,8.00994,100,100,1024,0,0,0,16
mtran,16124,16777216,256,4,0,0,0,8,32,8,32,1,5,8650323,8395889,2,8653991,33554436,1,8388608,0,0,0,0,0,0,0,0.814225,99.9879,16777216,0,1040252672,16777216,83886080,117440512,33554432,42467328,2,0,0,0,1,1,1,1,13.4571,100,96.3011,1024,0,0,0,17
mtran,16096,8388608,256,4,0,0,0,8,32,8,64,0,5,8650389,8395177,2,8653543,33554436,1,8388608,0,0,0,0,0,0,0,0.829087,99.978,0,0,461373440,58720256,83886080,109051904,0,22806528,1,0,0,0,0,1,1,1,6.64796,100,97.7011,1024,0,0,0,32
mtran,16105,8388608,256,4,0,0,0,8,32,8,64,1,5,8650227,8393457,2,8653787,33554436,1,8388608,0,0,0,0,0,0,0,0.833589,99.9817,8388608,0,654376704,58720256,83886080,117440512,16777216,30670848,1,0,0,0,1,1,1,1,9.5447,100,95.7331,1024,0,0,0,32
