Kernel name,Computation duration (us),Global size,Local size,VECTOR_TYPE,CR,LOCAL_MEM,PADD_LOCAL,WORK_GROUP_SIZE_X,WORK_GROUP_SIZE_Y,TILE_SIZE_X,TILE_SIZE_Y,DIAGONAL_MAP,dram__throughput.avg.pct_of_peak_sustained_elapsed,dram__sectors_read.sum,dram__sectors_write.sum,lts__t_sectors.avg.pct_of_peak_sustained_elapsed,lts__t_sectors_op_read.sum,lts__t_sectors_op_write.sum,l1tex__t_requests_pipe_lsu_mem_global_op_ld.avg.pct_of_peak_sustained_active,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum,sm__warps_active.avg.pct_of_peak_sustained_active,smsp__cycles_active.avg.pct_of_peak_sustained_elapsed,smsp__sass_thread_inst_executed_op_fp16_pred_on.sum,smsp__sass_thread_inst_executed_op_fp32_pred_on.sum,smsp__sass_thread_inst_executed_op_fp64_pred_on.sum,smsp__sass_thread_inst_executed_op_integer_pred_on.sum,smsp__sass_thread_inst_executed_op_control_pred_on.sum,smsp__sass_thread_inst_executed_op_memory_pred_on.sum,smsp__sass_thread_inst_executed_op_misc_pred_on.sum,smsp__sass_thread_inst_executed_op_conversion_pred_on.sum,smsp__inst_executed.sum,smsp__inst_executed_pipe_fp16.sum,smsp__pipe_fma_cycles_active.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_fp64.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_tex.avg.pct_of_peak_sustained_active,smsp__issue_active.avg.pct_of_peak_sustained_active,smsp__thread_inst_executed_per_inst_executed.ratio,smsp__thread_inst_executed_per_inst_executed.pct,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
mtran,3150,33554432,64,1,0,0,0,16,4,16,8,0,43.8235,8389380,8397560,21.7586,8388700,27583500,0.806582,2097150,1.68096,0,0,0,0,94.5644,99.9527,0,0,0,872415000,167772000,134218000,167772000,0,52428800,0,4.20439,0,0,1.68176,0,5.25567,32,100,1024,0,0,0,28
mtran,3274,33554432,64,1,0,0,0,16,4,16,8,1,39.2334,8388620,8449330,18.7594,8388950,26365000,0.737235,2097150,1.49837,0,0,0,0,95.4192,100.048,0,0,0,1241550000,167772000,134218000,234881000,67108900,71303200,0,4.86738,0,2.24648,1.49765,0,6.3652,32,100,1024,0,0,0,28
mtran,3125,16777216,64,1,0,0,0,16,4,16,16,0,44.7756,8388830,8419400,24.0851,8388700,30519500,0.819973,2097150,0.430073,0,0,0,0,95.0766,99.7139,0,0,0,520094000,167772000,134218000,67108900,0,29360100,0,1.40175,0,0,1.07827,0,3.01961,32,100,1024,0,0,0,28
mtran,3242,16777216,64,1,0,0,0,16,4,16,16,1,39.1594,8388620,8427610,19.4097,8388700,27567100,0.74437,2097150,0.374549,0,0,0,0,96.9947,99.938,0,0,0,704676000,167772000,134218000,100663000,33554400,38797300,0,1.78021,0,1.12434,0.936954,0,3.46726,32,100,1024,0,0,0,28
mtran,3171,8388608,64,1,0,0,0,16,4,16,32,0,43.2407,8388630,8431880,23.3937,8388700,30835800,0.791836,2097150,0.207178,0,0,0,0,96.6998,100.058,0,0,0,385876000,75497500,134218000,33554400,0,20709400,0,1.08705,0,0,0.931756,0,2.04527,32,100,1024,0,0,0,28
mtran,3471,8388608,64,1,0,0,0,16,4,16,32,1,37.4043,8388670,8433680,19.3891,8388830,29542500,0.685742,2097150,0.177603,0,0,0,0,97.6225,99.7213,0,0,0,486572000,75497500,134218000,41943000,16777200,25428000,0,1.20217,0,0.534297,0.801446,0,2.15996,32,100,1024,0,0,0,28
mtran,3143,4194304,64,1,0,0,0,16,4,16,64,0,41.6102,8388620,8478830,22.3845,8388700,30832200,0.781016,2097150,0.0990617,0,0,0,0,97.9383,99.5221,0,0,0,264241000,37748700,134218000,16777200,0,14811100,0,0.721646,0,0,0.846067,0,1.40652,32,100,1024,0,0,0,28
mtran,3700,4194304,64,1,0,0,0,16,4,16,64,1,34.8764,8388620,8488500,22.16,8388700,30414400,0.770055,2097150,0.0987026,0,0,0,0,98.2625,100.225,0,0,0,310411000,37748700,134218000,25165800,8388610,17170400,0,0.861706,0,0.295442,0.837085,0,1.61315,32,100,1024,0,0,0,28
mtran,3212,67108864,128,1,0,0,0,16,8,16,8,0,39.4316,8388620,8379830,19.7425,8388830,20140600,0.941515,2097150,1.9192,0,0,0,0,89.108,100.054,0,0,0,402653000,67108900,134218000,402653000,0,31457300,0,1.91816,0,0,1.91816,0,3.59684,32,100,1024,0,0,0,8
mtran,3312,67108864,128,1,0,0,0,16,8,16,8,1,38.562,8388620,8388830,12.7857,8388700,13729000,0.799765,2097150,1.61015,0,0,0,0,92.0801,99.9137,0,0,0,1275130000,67108900,134218000,402653000,134218000,69206000,0,4.43174,0,4.83462,1.61154,0,6.64784,32,100,1024,0,0,0,10
mtran,2749,33554432,128,1,0,0,0,16,8,16,16,0,49.3369,8388620,8383610,18.5553,8388700,18933200,0.910217,2097150,1.8874,0,0,0,0,93.6777,100.287,0,0,0,872415000,167772000,134218000,167772000,0,52428800,0,4.70501,0,0,1.88201,0,5.88154,32,100,1024,0,0,0,28
mtran,3076,33554432,128,1,0,0,0,16,8,16,16,1,41.1384,8388820,8388590,13.9781,8388700,16178400,0.785815,2097150,1.57851,0,0,0,0,95.2124,100.174,0,0,0,1241580000,167772000,134218000,234881000,67108900,71303200,0,5.12124,0,2.36365,1.57577,0,6.69724,32,100,1024,0,0,0,28
mtran,2498,16777216,128,1,0,0,0,16,8,16,32,0,54.5992,8388820,8387670,21.9234,8388700,20680200,0.978556,2097150,0.52387,0,0,0,0,95.3174,100.066,0,0,0,520094000,167772000,134218000,67108900,0,29360100,0,1.70146,0,0,1.30881,0,3.66535,32,100,1024,0,0,0,28
mtran,2876,16777216,128,1,0,0,0,16,8,16,32,1,43.8677,8389100,8388730,15.7781,8388700,17607200,0.84081,2097150,0.421344,0,0,0,0,96.5056,99.8468,0,0,0,704708000,167772000,134218000,100663000,33554400,38797300,0,2.00445,0,1.26597,1.05498,0,3.9041,32,100,1024,0,0,0,28
mtran,2151,8388608,128,1,0,0,0,16,8,16,64,0,61.2881,8388620,8388910,26.6479,8388700,23099300,1.12809,2097150,0.293957,0,0,0,0,96.4295,99.9995,0,0,0,385876000,75497500,134218000,33554400,0,20709400,0,1.54328,0,0,1.32281,0,2.9038,32,100,1024,0,0,0,28
mtran,3038,8388608,128,1,0,0,0,16,8,16,64,1,41.2975,8388620,8389520,16.6402,8389050,20812400,0.789554,2097150,0.197595,0,0,0,0,97.5517,99.9398,0,0,0,486605000,75497500,134218000,41943000,16777200,25428000,0,1.33457,0,0.593141,0.889711,0,2.39792,32,100,1024,0,0,0,28
mtran,2486,67108864,256,1,0,0,0,16,16,16,16,0,53.1127,8388620,8383360,19.2263,8388700,17686300,1.00111,2097150,2.04778,0,0,0,0,87.2323,100.078,0,0,0,402653000,67108900,134218000,402653000,0,31457300,0,2.04619,0,0,2.04619,0,3.83696,32,100,1024,0,0,0,8
mtran,3045,67108864,256,1,0,0,0,16,16,16,16,1,40.8611,8388990,8388720,15.1762,8388700,13714200,0.948079,2097150,1.89541,0,0,0,0,89.593,99.9331,0,0,0,1275200000,67108900,134218000,402653000,134218000,69206000,0,5.21586,0,5.69003,1.89668,0,7.82413,32,100,1024,0,0,0,10
mtran,2021,33554432,256,1,0,0,0,16,16,16,32,0,66.0888,8388620,8388340,24.3534,8388700,18309100,1.21516,2097150,2.53455,0,0,0,0,89.607,99.8036,0,0,0,872415000,167772000,134218000,167772000,0,52428800,0,6.34883,0,0,2.53953,0,7.93649,32,100,1024,0,0,0,28
mtran,2839,33554432,256,1,0,0,0,16,16,16,32,1,44.2962,8388650,8388400,15.1009,8388700,16299200,0.847502,2097150,1.69673,0,0,0,0,92.7906,99.9859,0,0,0,1241640000,167772000,134218000,234881000,67108900,71303200,0,5.51513,0,2.54545,1.69696,0,7.2124,32,100,1024,0,0,0,28
mtran,1967,16777216,256,1,0,0,0,16,16,16,64,0,66.0575,8388800,8387490,25.4143,8388700,19321800,1.24643,2097150,0.636984,0,0,0,0,92.5568,100.075,0,0,0,520094000,167772000,134218000,67108900,0,29360100,0,2.06865,0,0,1.59127,0,4.45644,32,100,1024,0,0,0,28
mtran,2948,16777216,256,1,0,0,0,16,16,16,64,1,42.4889,8388620,8388540,15.1102,8390080,17407900,0.812234,2097150,0.406379,0,0,0,0,95.0023,99.9589,0,0,0,704774000,167772000,134218000,100663000,33554400,38797300,0,1.93109,0,1.21964,1.01637,0,3.76125,32,100,1024,0,0,0,28
mtran,1883,67108864,512,1,0,0,0,16,32,16,32,0,71.0664,8388620,8387160,25.7295,8389160,17773900,1.35416,2097150,2.73344,0,0,0,0,77.5087,100.063,0,0,0,402653000,67108900,134218000,402653000,0,31457300,0,2.73171,0,0,2.73171,0,5.12244,32,100,1024,0,0,0,8
mtran,2835,67108864,512,1,0,0,0,16,32,16,32,1,44.3568,8389200,8388780,13.4365,8388980,13492600,0.849313,2097150,1.70504,0,0,0,0,86.5198,100.251,0,0,0,1275330000,67108900,134218000,402653000,134218000,69206000,0,4.67714,0,5.10233,1.70078,0,7.016,32,100,1024,0,0,0,10
mtran,1611,33554432,512,1,0,0,0,16,32,16,64,0,82.3184,8388630,8385880,28.9754,8388700,17070900,1.54726,2097150,3.16254,0,0,0,0,83.8071,99.6847,0,0,0,872415000,167772000,134218000,167772000,0,52428800,0,7.93137,0,0,3.17255,0,9.91477,32,100,1024,0,0,0,28
mtran,2908,33554432,512,1,0,0,0,16,32,16,64,1,42.9823,8388620,8389130,14.6731,8388700,16338700,0.823075,2097150,1.64697,0,0,0,0,90.3126,99.8805,0,0,0,1241780000,167772000,134218000,234881000,67108900,71303200,0,5.35906,0,2.47341,1.64894,0,7.00829,32,100,1024,0,0,0,28
mtran,2068,67108864,1024,1,0,0,0,16,64,16,64,0,73.1087,8388620,8388630,30.9191,8388700,22185100,1.53889,2097150,2.80768,0,0,0,0,74.0831,86.3704,0,0,0,402653000,67108900,134218000,402653000,0,31457300,0,3.25074,0,0,3.25074,0,6.09571,32,100,1024,0,0,0,8
mtran,2830,67108864,1024,1,0,0,0,16,64,16,64,1,44.421,8388930,8388890,17.5034,8388700,20148000,0.900746,2097150,1.70271,0,0,0,0,85.827,92.6554,0,0,0,1275590000,67108900,134218000,402653000,134218000,69206000,0,5.05361,0,5.51303,1.83768,0,7.58074,32,100,1024,0,0,0,10
mtran,4938,67108864,32,1,0,0,0,32,1,32,1,0,34.0525,8388920,10058000,32.2721,8388700,67109000,0.578027,2097150,1.18815,0,0,0,0,46.4762,99.8434,0,0,0,402653000,67108900,134218000,402653000,0,31457300,0,1.19002,0,0,1.19002,0,2.23135,32,100,1024,0,0,0,8
mtran,4459,67108864,32,1,0,0,0,32,1,32,1,1,34.7042,8389270,8544520,35.983,8388700,67108900,0.662238,2097150,1.32264,0,0,0,0,45.9624,100.112,0,0,0,1275080000,67108900,134218000,402653000,134218000,69206000,0,3.63317,0,3.96346,1.32115,0,5.44983,32,100,1024,0,0,0,10
mtran,4495,33554432,32,1,0,0,0,32,1,32,2,0,36.9399,8388930,10011600,35.154,8389180,67108900,0.627352,2097150,1.29433,0,0,0,0,48.0834,100.062,0,0,0,805306000,167772000,134218000,201327000,0,51380200,0,3.23383,0,0,1.29353,0,3.96151,32,100,1024,0,0,0,28
mtran,3965,33554432,32,1,0,0,0,32,1,32,2,1,39.8599,8388620,8617780,41.1053,8388700,67108900,0.756527,2097150,1.51364,0,0,0,0,47.6905,99.9906,0,0,0,1207970000,167772000,134218000,234881000,67108900,70254600,0,4.9198,0,2.27068,1.51378,0,6.33905,32,100,1024,0,0,0,28
mtran,4422,16777216,32,1,0,0,0,32,1,32,4,0,38.1195,8388920,10388900,35.5392,8389020,67108900,0.635266,2097150,0.327152,0,0,0,0,49.0142,99.9314,0,0,0,469762000,167772000,134218000,100663000,0,28835800,0,1.06397,0,0,0.818442,0,2.25094,32,100,1024,0,0,0,28
mtran,3940,16777216,32,1,0,0,0,32,1,32,4,1,40.7041,8389290,8955750,41.0685,8389070,67108900,0.755752,2097150,0.378072,0,0,0,0,48.8277,99.9351,0,0,0,687874000,167772000,134218000,100663000,33554400,38273000,0,1.79701,0,1.13495,0.945793,0,3.45242,32,100,1024,0,0,0,28
mtran,4577,8388608,32,1,0,0,0,32,1,32,8,0,37.9194,8388950,11920000,32.696,8390250,67108900,0.586247,2097150,0.150501,0,0,0,0,49.5216,100.046,0,0,0,377487000,75497500,134218000,33554400,0,20447200,0,0.789768,0,0,0.676944,0,1.46692,32,100,1024,0,0,0,28
mtran,3929,8388608,32,1,0,0,0,32,1,32,8,1,42.1596,8389080,9366690,41.6073,8388700,67109100,0.76494,2097150,0.191274,0,0,0,0,49.3756,100.005,0,0,0,469770000,75497500,134218000,50331600,16777200,25165800,0,1.29104,0,0.573795,0.860693,0,2.29547,32,100,1024,0,0,0,28
mtran,4949,4194304,32,1,0,0,0,32,1,32,16,0,34.5192,8388680,12157900,29.3611,8388700,67108900,0.528842,2097150,0.0675593,0,0,0,0,49.7483,100.025,0,0,0,247464000,37748700,134218000,29360100,0,14680100,0,0.472795,0,0,0.574109,0,0.945782,32,100,1024,0,0,0,28
mtran,9017,4194304,32,1,0,0,0,32,1,32,16,1,24.2539,8388620,20235700,14.8706,8389170,67108900,0.266744,2097150,0.0341649,0,0,0,0,49.8729,100.375,0,0,0,306192000,37748700,134218000,25165800,8388610,17039400,0,0.297826,0,0.102112,0.289317,0,0.553207,32,100,1024,0,0,0,28
mtran,15819,2097152,32,1,0,0,0,32,1,32,32,0,18.5244,8389960,28222200,8.86563,8389420,67108900,0.152293,2097150,0.0101806,0,0,0,0,49.9353,100.466,0,0,0,211812000,20971500,134218000,8388610,0,12058600,0,0.121601,0,0,0.167202,0,0.233126,32,100,1024,0,0,0,28
mtran,16457,2097152,32,1,0,0,0,32,1,32,32,1,18.0129,8389410,29349300,8.32379,8389170,67109000,0.145652,2097150,0.00956865,0,0,0,0,49.935,100.201,0,0,0,234889000,20971500,134218000,12582900,4194300,13238300,0,0.128917,0,0.0286483,0.157566,0,0.241177,32,100,1024,0,0,0,28
mtran,17702,1048576,32,1,0,0,0,32,1,32,64,0,17.867,8389920,31951100,7.73616,8391100,67109200,0.135995,2097150,0.00444132,0,0,0,0,49.9092,99.6528,0,0,0,185598000,12582900,134218000,4194300,0,10682400,0,0.0958211,0,0,0.144846,0,0.181664,32,100,1024,0,0,0,28
mtran,17760,1048576,32,1,0,0,0,32,1,32,64,1,17.5867,8389040,31628200,7.71914,8389610,67108900,0.135887,2097150,0.0044323,0,0,0,0,49.9015,100.318,0,0,0,197140000,12582900,134218000,6291460,2097150,11272200,0,0.10162,0,0.0132547,0.143593,0,0.190034,32,100,1024,0,0,0,28
mtran,4458,67108864,64,1,0,0,0,32,2,32,2,0,36.4981,8388660,9555640,35.4972,8388700,67108900,0.638569,2097150,1.30742,0,0,0,0,86.4798,100.153,0,0,0,402653000,67108900,134218000,402653000,0,31457300,0,1.30542,0,0,1.30542,0,2.44781,32,100,1024,0,0,0,8
mtran,4027,67108864,64,1,0,0,0,32,2,32,2,1,38.8566,8388630,8557280,40.1875,8388700,67108900,0.739894,2097150,1.47985,0,0,0,0,85.9896,100.046,0,0,0,1275080000,67108900,134218000,402653000,134218000,69206000,0,4.06774,0,4.43754,1.47918,0,6.10178,32,100,1024,0,0,0,10
mtran,4277,33554432,64,1,0,0,0,32,2,32,4,0,37.3091,8388650,9696530,36.0814,8388950,67108900,0.652476,2097150,1.32849,0,0,0,0,94.4421,99.9774,0,0,0,872415000,167772000,134218000,167772000,0,52428800,0,3.32197,0,0,1.32879,0,4.15261,32,100,1024,0,0,0,28
mtran,3938,33554432,64,1,0,0,0,32,2,32,4,1,40.2627,8388730,8657490,41.3346,8388700,67108900,0.761297,2097150,1.52216,0,0,0,0,94.0254,99.9599,0,0,0,1241530000,167772000,134218000,234881000,67108900,71303200,0,4.94901,0,2.28416,1.52277,0,6.47194,32,100,1024,0,0,0,28
mtran,4247,16777216,64,1,0,0,0,32,2,32,8,0,38.2203,8388690,10132100,36.1978,8388830,67108900,0.65633,2097150,0.333246,0,0,0,0,94.6683,100.126,0,0,0,520094000,167772000,134218000,67108900,0,29360100,0,1.08169,0,0,0.832066,0,2.33014,32,100,1024,0,0,0,28
mtran,3929,16777216,64,1,0,0,0,32,2,32,8,1,40.6311,8388620,8673570,41.6716,8388980,67108900,0.767288,2097150,0.38363,0,0,0,0,94.5757,99.9357,0,0,0,704659000,167772000,134218000,100663000,33554400,38797300,0,1.82342,0,1.15163,0.959693,0,3.55141,32,100,1024,0,0,0,28
mtran,4249,8388608,64,1,0,0,0,32,2,32,16,0,37.8607,8388690,10338200,35.2114,8388700,67108900,0.638849,2097150,0.162045,0,0,0,0,95.9924,99.4974,0,0,0,385876000,75497500,134218000,33554400,0,20709400,0,0.855035,0,0,0.732887,0,1.60874,32,100,1024,0,0,0,28
mtran,4935,8388608,64,1,0,0,0,32,2,32,16,1,32.9556,8388620,11701400,28.5634,8388700,67108900,0.519361,2097150,0.131393,0,0,0,0,96.0578,99.5291,0,0,0,486556000,75497500,134218000,41943000,16777200,25428000,0,0.8911,0,0.396045,0.594067,0,1.60105,32,100,1024,0,0,0,28
mtran,5027,4194304,64,1,0,0,0,32,2,32,32,0,28.9115,8388690,12514000,24.2413,8388700,67108900,0.436486,2097150,0.0557678,0,0,0,0,96.7941,100.177,0,0,0,264241000,37748700,134218000,16777200,0,14811100,0,0.403601,0,0,0.473188,0,0.786634,32,100,1024,0,0,0,28
mtran,6425,4194304,64,1,0,0,0,32,2,32,32,1,24.8587,8388620,14485600,19.1306,8390160,67108900,0.341826,2097150,0.0439921,0,0,0,0,96.841,100.425,0,0,0,310395000,37748700,134218000,25165800,8388610,17170400,0,0.3833,0,0.131417,0.372348,0,0.717566,32,100,1024,0,0,0,28
mtran,11382,2097152,64,1,0,0,0,32,2,32,64,0,20.5762,8389850,24534600,10.8891,8389420,67108900,0.191957,2097150,0.0125065,0,0,0,0,96.7473,100.265,0,0,0,213910000,20971500,134218000,8388610,0,12124200,0,0.149681,0,0,0.205812,0,0.288587,32,100,1024,0,0,0,28
mtran,10814,2097152,64,1,0,0,0,32,2,32,64,1,20.4714,8388990,23006800,11.402,8389140,67108900,0.203501,2097150,0.0131069,0,0,0,0,96.6811,99.7394,0,0,0,239092000,20971500,134218000,10485800,4194300,13303800,0,0.183976,0,0.0394235,0.216829,0,0.333606,32,100,1024,0,0,0,28
mtran,4250,67108864,128,1,0,0,0,32,4,32,4,0,36.3867,8388980,8818810,37.0149,8388700,67108900,0.668582,2097150,1.36322,0,0,0,0,81.9423,99.9609,0,0,0,402653000,67108900,134218000,402653000,0,31457300,0,1.36375,0,0,1.36375,0,2.55723,32,100,1024,0,0,0,8
mtran,4007,67108864,128,1,0,0,0,32,4,32,4,1,38.8161,8388620,8451210,40.3469,8388700,67108900,0.742738,2097150,1.48573,0,0,0,0,84.4683,99.9817,0,0,0,1275100000,67108900,134218000,402653000,134218000,69206000,0,4.0865,0,4.458,1.486,0,6.12996,32,100,1024,0,0,0,10
mtran,4010,33554432,128,1,0,0,0,32,4,32,8,0,36.9873,8388920,8495200,38.3166,8388700,67108900,0.693804,2097150,1.4111,0,0,0,0,93.8013,100.028,0,0,0,872415000,167772000,134218000,167772000,0,52428800,0,3.52674,0,0,1.4107,0,4.40863,32,100,1024,0,0,0,28
mtran,3938,33554432,128,1,0,0,0,32,4,32,8,1,39.7824,8388690,8400620,41.5319,8388700,67108900,0.764731,2097150,1.52942,0,0,0,0,93.5479,99.9502,0,0,0,1241550000,167772000,134218000,234881000,67108900,71303200,0,4.97311,0,2.29528,1.53019,0,6.50351,32,100,1024,0,0,0,28
mtran,3929,16777216,128,1,0,0,0,32,4,32,16,0,39.2563,8388720,8648080,40.4106,8388700,67109000,0.734924,2097150,0.372004,0,0,0,0,93.4054,99.973,0,0,0,520094000,167772000,134218000,67108900,0,29360100,0,1.20934,0,0,0.930261,0,2.60521,32,100,1024,0,0,0,28
mtran,3946,16777216,128,1,0,0,0,32,4,32,16,1,39.5002,8389180,8572370,40.7878,8389080,67108900,0.75026,2097150,0.375498,0,0,0,0,93.4743,100.063,0,0,0,704676000,167772000,134218000,100663000,33554400,38797300,0,1.78249,0,1.12578,0.938152,0,3.47177,32,100,1024,0,0,0,28
mtran,3931,8388608,128,1,0,0,0,32,4,32,32,0,41.13,8388950,8964580,41.5159,8388700,67108900,0.763839,2097150,0.190839,0,0,0,0,95.3459,99.8883,0,0,0,385876000,75497500,134218000,33554400,0,20709400,0,1.00303,0,0,0.859737,0,1.88727,32,100,1024,0,0,0,28
mtran,3931,8388608,128,1,0,0,0,32,4,32,32,1,40.195,8388960,8536000,41.61,8388700,67108900,0.76557,2097150,0.191287,0,0,0,0,95.4662,99.9441,0,0,0,486572000,75497500,134218000,41943000,16777200,25428000,0,1.29191,0,0.574183,0.861275,0,2.32128,32,100,1024,0,0,0,28
mtran,3934,4194304,128,1,0,0,0,32,4,32,64,0,40.6909,8388660,8891660,41.2348,8388720,67108900,0.758525,2097150,0.094794,0,0,0,0,96.8223,99.8648,0,0,0,264241000,37748700,134218000,16777200,0,14811100,0,0.688187,0,0,0.80684,0,1.3414,32,100,1024,0,0,0,28
mtran,3931,4194304,128,1,0,0,0,32,4,32,64,1,40.6483,8389830,8611330,41.647,8388700,67108900,0.766932,2097150,0.0958523,0,0,0,0,96.9052,99.8961,0,0,0,310411000,37748700,134218000,25165800,8388610,17170400,0,0.83958,0,0.287856,0.815592,0,1.57184,32,100,1024,0,0,0,28
mtran,4033,67108864,256,1,0,0,0,32,8,32,8,0,32.9507,8388660,8387650,34.3194,8388910,67108900,0.627715,2097150,1.2637,0,0,0,0,79.5282,99.9495,0,0,0,402653000,67108900,134218000,402653000,0,31457300,0,1.26434,0,0,1.26434,0,2.37085,32,100,1024,0,0,0,8
mtran,3991,67108864,256,1,0,0,0,32,8,32,8,1,38.9393,8388620,8388700,40.6466,8388700,67108900,0.747826,2097150,1.49459,0,0,0,0,80.0542,99.7812,0,0,0,1275130000,67108900,134218000,402653000,134218000,69206000,0,4.11914,0,4.49361,1.49787,0,6.17897,32,100,1024,0,0,0,10
mtran,3950,33554432,256,1,0,0,0,32,8,32,16,0,39.6186,8388620,8392240,41.4317,8390190,67108900,0.762011,2097150,1.52337,0,0,0,0,90.2949,99.9291,0,0,0,872415000,167772000,134218000,167772000,0,52428800,0,3.81114,0,0,1.52445,0,4.76419,32,100,1024,0,0,0,28
mtran,3952,33554432,256,1,0,0,0,32,8,32,16,1,34.8712,8388930,8389250,41.5259,8388700,67108900,0.762863,2097150,1.52573,0,0,0,0,90.3641,99.965,0,0,0,1241580000,167772000,134218000,234881000,67108900,71303200,0,4.96037,0,2.2894,1.52627,0,6.4869,32,100,1024,0,0,0,28
mtran,3931,16777216,256,1,0,0,0,32,8,32,32,0,34.8457,8388980,8562810,41.8341,8388700,67108900,0.767154,2097150,0.38353,0,0,0,0,89.7702,99.9329,0,0,0,520094000,167772000,134218000,67108900,0,29360100,0,1.24731,0,0,0.959468,0,2.68705,32,100,1024,0,0,0,28
mtran,3932,16777216,256,1,0,0,0,32,8,32,32,1,32.6629,8388620,8394010,42.0131,8388700,67108900,0.767096,2097150,0.383526,0,0,0,0,89.8805,99.9347,0,0,0,704708000,167772000,134218000,100663000,33554400,38797300,0,1.82294,0,1.15133,0.959442,0,3.55059,32,100,1024,0,0,0,28
mtran,3932,8388608,256,1,0,0,0,32,8,32,64,0,31.448,8389370,8395600,41.7321,8388700,67109500,0.767329,2097150,0.191698,0,0,0,0,93.2745,99.8877,0,0,0,385876000,75497500,134218000,33554400,0,20709400,0,1.00754,0,0,0.86361,0,1.89582,32,100,1024,0,0,0,28
mtran,3931,8388608,256,1,0,0,0,32,8,32,64,1,31.4358,8388870,8394740,41.717,8388700,67108900,0.767212,2097150,0.191692,0,0,0,0,92.8573,99.8858,0,0,0,486605000,75497500,134218000,41943000,16777200,25428000,0,1.2954,0,0.575733,0.8636,0,2.32759,32,100,1024,0,0,0,28
mtran,3988,67108864,512,1,0,0,0,32,16,32,16,0,30.9771,8389050,8388900,41.132,8388700,67109300,0.755922,2097150,1.51153,0,0,0,0,73.3349,100.035,0,0,0,402653000,67108900,134218000,402653000,0,31457300,0,1.51101,0,0,1.51101,0,2.8334,32,100,1024,0,0,0,8
mtran,3981,67108864,512,1,0,0,0,32,16,32,16,1,33.9119,8388620,8388650,41.0383,8388700,67108900,0.755539,2097150,1.50588,0,0,0,0,74.7586,99.9122,0,0,0,1275200000,67108900,134218000,402653000,134218000,69206000,0,4.14481,0,4.52161,1.5072,0,6.21749,32,100,1024,0,0,0,10
mtran,3941,33554432,512,1,0,0,0,32,16,32,32,0,39.7725,8389200,8388610,41.475,8389130,67108900,0.763709,2097150,1.52722,0,0,0,0,85.0539,99.9063,0,0,0,872415000,167772000,134218000,167772000,0,52428800,0,3.82164,0,0,1.52865,0,4.77732,32,100,1024,0,0,0,28
mtran,3940,33554432,512,1,0,0,0,32,16,32,32,1,39.7904,8388620,8388680,41.5154,8388700,67108900,0.764156,2097150,1.52879,0,0,0,0,85.4109,99.9581,0,0,0,1241640000,167772000,134218000,234881000,67108900,71303200,0,4.97065,0,2.29415,1.52943,0,6.50035,32,100,1024,0,0,0,28
mtran,3932,16777216,512,1,0,0,0,32,16,32,64,0,39.9321,8388620,8388620,41.6244,8388700,67108900,0.767048,2097150,0.383186,0,0,0,0,79.7737,99.8558,0,0,0,520094000,167772000,134218000,67108900,0,29360100,0,1.24715,0,0,0.959349,0,2.68671,32,100,1024,0,0,0,28
mtran,3946,16777216,512,1,0,0,0,32,16,32,64,1,39.9254,8388620,8388810,41.6863,8388700,67108900,0.767013,2097150,0.383268,0,0,0,0,81.0964,99.8825,0,0,0,704774000,167772000,134218000,100663000,33554400,38797300,0,1.82267,0,1.15116,0.959298,0,3.55008,32,100,1024,0,0,0,28
mtran,3939,67108864,1024,1,0,0,0,32,32,32,32,0,39.7732,8388690,8388720,41.5043,8388700,67108900,0.80175,2097150,1.52828,0,0,0,0,60.5435,88.3417,0,0,0,402653000,67108900,134218000,402653000,0,31457300,0,1.72997,0,0,1.72997,0,3.244,32,100,1024,0,0,0,8
mtran,3976,67108864,1024,1,0,0,0,32,32,32,32,1,39.0425,8389390,8388720,40.7486,8388700,67108900,0.78596,2097150,1.50048,0,0,0,0,63.8294,89.8105,0,0,0,1275330000,67108900,134218000,402653000,134218000,69206000,0,4.59448,0,5.01216,1.67072,0,6.89201,32,100,1024,0,0,0,10
mtran,3947,33554432,1024,1,0,0,0,32,32,32,64,0,39.7626,8389360,8388640,41.4906,8389780,67108900,0.782574,2097150,1.5278,0,0,0,0,74.3246,93.7758,0,0,0,872415000,167772000,134218000,167772000,0,52428800,0,4.07301,0,0,1.6292,0,5.09154,32,100,1024,0,0,0,28
mtran,3976,33554432,1024,1,0,0,0,32,32,32,64,1,38.9489,8388690,8388600,40.7518,8388700,67108900,0.766722,2097150,1.4986,0,0,0,0,74.4057,93.6836,0,0,0,1241780000,167772000,134218000,234881000,67108900,71303200,0,5.19884,0,2.39946,1.59964,0,6.79876,32,100,1024,0,0,0,28
