Kernel name,Computation duration (us),Global size,Local size,VECTOR_TYPE,CR,LOCAL_MEM,PADD_LOCAL,WORK_GROUP_SIZE_X,WORK_GROUP_SIZE_Y,TILE_SIZE_X,TILE_SIZE_Y,DIAGONAL_MAP,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,flop_sp_efficiency,flop_dp_efficiency,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
mtran,15253,16777216,512,2,1,0,0,16,32,16,64,0,2,9048943,8388608,1,33559403,8388609,0,0,0,0,0,0,0,0,0.836747,99.9799,0,0,603979776,16777216,100663296,268435456,0,40370176,0,0,1,6,0,19.0502,1024,0,0,0,30
mtran,9883,16777216,512,2,1,0,0,16,32,16,64,1,3,8409204,8388608,2,33559839,8388609,0,0,0,0,0,0,0,0,0.83057,99.9693,16777216,0,755105280,16777216,100663296,301989888,33554432,49807360,0,0,1,6,0,24.2494,1024,0,0,0,32
mtran,11376,33554432,1024,2,1,0,0,16,64,16,64,0,3,8687531,8388608,2,33560439,8388609,0,0,0,0,0,0,0,0,0.872935,99.4681,0,0,503316480,33554432,100663296,301989888,0,29360128,0,0,1,5,0,16.5728,1024,0,0,0,14
mtran,9972,33554432,1024,2,1,0,0,16,64,16,64,1,3,8686811,8388608,2,33560479,8388609,0,0,0,0,0,0,0,0,0.764584,99.9129,33554432,0,805567488,33554432,100663296,335544320,67108864,46137344,0,0,1,6,0,23.1534,1024,0,0,0,14
mtran,122918,33554432,32,2,1,0,0,32,1,32,1,0,2,69316566,8388608,1,67110215,8388609,0,0,0,0,0,0,0,0,0.248442,99.9988,0,0,503316480,33554432,100663296,301989888,0,29360128,0,0,1,3,0,6.58799,1024,0,0,0,14
mtran,86274,33554432,32,2,1,0,0,32,1,32,1,1,2,62245933,8388608,1,67110363,8388609,0,0,0,0,0,0,0,0,0.247788,99.998,33554432,0,805310432,33554432,100663296,335544320,67108864,46137344,0,0,1,4,0,8.74865,1024,0,0,0,14
mtran,121815,16777216,32,2,1,0,0,32,1,32,2,0,2,69159058,8388608,1,67110431,8388609,0,0,0,0,0,0,0,0,0.249207,99.9985,0,0,587202560,16777216,100663296,251658240,0,39321600,0,0,1,3,0,6.84057,1024,0,0,0,30
mtran,73004,16777216,32,2,1,0,0,32,1,32,2,1,2,61870757,8388608,1,67110655,8388609,0,0,0,0,0,0,0,0,0.24869,99.9971,16777216,0,738201568,16777216,100663296,301989888,33554432,49283072,0,0,1,4,0,10.3697,1024,0,0,0,32
mtran,61477,8388608,32,2,1,0,0,32,1,32,4,0,2,33537821,8388608,1,67110467,8388609,0,0,0,0,0,0,0,0,0.249209,99.9931,0,0,301989888,8388608,100663296,100663296,0,16777216,0,0,1,5,0,10.6471,1024,0,0,0,30
mtran,40163,8388608,32,2,1,0,0,32,1,32,4,1,2,28895461,8388608,1,67110543,8388609,0,0,0,0,0,0,0,0,0.248781,99.9957,8388608,0,377491424,8388608,100663296,109051904,16777216,20971520,0,0,1,5,0,11.4481,1024,0,0,0,32
mtran,60241,4194304,32,2,1,0,0,32,1,32,8,0,2,33314205,8388608,1,67110519,8388609,0,0,0,0,0,0,0,0,0.24957,99.9893,0,0,230686720,8388608,100663296,54525952,0,12713984,0,0,1,5,0,10.6118,1024,0,0,0,30
mtran,39395,4194304,32,2,1,0,0,32,1,32,8,1,2,29461412,8388608,1,67110671,8388609,0,0,0,0,0,0,0,0,0.24934,99.9932,4194304,0,264245216,8388608,100663296,58720256,8388608,14680064,0,0,1,5,0,11.1842,1024,0,0,0,31
mtran,58599,2097152,32,2,1,0,0,32,1,32,16,0,2,33004854,8388608,1,67110867,8388609,0,0,0,0,0,0,0,0,0.249715,99.9887,0,0,190840832,8388608,100663296,31457280,0,10551296,0,0,1,5,0,10.7446,1024,0,0,0,30
mtran,39848,2097152,32,2,1,0,0,32,1,32,16,1,2,29571208,8388608,1,67110707,8388609,0,0,0,0,0,0,0,0,0.249587,99.9883,2097152,0,203427808,8388608,100663296,33554432,4194304,11403264,0,0,1,5,0,11.0734,1024,0,0,0,31
mtran,55011,1048576,32,2,1,0,0,32,1,32,32,0,2,32889611,8388608,1,67110807,8388609,0,0,0,0,0,0,0,0,0.249737,99.9494,0,0,170917888,8388608,100663296,19922944,0,9469952,0,0,1,5,0,10.8825,1024,0,0,0,30
mtran,40591,1048576,32,2,1,0,0,32,1,32,32,1,2,31169318,8388608,1,67110623,8388609,0,0,0,0,0,0,0,0,0.249643,99.9895,1048576,0,173019104,8388608,100663296,20971520,2097152,9764864,0,0,1,5,0,10.9611,1024,0,0,0,31
mtran,47375,524288,32,2,1,0,0,32,1,32,64,0,2,32161023,8388608,1,67110851,8388609,0,0,0,0,0,0,0,0,0.249568,99.9023,0,0,160956416,8388608,100663296,14155776,0,8929280,0,0,1,5,0,11.6284,1024,0,0,0,30
mtran,40566,524288,32,2,1,0,0,32,1,32,64,1,2,30768996,8388608,1,67110423,8388609,0,0,0,0,0,0,0,0,0.249549,99.958,524288,0,157814752,8388608,100663296,14680064,1048576,8945664,0,0,1,5,0,10.9291,1024,0,0,0,31
mtran,70652,33554432,64,2,1,0,0,32,2,32,2,0,2,39066200,8388608,1,67110415,8388609,0,0,0,0,0,0,0,0,0.461066,99.9979,0,0,503316480,33554432,100663296,301989888,0,29360128,0,0,1,4,0,10.2051,1024,0,0,0,14
mtran,45377,33554432,64,2,1,0,0,32,2,32,2,1,2,36437759,8388608,1,67110567,8388609,0,0,0,0,0,0,0,0,0.446773,99.995,33554432,0,805314496,33554432,100663296,335544320,67108864,46137344,0,0,1,5,0,14.5905,1024,0,0,0,14
mtran,78674,16777216,64,2,1,0,0,32,2,32,4,0,2,43957815,8388608,1,67110515,8388609,0,0,0,0,0,0,0,0,0.457514,99.997,0,0,620756992,16777216,100663296,251658240,0,40370176,0,0,1,4,0,9.69758,1024,0,0,0,30
mtran,41255,16777216,64,2,1,0,0,32,2,32,4,1,2,39992090,8388608,1,67110715,8388609,0,0,0,0,0,0,0,0,0.459216,99.9911,16777216,0,771760064,16777216,100663296,301989888,33554432,50331648,0,0,1,6,0,15.4776,1024,0,0,0,32
mtran,51713,8388608,64,2,1,0,0,32,2,32,8,0,2,27565128,12582922,1,100666803,8388609,0,0,0,0,0,0,0,0,0.457834,99.9908,0,0,318767104,8388608,100663296,100663296,0,17301504,0,0,1,5,0,12.039,1024,0,0,0,30
mtran,29892,8388608,64,2,1,0,0,32,2,32,8,1,2,21531799,8388608,1,67110643,8388609,0,0,0,0,0,0,0,0,0.475175,99.9928,8388608,0,394272704,8388608,100663296,109051904,16777216,21495808,0,0,1,6,0,14.7966,1024,0,0,0,32
mtran,55232,4194304,64,2,1,0,0,32,2,32,16,0,2,30440336,8388608,1,67111539,8388609,0,0,0,0,0,0,0,0,0.467437,99.9861,0,0,239075328,8388608,100663296,54525952,0,12976128,0,0,1,5,0,11.2687,1024,0,0,0,30
mtran,31707,4194304,64,2,1,0,0,32,2,32,16,1,2,24085385,8388608,1,67110891,8388609,0,0,0,0,0,0,0,0,0.481506,99.9881,4194304,0,272637888,8388608,100663296,58720256,8388608,14942208,0,0,1,6,0,14.4099,1024,0,0,0,31
mtran,55727,2097152,64,2,1,0,0,32,2,32,32,0,2,32090423,8388608,1,67111827,8388609,0,0,0,0,0,0,0,0,0.47669,99.964,0,0,195035136,8388608,100663296,31457280,0,10682368,0,0,1,5,0,11.0476,1024,0,0,0,30
mtran,33940,2097152,64,2,1,0,0,32,2,32,32,1,2,28386110,8388608,1,67110891,8388609,0,0,0,0,0,0,0,0,0.486429,99.965,2097152,0,207626176,8388608,100663296,33554432,4194304,11534336,0,0,1,6,0,13.9714,1024,0,0,0,31
mtran,48887,1048576,64,2,1,0,0,32,2,32,64,0,2,31863152,8388608,1,67111439,8388609,0,0,0,0,0,0,0,0,0.482508,99.9583,0,0,173015040,8388608,100663296,19922944,0,9535488,0,0,1,5,0,11.4602,1024,0,0,0,30
mtran,36012,1048576,64,2,1,0,0,32,2,32,64,1,2,31606569,8388608,1,67110843,8388609,0,0,0,0,0,0,0,0,0.490292,99.9467,1048576,0,175120320,8388608,100663296,20971520,2097152,9830400,0,0,1,6,0,13.7859,1024,0,0,0,31
mtran,56624,33554432,128,2,1,0,0,32,4,32,4,0,2,29926837,8388608,1,67110835,8388609,0,0,0,0,0,0,0,0,0.799947,99.9961,0,0,503316480,33554432,100663296,301989888,0,29360128,0,0,1,5,0,11.9233,1024,0,0,0,14
mtran,25976,33554432,128,2,1,0,0,32,4,32,4,1,2,21493323,8388608,1,67111099,8388609,0,0,0,0,0,0,0,0,0.8505,99.9912,33554432,0,805322624,33554432,100663296,335544320,67108864,46137344,0,0,1,6,0,17.9969,1024,0,0,0,14
mtran,72523,16777216,128,2,1,0,0,32,4,32,8,0,2,39575365,8388608,1,67110931,8388614,0,0,0,0,0,0,0,0,0.846602,99.9951,0,0,603979776,16777216,100663296,268435456,0,40370176,0,0,1,4,0,10.273,1024,0,0,0,30
mtran,32490,16777216,128,2,1,0,0,32,4,32,8,1,2,26663929,8388608,1,67111331,8388609,0,0,0,0,0,0,0,0,0.864187,99.9903,16777216,0,754990976,16777216,100663296,301989888,33554432,49807360,0,0,1,6,0,16.9326,1024,0,0,0,32
mtran,70275,8388608,128,2,1,0,0,32,4,32,16,0,2,39041981,12582934,1,100666924,8388609,0,0,0,0,0,0,0,0,0.875351,99.9909,0,0,310378496,8388608,100663296,109051904,0,17301504,0,0,1,4,0,9.72372,1024,0,0,0,30
mtran,24280,8388608,128,2,1,0,0,32,4,32,16,1,2,17213024,8388608,1,67111835,8388609,0,0,0,0,0,0,0,0,0.878128,99.9815,8388608,0,385892224,8388608,100663296,117440512,16777216,21495808,0,0,1,6,0,14.9974,1024,0,0,0,32
mtran,76052,4194304,128,2,1,0,0,32,4,32,32,0,2,43802413,8388608,1,67110955,8388609,0,0,0,0,0,0,0,0,0.920737,99.9811,0,0,234881024,8388608,100663296,58720256,0,12976128,0,0,1,4,0,8.89409,1024,0,0,0,30
mtran,33960,4194304,128,2,1,0,0,32,4,32,32,1,2,27810822,8388608,1,67111259,8388609,0,0,0,0,0,0,0,0,0.905043,99.9685,4194304,0,268451712,8388608,100663296,62914560,8388608,14942208,0,0,1,6,0,14.2802,1024,0,0,0,31
mtran,70521,2097152,128,2,1,0,0,32,4,32,64,0,2,44307552,12582934,1,100666708,8388609,0,0,0,0,0,0,0,0,0.933357,99.9712,0,0,192937984,8388608,100663296,33554432,0,10682368,0,0,1,4,0,9.00467,1024,0,0,0,30
mtran,40804,2097152,128,2,1,0,0,32,4,32,64,1,2,38152481,8388608,1,67111247,8388609,0,0,0,0,0,0,0,0,0.92586,99.9276,2097152,0,205537152,8388608,100663296,35651584,4194304,11534336,0,0,1,6,0,13.1963,1024,0,0,0,31
mtran,39275,33554432,256,2,1,0,0,32,8,32,8,0,2,18729144,8388608,1,67111087,8388609,0,0,0,0,0,0,0,0,0.827177,99.9947,0,0,503316480,33554432,100663296,301989888,0,29360128,0,0,1,6,0,14.8821,1024,0,0,0,14
mtran,16839,33554432,256,2,1,0,0,32,8,32,8,1,2,8748738,8388608,2,67112431,8388609,0,0,0,0,0,0,0,0,0.842002,99.9875,33554432,0,805338880,33554432,100663296,335544320,67108864,46137344,0,0,1,6,0,19.1752,1024,0,0,0,14
mtran,54713,16777216,256,2,1,0,0,32,8,32,16,0,2,28138581,8388608,1,67110955,8388609,0,0,0,0,0,0,0,0,0.848261,99.991,0,0,603979776,16777216,100663296,268435456,0,40370176,0,0,1,5,0,12.4264,1024,0,0,0,30
mtran,16935,16777216,256,2,1,0,0,32,8,32,16,1,2,9306496,8388608,2,67112467,8388609,0,0,0,0,0,0,0,0,0.823528,99.9856,16777216,0,755007232,16777216,100663296,301989888,33554432,49807360,0,0,1,6,0,19.1019,1024,0,0,0,32
mtran,59542,8388608,256,2,1,0,0,32,8,32,32,0,2,32720513,8388608,1,67111563,8388609,0,0,0,0,0,0,0,0,0.878511,99.9877,0,0,310378496,8388608,100663296,109051904,0,17301504,0,0,1,5,0,10.6678,1024,0,0,0,30
mtran,16545,8388608,256,2,1,0,0,32,8,32,32,1,2,9385297,8388608,2,67112319,8388609,0,0,0,0,0,0,0,0,0.819839,99.9795,8388608,0,385908480,8388608,100663296,117440512,16777216,21495808,0,0,1,6,0,15.1261,1024,0,0,0,32
mtran,58202,4194304,256,2,1,0,0,32,8,32,64,0,2,31178314,8388608,1,67111703,8388609,0,0,0,0,0,0,0,0,0.888117,99.9665,0,0,234881024,8388608,100663296,58720256,0,12976128,0,0,1,5,0,10.3567,1024,0,0,0,30
mtran,17517,4194304,256,2,1,0,0,32,8,32,64,1,2,12072796,8388608,2,67112187,8388609,0,0,0,0,0,0,0,0,0.83601,99.8962,4194304,0,268467968,8388608,100663296,62914560,8388608,14942208,0,0,1,6,0,14.1617,1024,0,0,0,31
mtran,28258,33554432,512,2,1,0,0,32,16,32,16,0,2,13916699,8388608,1,67112103,8388609,0,0,0,0,0,0,0,0,0.792233,99.9878,0,0,503316480,33554432,100663296,301989888,0,29360128,0,0,1,6,0,15.87,1024,0,0,0,14
mtran,16842,33554432,512,2,1,0,0,32,16,32,16,1,2,8722152,8388610,2,67112775,8388609,0,0,0,0,0,0,0,0,0.814755,99.9799,33554432,0,805371392,33554432,100663296,335544320,67108864,46137344,0,0,1,6,0,19.119,1024,0,0,0,14
mtran,45137,16777216,512,2,1,0,0,32,16,32,32,0,2,22970482,8388608,1,67111611,8388609,0,0,0,0,0,0,0,0,0.812998,99.9888,0,0,603979776,16777216,100663296,268435456,0,40370176,0,0,1,5,0,13.6437,1024,0,0,0,30
mtran,16887,16777216,512,2,1,0,0,32,16,32,32,1,2,8698459,8388608,2,67112759,8388609,0,0,0,0,0,0,0,0,0.808207,99.9852,16777216,0,755039744,16777216,100663296,301989888,33554432,49807360,0,0,1,6,0,18.9989,1024,0,0,0,32
mtran,36615,8388608,512,2,1,0,0,32,16,32,64,0,2,16300321,8388608,1,67112375,8388609,0,0,0,0,0,0,0,0,0.809417,99.9702,0,0,310378496,8388608,100663296,109051904,0,17301504,0,0,1,6,0,13.608,1024,0,0,0,30
mtran,16518,8388608,512,2,1,0,0,32,16,32,64,1,2,9320251,8388608,2,67112719,8388609,0,0,0,0,0,0,0,0,0.854621,99.9677,8388608,0,385940992,8388608,100663296,117440512,16777216,21495808,0,0,1,6,0,15.0925,1024,0,0,0,32
mtran,18986,33554432,1024,2,1,0,0,32,32,32,32,0,2,9014575,8388608,2,67112843,8388609,0,0,0,0,0,0,0,0,0.857586,99.8074,0,0,503316480,33554432,100663296,301989888,0,29360128,0,0,1,5,0,14.9338,1024,0,0,0,14
mtran,17311,33554432,1024,2,1,0,0,32,32,32,32,1,2,8781020,8388608,2,67114043,8388609,0,0,0,0,0,0,0,0,0.72379,99.9612,33554432,0,805436416,33554432,100663296,335544320,67108864,46137344,0,0,1,6,0,18.5812,1024,0,0,0,14
mtran,17785,16777216,1024,2,1,0,0,32,32,32,64,0,2,8922290,8388608,2,67113095,8388609,0,0,0,0,0,0,0,0,0.810591,99.9359,0,0,603979776,16777216,100663296,268435456,0,40370176,0,0,1,6,0,16.7321,1024,0,0,0,30
mtran,17384,16777216,1024,2,1,0,0,32,32,32,64,1,2,8688442,8388608,2,67113743,8388609,0,0,0,0,0,0,0,0,0.789043,99.9363,16777216,0,755104768,16777216,100663296,301989888,33554432,49807360,0,0,1,6,0,18.3237,1024,0,0,0,32
mtran,8673,16777216,32,4,0,0,0,1,32,1,32,0,4,8547856,8388607,1,16783615,8388609,0,0,0,0,0,0,0,0,0.238802,99.9819,0,0,402653184,16777216,83886080,134217728,0,19922944,0,0,1,4,0,13.0634,1024,0,0,0,15
mtran,18064,16777216,32,4,0,0,0,1,32,1,32,1,3,17076106,8388608,1,16783503,8388609,0,0,0,0,0,0,0,0,0.244677,99.9923,16777216,0,553713632,16777216,83886080,150994944,33554432,28311552,0,0,1,3,0,10.2202,1024,0,0,0,15
mtran,8755,8388608,32,4,0,0,0,1,32,1,64,0,4,8391172,8388607,1,16785183,8388609,0,0,0,0,0,0,0,0,0.24433,99.9785,0,0,385875968,8388608,83886080,159383552,0,21233664,0,0,1,4,0,13.3436,1024,0,0,0,30
mtran,18205,8388608,32,4,0,0,0,1,32,1,64,1,3,17211810,8388608,1,16783791,8388609,0,0,0,0,0,0,0,0,0.24735,99.9907,8388608,0,461438944,8388608,83886080,159383552,16777216,25165824,0,0,1,3,0,9.5763,1024,0,0,0,30
mtran,7498,16777216,64,4,0,0,0,1,64,1,64,0,4,8539255,8388608,1,16785391,8388609,0,0,0,0,0,0,0,0,0.469712,99.9796,0,0,402653184,16777216,83886080,134217728,0,19922944,0,0,1,6,0,19.21,1024,0,0,0,15
mtran,17744,16777216,64,4,0,0,0,1,64,1,64,1,3,17085330,8388608,1,16783703,8388609,0,0,0,0,0,0,0,0,0.481156,99.9917,16777216,0,553779136,16777216,83886080,150994944,33554432,28311552,0,0,1,4,0,13.4049,1024,0,0,0,15
mtran,13027,16777216,32,4,0,0,0,2,16,2,16,0,3,8538754,8388607,1,8393235,8388609,0,0,0,0,0,0,0,0,0.242556,99.9845,0,0,402653184,16777216,83886080,134217728,0,19922944,0,0,1,3,0,9.2474,1024,0,0,0,15
mtran,12668,16777216,32,4,0,0,0,2,16,2,16,1,3,8680250,8388608,1,8394563,8388609,0,0,0,0,0,0,0,0,0.242376,99.9869,16777216,0,553680864,16777216,83886080,150994944,33554432,28311552,0,0,1,2,0,8.41479,1024,0,0,0,15
mtran,14496,8388608,32,4,0,0,0,2,16,2,32,0,2,8686934,8388608,1,8392987,8388609,0,0,0,0,0,0,0,0,0.246652,99.986,0,0,385875968,8388608,83886080,159383552,0,21233664,0,0,1,3,0,9.52839,1024,0,0,0,30
mtran,11977,8388608,32,4,0,0,0,2,16,2,32,1,3,8547926,8388608,1,8394783,8388609,0,0,0,0,0,0,0,0,0.245972,99.9879,8388608,0,461406176,8388608,83886080,159383552,16777216,25165824,0,0,1,2,0,8.43162,1024,0,0,0,30
mtran,13877,4194304,32,4,0,0,0,2,16,2,64,0,3,8687166,8388607,1,8394679,8388609,0,0,0,0,0,0,0,0,0.24821,99.9885,0,0,188743680,4194304,83886080,58720256,0,10878976,0,0,1,3,0,6.53603,1024,0,0,0,30
mtran,12566,4194304,32,4,0,0,0,2,16,2,64,1,3,8539028,8388608,1,8394683,8388609,0,0,0,0,0,0,0,0,0.248021,99.9848,4194304,0,226525152,4194304,83886080,62914560,8388608,12976128,0,0,1,2,0,5.87909,1024,0,0,0,30
mtran,11130,16777216,64,4,0,0,0,2,32,2,32,0,3,8538946,8388608,1,8393603,8388609,0,0,0,0,0,0,0,0,0.462664,99.9799,0,0,402653184,16777216,83886080,134217728,0,19922944,0,0,1,7,0,19.0712,1024,0,0,0,15
mtran,10689,16777216,64,4,0,0,0,2,32,2,32,1,3,8542298,8388608,1,8394579,8388609,0,0,0,0,0,0,0,0,0.471044,99.9855,16777216,0,553713600,16777216,83886080,150994944,33554432,28311552,0,0,1,5,0,16.186,1024,0,0,0,15
mtran,11947,8388608,64,4,0,0,0,2,32,2,64,0,3,8538874,8388608,1,8394679,8388609,0,0,0,0,0,0,0,0,0.477868,99.976,0,0,385875968,8388608,83886080,159383552,0,21233664,0,0,1,6,0,16.2134,1024,0,0,0,30
mtran,11199,8388608,64,4,0,0,0,2,32,2,64,1,3,8542258,8388607,1,8394651,8388609,0,0,0,0,0,0,0,0,0.480459,99.9842,8388608,0,461438912,8388608,83886080,159383552,16777216,25165824,0,0,1,4,0,14.3909,1024,0,0,0,30
mtran,10202,16777216,128,4,0,0,0,2,64,2,64,0,3,8390792,8388608,1,8394231,8388609,0,0,0,0,0,0,0,0,0.917938,99.979,0,0,402653184,16777216,83886080,134217728,0,19922944,0,0,1,7,0,18.9279,1024,0,0,0,15
mtran,10519,16777216,128,4,0,0,0,2,64,2,64,1,3,8685570,8388607,1,8395043,8388609,0,0,0,0,0,0,0,0,0.934572,99.9742,16777216,0,553779072,16777216,83886080,150994944,33554432,28311552,0,0,1,6,0,20.4213,1024,0,0,0,15
mtran,20548,16777216,32,4,0,0,0,4,8,4,8,0,2,8686614,8388608,1,8392699,8388609,0,0,0,0,0,0,0,0,0.245305,99.9837,0,0,402653184,16777216,83886080,134217728,0,19922944,0,0,1,3,0,9.15729,1024,0,0,0,15
mtran,13030,16777216,32,4,0,0,0,4,8,4,8,1,3,8677734,8388608,1,8393291,8388609,0,0,0,0,0,0,0,0,0.242579,99.9832,16777216,0,553664480,16777216,83886080,150994944,33554432,28311552,0,0,1,2,0,8.09208,1024,0,0,0,15
mtran,20664,8388608,32,4,0,0,0,4,8,4,16,0,2,8686614,8388608,1,8392879,8388609,0,0,0,0,0,0,0,0,0.247635,99.9859,0,0,385875968,8388608,83886080,159383552,0,21233664,0,0,1,3,0,9.48183,1024,0,0,0,30
mtran,13172,8388608,32,4,0,0,0,4,8,4,16,1,3,8538446,8388608,1,8393431,8388609,0,0,0,0,0,0,0,0,0.246333,99.9885,8388608,0,461389792,8388608,83886080,159383552,16777216,25165824,0,0,1,2,0,7.38926,1024,0,0,0,30
mtran,20842,4194304,32,4,0,0,0,4,8,4,32,0,2,8686758,8388608,1,8393135,8388609,0,0,0,0,0,0,0,0,0.248773,99.989,0,0,192937984,4194304,83886080,54525952,0,10878976,0,0,1,4,0,8.62053,1024,0,0,0,30
mtran,13536,4194304,32,4,0,0,0,4,8,4,32,1,3,8686746,8388608,1,8393499,8388609,0,0,0,0,0,0,0,0,0.248169,99.9852,4194304,0,230703072,4194304,83886080,58720256,8388608,12976128,0,0,1,2,0,5.16404,1024,0,0,0,30
mtran,20210,2097152,32,4,0,0,0,4,8,4,64,0,2,8699458,8388608,1,8393751,8388609,0,0,0,0,0,0,0,0,0.249278,99.9874,0,0,142606336,4194304,83886080,29360128,0,8323072,0,0,1,3,0,6.70544,1024,0,0,0,30
mtran,13063,2097152,32,4,0,0,0,4,8,4,64,1,3,8538582,8388608,1,8393575,8388609,0,0,0,0,0,0,0,0,0.248953,99.9835,2097152,0,161497056,4194304,83886080,31457280,4194304,9371648,0,0,1,2,0,4.62583,1024,0,0,0,30
mtran,18284,16777216,64,4,0,0,0,4,16,4,16,0,2,8824968,8388608,1,8392187,8388609,0,0,0,0,0,0,0,0,0.460548,99.983,0,0,402653184,16777216,83886080,134217728,0,19922944,0,0,1,8,0,20.6824,1024,0,0,0,15
mtran,9475,16777216,64,4,0,0,0,4,16,4,16,1,3,8547688,8388608,1,8393267,8388609,0,0,0,0,0,0,0,0,0.470981,99.9794,16777216,0,553680832,16777216,83886080,150994944,33554432,28311552,0,0,1,6,0,19.4927,1024,0,0,0,15
mtran,19194,8388608,64,4,0,0,0,4,16,4,32,0,2,8825836,8388608,1,8391943,8388609,0,0,0,0,0,0,0,0,0.471864,99.9867,0,0,385875968,8388608,83886080,159383552,0,21233664,0,0,1,8,0,21.2818,1024,0,0,0,30
mtran,10379,8388608,64,4,0,0,0,4,16,4,32,1,3,8390260,8388608,1,8393203,8388609,0,0,0,0,0,0,0,0,0.479245,99.9827,8388608,0,461406144,8388608,83886080,159383552,16777216,25165824,0,0,1,6,0,18.4216,1024,0,0,0,30
mtran,18897,4194304,64,4,0,0,0,4,16,4,64,0,2,8701414,8388608,1,8392883,8388609,0,0,0,0,0,0,0,0,0.48102,99.9844,0,0,188743680,4194304,83886080,58720256,0,10878976,0,0,1,8,0,19.3311,1024,0,0,0,30
mtran,10738,4194304,64,4,0,0,0,4,16,4,64,1,3,8390356,8388607,1,8392975,8388609,0,0,0,0,0,0,0,0,0.483478,99.978,4194304,0,226525120,4194304,83886080,62914560,8388608,12976128,0,0,1,6,0,16.1389,1024,0,0,0,30
mtran,19445,16777216,128,4,0,0,0,4,32,4,32,0,2,8698110,8388608,1,8392211,8388609,0,0,0,0,0,0,0,0,0.803006,99.9838,0,0,402653184,16777216,83886080,134217728,0,19922944,0,0,1,10,0,25.0653,1024,0,0,0,15
mtran,10277,16777216,128,4,0,0,0,4,32,4,32,1,3,8390420,8388608,1,8393471,8388609,0,0,0,0,0,0,0,0,0.848741,99.972,16777216,0,553713536,16777216,83886080,150994944,33554432,28311552,0,0,1,9,0,27.7086,1024,0,0,0,15
mtran,19194,8388608,128,4,0,0,0,4,32,4,64,0,2,8686802,8388608,1,8392599,8388609,0,0,0,0,0,0,0,0,0.846441,99.9816,0,0,385875968,8388608,83886080,159383552,0,21233664,0,0,1,10,0,25.2671,1024,0,0,0,30
mtran,10879,8388608,128,4,0,0,0,4,32,4,64,1,3,8532608,8388607,1,8393455,8388609,0,0,0,0,0,0,0,0,0.877095,99.969,8388608,0,461438848,8388608,83886080,159383552,16777216,25165824,0,0,1,9,0,27.2483,1024,0,0,0,30
mtran,14239,16777216,256,4,0,0,0,4,64,4,64,0,2,8548568,8388607,1,8395455,8388609,0,0,0,0,0,0,0,0,0.798734,99.9652,0,0,402653184,16777216,83886080,134217728,0,19922944,0,0,1,9,0,25.101,1024,0,0,0,15
mtran,8163,16777216,256,4,0,0,0,4,64,4,64,1,4,8538902,8388608,1,8394791,8388609,0,0,0,0,0,0,0,0,0.83867,99.9712,16777216,0,553778944,16777216,83886080,150994944,33554432,28311552,0,0,1,9,0,25.9837,1024,0,0,0,15
mtran,37630,16777216,32,4,0,0,0,8,4,8,4,0,2,8982864,16777216,1,8391267,16777217,0,0,0,0,0,0,0,0,0.247428,99.9877,0,0,402653184,16777216,83886080,134217728,0,19922944,0,0,1,5,0,11.152,1024,0,0,0,15
mtran,19412,16777216,32,4,0,0,0,8,4,8,4,1,3,8693526,16774882,1,8391883,16777217,0,0,0,0,0,0,0,0,0.244979,99.9859,16777216,0,553656288,16777216,83886080,150994944,33554432,28311552,0,0,1,3,0,8.55294,1024,0,0,0,15
mtran,35513,8388608,32,4,0,0,0,8,4,8,8,0,2,8990036,16777195,1,8391291,16777217,0,0,0,0,0,0,0,0,0.248627,99.9911,0,0,385875968,8388608,83886080,159383552,0,21233664,0,0,1,5,0,11.3079,1024,0,0,0,30
mtran,19151,8388608,32,4,0,0,0,8,4,8,8,1,3,8829527,16392711,1,8392031,16777217,0,0,0,0,0,0,0,0,0.247477,99.9889,8388608,0,461381600,8388608,83886080,159383552,16777216,25165824,0,0,1,3,0,8.96393,1024,0,0,0,30
mtran,35361,4194304,32,4,0,0,0,8,4,8,16,0,2,9127506,16776733,1,8391475,16777217,0,0,0,0,0,0,0,0,0.249269,99.9909,0,0,192937984,4194304,83886080,54525952,0,10878976,0,0,1,5,0,10.7518,1024,0,0,0,30
mtran,19134,4194304,32,4,0,0,0,8,4,8,16,1,3,8702926,16605541,1,8392367,16777217,0,0,0,0,0,0,0,0,0.248667,99.9869,4194304,0,230694880,4194304,83886080,58720256,8388608,12976128,0,0,1,3,0,7.15392,1024,0,0,0,30
mtran,34407,2097152,32,4,0,0,0,8,4,8,32,0,2,8982872,16776553,1,8391347,16777217,0,0,0,0,0,0,0,0,0.249545,99.9907,0,0,142606336,4194304,83886080,29360128,0,8323072,0,0,1,5,0,10.6929,1024,0,0,0,30
