Kernel name,Computation duration (us),Global size,Local size,VECTOR_TYPE,CR,LOCAL_MEM,PADD_LOCAL,WORK_GROUP_SIZE_X,WORK_GROUP_SIZE_Y,TILE_SIZE_X,TILE_SIZE_Y,DIAGONAL_MAP,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_16,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,half_precision_fu_utilization,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
mtran,4302,33554432,64,2,0,0,0,4,16,4,16,0,5,8388676,8371174,2,8388716,33554441,1,8388608,0,0,0,0,0,0,0,0.877482,99.4891,0,0,0,805306368,33554432,100663296,201326592,0,35651584,0,1,0,0,0,0,1,1,1,6.68918,100,100,1024,0,0,0,8
mtran,7447,33554432,64,2,0,0,0,4,16,4,16,1,3,8389068,8372648,1,8389108,33554441,1,8388608,0,0,0,0,0,0,0,0.862882,98.1357,0,33554432,0,1577123776,33554432,100663296,234881024,67108864,67108864,0,1,0,0,0,1,1,1,1,7.5919,100,95.3155,1024,0,0,0,11
mtran,3805,16777216,64,2,0,0,0,4,16,4,32,0,6,8388676,8359974,2,8388716,33554441,1,8388608,0,0,0,0,0,0,0,0.889403,100.105,0,0,0,889192448,117440512,100663296,184549376,0,41418752,0,1,0,0,0,0,1,1,1,8.45118,100,97.4684,1024,0,0,0,30
mtran,6279,16777216,64,2,0,0,0,4,16,4,32,1,4,8388764,8366614,2,8388804,33554441,1,8388608,0,0,0,0,0,0,0,0.889691,99.9454,0,16777216,0,1275133888,117440512,100663296,201326592,33554432,57147392,0,1,0,0,0,1,1,1,1,7.30433,100,95.4164,1024,0,0,0,30
mtran,4053,8388608,64,2,0,0,0,4,16,4,64,0,6,8388676,8359971,2,8388716,33554441,1,8388608,0,0,0,0,0,0,0,0.932036,98.9774,0,0,0,402653184,25165824,100663296,75497472,0,19398656,0,1,0,0,0,0,1,1,1,3.90667,100,97.2973,1024,0,0,0,30
mtran,6310,8388608,64,2,0,0,0,4,16,4,64,1,4,8389052,8366744,2,8389108,33554441,1,8388608,0,0,0,0,0,0,0,0.915585,100.127,0,8388608,0,595656640,25165824,100663296,83886080,16777216,27262976,0,1,0,0,0,1,1,1,1,3.59876,100,95.1998,1024,0,0,0,30
mtran,3165,33554432,128,2,0,0,0,4,32,4,32,0,7,8389204,8359958,3,8389308,33554441,1,8388608,0,0,0,0,0,0,0,0.849468,100.303,0,0,0,805306368,33554432,100663296,201326592,0,35651584,0,1,0,0,0,0,1,1,1,9.09516,100,100,1024,0,0,0,8
mtran,6256,33554432,128,2,0,0,0,4,32,4,32,1,4,8389036,8367567,2,8389076,33554489,1,8388608,0,0,0,0,0,0,0,0.844933,99.9245,0,33554432,0,1577189248,33554432,100663296,234881024,67108864,67108864,0,1,0,0,0,1,1,1,1,9.03356,100,95.3186,1024,0,0,0,11
mtran,3559,16777216,128,2,0,0,0,4,32,4,64,0,6,8389164,8360026,2,8389628,33554441,1,8388608,0,0,0,0,0,0,0,0.865242,98.7152,0,0,0,889192448,117440512,100663296,184549376,0,41418752,0,1,0,0,0,0,1,1,1,9.00323,100,97.4684,1024,0,0,0,30
mtran,6240,16777216,128,2,0,0,0,4,32,4,64,1,4,8388740,8369774,2,8389092,33554441,1,8388608,0,0,0,0,0,0,0,0.88316,99.9665,0,16777216,0,1275199360,117440512,100663296,201326592,33554432,57147392,0,1,0,0,0,1,1,1,1,7.3509,100,95.42,1024,0,0,0,30
mtran,2807,33554432,256,2,0,0,0,4,64,4,64,0,8,8388676,8359962,3,8388716,33554441,1,8388608,0,0,0,0,0,0,0,0.810169,99.9792,0,0,0,805306368,33554432,100663296,201326592,0,35651584,0,1,0,0,0,0,1,1,1,10.3127,100,100,1024,0,0,0,8
mtran,6232,33554432,256,2,0,0,0,4,64,4,64,1,4,8388740,8370970,2,8388780,33554441,1,8388608,0,0,0,0,0,0,0,0.820045,99.9943,0,33554432,0,1577320192,33554432,100663296,234881024,67108864,67108864,0,1,0,0,0,1,1,1,1,9.06958,100,95.3247,1024,0,0,0,11
mtran,4349,33554432,32,2,0,0,0,8,4,8,4,0,5,8388676,8379721,2,8388716,33554441,1,8388608,0,0,0,0,0,0,0,0.475341,99.8576,0,0,0,805306368,33554432,100663296,201326592,0,35651584,0,1,0,0,0,0,1,1,1,6.621,100,100,1024,0,0,0,8
mtran,7384,33554432,32,2,0,0,0,8,4,8,4,1,3,8388676,9005033,1,8389108,33554441,1,8388608,0,0,0,0,0,0,0,0.486387,103.101,0,33554432,0,1577074656,33554432,100663296,234881024,67108864,67108864,0,1,0,0,0,1,1,1,1,7.66196,100,95.3133,1024,0,0,0,11
mtran,4332,16777216,32,2,0,0,0,8,4,8,8,0,5,8388676,8375192,2,8388948,33554441,1,8388608,0,0,0,0,0,0,0,0.488419,100.376,0,0,0,889192448,117440512,100663296,184549376,0,41418752,0,1,0,0,0,0,1,1,1,7.39967,100,97.4684,1024,0,0,0,30
mtran,7075,16777216,32,2,0,0,0,8,4,8,8,1,3,8389132,8504889,1,8389172,33554441,1,8388608,0,0,0,0,0,0,0,0.492838,99.8389,0,16777216,0,1275084768,117440512,100663296,201326592,33554432,57147392,0,1,0,0,0,1,1,1,1,6.47983,100,95.4137,1024,0,0,0,30
mtran,4120,8388608,32,2,0,0,0,8,4,8,16,0,6,8388780,8372907,2,8388820,33554441,1,8388608,0,0,0,0,0,0,0,0.493786,99.9824,0,0,0,402653184,25165824,100663296,75497472,0,19398656,0,1,0,0,0,0,1,1,1,3.82804,100,97.2973,1024,0,0,0,30
mtran,8123,8388608,32,2,0,0,0,8,4,8,16,1,3,8388756,9708586,1,8388796,33554441,1,8388608,0,0,0,0,0,0,0,0.496793,101.154,0,8388608,0,595607520,25165824,100663296,83886080,16777216,27262976,0,1,0,0,0,1,1,1,1,2.78616,100,95.1942,1024,0,0,0,30
mtran,3992,4194304,32,2,0,0,0,8,4,8,32,0,6,8388676,8367222,2,8388764,33554441,1,8388608,0,0,0,0,0,0,0,0.496473,100.286,0,0,0,281018368,16777216,100663296,37748736,0,13893632,0,1,0,0,0,0,1,1,1,2.95557,100,98.1132,1024,0,0,0,30
mtran,5811,4194304,32,2,0,0,0,8,4,8,32,1,4,8388876,8957688,2,8389332,33554569,1,8388608,0,0,0,0,0,0,0,0.497619,84.2073,0,4194304,0,377503712,16777216,100663296,41943040,8388608,17825792,0,1,0,0,0,1,1,1,1,2.60255,100,96.3264,1024,0,0,0,30
mtran,4163,2097152,32,2,0,0,0,8,4,8,64,0,6,8388676,8363774,2,8388860,33554441,1,8388608,0,0,0,0,0,0,0,0.497836,100.587,0,0,0,216006656,12582912,100663296,18874368,0,11010048,0,1,0,0,0,0,1,1,1,2.26853,100,98.8095,1024,0,0,0,30
mtran,6871,2097152,32,2,0,0,0,8,4,8,64,1,4,8388724,8840920,2,8388764,33554441,1,8388608,0,0,0,0,0,0,0,0.498591,100.161,0,2097152,0,264257504,12582912,100663296,20971520,4194304,12976128,0,1,0,0,0,1,1,1,1,1.61798,100,97.4787,1024,0,0,0,30
mtran,4431,33554432,64,2,0,0,0,8,8,8,8,0,5,8388676,8373158,2,8388948,33554489,1,8388608,0,0,0,0,0,0,0,0.893345,99.9765,0,0,0,805306368,33554432,100663296,201326592,0,35651584,0,1,0,0,0,0,1,1,1,6.49454,100,100,1024,0,0,0,8
mtran,7072,33554432,64,2,0,0,0,8,8,8,8,1,3,8388676,8385776,1,8388948,33554441,1,8388608,0,0,0,0,0,0,0,0.908596,100.252,0,33554432,0,1577091008,33554432,100663296,234881024,67108864,67108864,0,1,0,0,0,1,1,1,1,7.99529,100,95.314,1024,0,0,0,11
mtran,4144,16777216,64,2,0,0,0,8,8,8,16,0,6,8388676,8370915,2,8388716,33554441,1,8388608,0,0,0,0,0,0,0,0.910097,100.351,0,0,0,889192448,117440512,100663296,184549376,0,41418752,0,1,0,0,0,0,1,1,1,7.71246,100,97.4684,1024,0,0,0,30
mtran,6958,16777216,64,2,0,0,0,8,8,8,16,1,4,8388732,8696881,2,8388924,33554441,1,8388608,0,0,0,0,0,0,0,0.913549,100.655,0,16777216,0,1275101120,117440512,100663296,201326592,33554432,57147392,0,1,0,0,0,1,1,1,1,6.58259,100,95.4146,1024,0,0,0,30
mtran,3637,8388608,64,2,0,0,0,8,8,8,32,0,6,8388676,8370213,2,8388892,33554441,1,8388608,0,0,0,0,0,0,0,0.936663,99.8482,0,0,0,402653184,25165824,100663296,75497472,0,19398656,0,1,0,0,0,0,1,1,1,4.35601,100,97.2973,1024,0,0,0,30
mtran,5435,8388608,64,2,0,0,0,8,8,8,32,1,4,8388756,8581360,2,8388796,33554441,1,8388608,0,0,0,0,0,0,0,0.941112,87.9439,0,8388608,0,595623872,25165824,100663296,83886080,16777216,27262976,0,1,0,0,0,1,1,1,1,4.19033,100,95.1961,1024,0,0,0,30
mtran,4447,4194304,64,2,0,0,0,8,8,8,64,0,5,8388844,8470493,2,8388884,33554441,1,8388608,0,0,0,0,0,0,0,0.945494,99.9475,0,0,0,281018368,16777216,100663296,37748736,0,13893632,0,1,0,0,0,0,1,1,1,2.60595,100,98.1132,1024,0,0,0,30
mtran,6644,4194304,64,2,0,0,0,8,8,8,64,1,4,8388764,9200365,2,8388940,33554441,1,8388608,0,0,0,0,0,0,0,0.946524,100.042,0,4194304,0,377520064,16777216,100663296,41943040,8388608,17825792,0,1,0,0,0,1,1,1,1,2.2667,100,96.3293,1024,0,0,0,30
mtran,4102,33554432,128,2,0,0,0,8,16,8,16,0,6,8388676,8371658,2,8388828,33554441,1,8388608,0,0,0,0,0,0,0,0.882531,99.5668,0,0,0,805306368,33554432,100663296,201326592,0,35651584,0,1,0,0,0,0,1,1,1,7.0323,100,100,1024,0,0,0,8
mtran,5376,33554432,128,2,0,0,0,8,16,8,16,1,4,8388700,8398522,2,8388740,33554441,1,8388608,0,0,0,0,0,0,0,0.882161,99.8844,0,33554432,0,1577123712,33554432,100663296,234881024,67108864,67108864,0,1,0,0,0,1,1,1,1,10.5397,100,95.3155,1024,0,0,0,11
mtran,3374,16777216,128,2,0,0,0,8,16,8,32,0,7,8388684,8359971,3,8388724,33554441,1,8388608,0,0,0,0,0,0,0,0.897887,100.335,0,0,0,889192448,117440512,100663296,184549376,0,41418752,0,1,0,0,0,0,1,1,1,9.50121,100,97.4684,1024,0,0,0,30
mtran,4082,16777216,128,2,0,0,0,8,16,8,32,1,6,8389372,8363920,2,8389420,33554441,1,8388608,0,0,0,0,0,0,0,0.909074,99.1084,0,16777216,0,1275133824,117440512,100663296,201326592,33554432,57147392,0,1,0,0,0,1,1,1,1,11.2468,100,95.4164,1024,0,0,0,30
mtran,3508,8388608,128,2,0,0,0,8,16,8,64,0,6,8388676,8359974,2,8388900,33554441,1,8388608,0,0,0,0,0,0,0,0.924551,99.3216,0,0,0,402653184,25165824,100663296,75497472,0,19398656,0,1,0,0,0,0,1,1,1,4.53544,100,97.2973,1024,0,0,0,30
mtran,4194,8388608,128,2,0,0,0,8,16,8,64,1,5,8389028,8377108,2,8389372,33554441,1,8388608,0,0,0,0,0,0,0,0.929205,100.302,0,8388608,0,595656576,25165824,100663296,83886080,16777216,27262976,0,1,0,0,0,1,1,1,1,5.42229,100,95.1998,1024,0,0,0,30
mtran,2936,33554432,256,2,0,0,0,8,32,8,32,0,8,8388812,8359982,3,8388900,33554441,1,8388608,0,0,0,0,0,0,0,0.820441,99.9875,0,0,0,805306368,33554432,100663296,201326592,0,35651584,0,1,0,0,0,0,1,1,1,9.86181,100,100,1024,0,0,0,8
mtran,4017,33554432,256,2,0,0,0,8,32,8,32,1,6,8388716,8362852,2,8388756,33554569,1,8388608,0,0,0,0,0,0,0,0.842835,100.139,0,33554432,0,1577189120,33554432,100663296,234881024,67108864,67108864,0,2,0,0,0,1,1,1,1,14.1335,100,95.3186,1024,0,0,0,11
mtran,3207,16777216,256,2,0,0,0,8,32,8,64,0,7,8388676,8359963,3,8389108,33554441,1,8388608,0,0,0,0,0,0,0,0.851989,99.0004,0,0,0,889192448,117440512,100663296,184549376,0,41418752,0,1,0,0,0,0,1,1,1,10.0522,100,97.4684,1024,0,0,0,30
mtran,3924,16777216,256,2,0,0,0,8,32,8,64,1,6,8388740,8361155,2,8388796,33554441,1,8388608,0,0,0,0,0,0,0,0.877753,99.9362,0,16777216,0,1275199232,117440512,100663296,201326592,33554432,57147392,0,2,0,0,0,1,1,1,1,11.74,100,95.42,1024,0,0,0,30
mtran,2774,33554432,512,2,0,0,0,8,64,8,64,0,8,8388676,8359962,3,8388716,33554441,1,8388608,0,0,0,0,0,0,0,0.749955,99.9358,0,0,0,805306368,33554432,100663296,201326592,0,35651584,0,1,0,0,0,0,1,1,1,10.437,100,100,1024,0,0,0,8
mtran,3818,33554432,512,2,0,0,0,8,64,8,64,1,6,8388996,8363053,2,8389052,33554441,1,8388608,0,0,0,0,0,0,0,0.788953,99.9947,0,33554432,0,1577319936,33554432,100663296,234881024,67108864,67108864,0,2,0,0,0,1,1,1,1,14.8741,100,95.3247,1024,0,0,0,11
mtran,5651,33554432,32,2,0,0,0,16,2,16,2,0,5,8388676,9977672,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.482315,99.2024,0,0,0,805306368,33554432,100663296,201326592,0,35651584,0,1,0,0,0,0,1,1,1,5.08729,100,100,1024,0,0,0,8
mtran,5378,33554432,32,2,0,0,0,16,2,16,2,1,5,8388916,9590370,3,8388956,67108873,1,8388608,0,0,0,0,0,0,0,0.481314,101.29,0,33554432,0,1577066464,33554432,100663296,234881024,67108864,67108864,0,1,0,0,0,1,1,1,1,10.5539,100,95.3129,1024,0,0,0,11
mtran,6042,16777216,32,2,0,0,0,16,2,16,4,0,5,8388676,11525868,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.491673,99.8167,0,0,0,889192448,117440512,100663296,184549376,0,41418752,0,1,0,0,0,0,1,1,1,5.30297,100,97.4684,1024,0,0,0,30
mtran,6313,16777216,32,2,0,0,0,16,2,16,4,1,5,8388676,11997449,2,8389092,67108873,1,8388608,0,0,0,0,0,0,0,0.492015,93.9825,0,16777216,0,1275076576,117440512,100663296,201326592,33554432,57147392,0,1,0,0,0,1,1,1,1,7.28975,100,95.4133,1024,0,0,0,30
mtran,6940,8388608,32,2,0,0,0,16,2,16,8,0,5,8388676,13973888,2,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.496216,99.8606,0,0,0,402653184,25165824,100663296,75497472,0,19398656,0,1,0,0,0,0,1,1,1,2.28213,100,97.2973,1024,0,0,0,30
mtran,10333,8388608,32,2,0,0,0,16,2,16,8,1,4,8388676,18616760,2,8389092,67108873,1,8388608,0,0,0,0,0,0,0,0.497335,100.038,0,8388608,0,595599328,25165824,100663296,83886080,16777216,27262976,0,1,0,0,0,1,1,1,1,2.20095,100,95.1932,1024,0,0,0,30
mtran,9935,4194304,32,2,0,0,0,16,2,16,16,0,4,8388676,16257754,2,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.498525,99.4043,0,0,0,281018368,16777216,100663296,37748736,0,13893632,0,1,0,0,0,0,1,1,1,1.17139,100,98.1132,1024,0,0,0,30
mtran,14002,4194304,32,2,0,0,0,16,2,16,16,1,3,8388676,22390993,1,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.498879,101.29,0,4194304,0,377495520,16777216,100663296,41943040,8388608,17825792,0,1,0,0,0,1,1,1,1,1.07332,100,96.325,1024,0,0,0,30
mtran,21882,2097152,32,2,0,0,0,16,2,16,32,0,3,8389644,30658650,1,8389972,67108873,1,8388608,0,0,0,0,0,0,0,0.499445,100.039,0,0,0,216006656,12582912,100663296,18874368,0,11010048,0,1,0,0,0,0,1,1,1,0.427404,100,98.8095,1024,0,0,0,30
mtran,21655,2097152,32,2,0,0,0,16,2,16,32,1,3,8389476,30348544,1,8389516,67108921,1,8388608,0,0,0,0,0,0,0,0.49927,99.5712,0,2097152,0,264249312,12582912,100663296,20971520,4194304,12976128,0,1,0,0,0,1,1,1,1,0.512072,100,97.4767,1024,0,0,0,30
mtran,22237,1048576,32,2,0,0,0,16,2,16,64,0,3,8388676,31046852,1,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.499389,99.9762,0,0,0,183500800,10485760,100663296,9437184,0,9568256,0,1,0,0,0,0,1,1,1,0.370969,100,99.3151,1024,0,0,0,30
mtran,22412,1048576,32,2,0,0,0,16,2,16,64,1,3,8389692,30489508,1,8389732,67108873,1,8388608,0,0,0,0,0,0,0,0.499346,101.956,0,1048576,0,207626208,10485760,100663296,10485760,2097152,10551296,0,1,0,0,0,1,1,1,1,0.407229,100,98.4496,1024,0,0,0,30
mtran,5642,33554432,64,2,0,0,0,16,4,16,4,0,5,8388980,10172313,3,8389276,67108873,1,8388608,0,0,0,0,0,0,0,0.888226,100.159,0,0,0,805306368,33554432,100663296,201326592,0,35651584,0,1,0,0,0,0,1,1,1,5.09256,100,100,1024,0,0,0,8
mtran,5773,33554432,64,2,0,0,0,16,4,16,4,1,4,8389108,9766241,3,8389156,67108873,1,8388608,0,0,0,0,0,0,0,0.889988,96.2591,0,33554432,0,1577074624,33554432,100663296,234881024,67108864,67108864,0,1,0,0,0,1,1,1,1,9.81622,100,95.3133,1024,0,0,0,11
mtran,6356,16777216,64,2,0,0,0,16,4,16,8,0,5,8388676,12261770,2,8388868,67108873,1,8388608,0,0,0,0,0,0,0,0.897389,100.145,0,0,0,889192448,117440512,100663296,184549376,0,41418752,0,1,0,0,0,0,1,1,1,5.03453,100,97.4684,1024,0,0,0,30
mtran,8435,16777216,64,2,0,0,0,16,4,16,8,1,4,8388676,14409124,2,8388732,67108873,1,8388608,0,0,0,0,0,0,0,0.90117,100.895,0,16777216,0,1275084736,117440512,100663296,201326592,33554432,57147392,0,1,0,0,0,1,1,1,1,5.45422,100,95.4137,1024,0,0,0,30
mtran,7948,8388608,64,2,0,0,0,16,4,16,16,0,4,8388676,13159914,2,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.934795,99.7993,0,0,0,402653184,25165824,100663296,75497472,0,19398656,0,1,0,0,0,0,1,1,1,1.98845,100,97.2973,1024,0,0,0,30
mtran,10036,8388608,64,2,0,0,0,16,4,16,16,1,4,8388676,15937656,2,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.935822,101.172,0,8388608,0,595607488,25165824,100663296,83886080,16777216,27262976,0,1,0,0,0,1,1,1,1,2.25792,100,95.1942,1024,0,0,0,30
mtran,14424,4194304,64,2,0,0,0,16,4,16,32,0,3,8388812,21452843,1,8388852,67108873,1,8388608,0,0,0,0,0,0,0,0.940113,100.169,0,0,0,281018368,16777216,100663296,37748736,0,13893632,0,1,0,0,0,0,1,1,1,0.800617,100,98.1132,1024,0,0,0,30
mtran,15696,4194304,64,2,0,0,0,16,4,16,32,1,3,8388732,22875121,1,8388772,67108873,1,8388608,0,0,0,0,0,0,0,0.940636,100.661,0,4194304,0,377503680,16777216,100663296,41943040,8388608,17825792,0,1,0,0,0,1,1,1,1,0.955678,100,96.3264,1024,0,0,0,30
mtran,15963,2097152,64,2,0,0,0,16,4,16,64,0,3,8388988,24435777,1,8389484,67109001,1,8388608,0,0,0,0,0,0,0,0.951282,100.123,0,0,0,216006656,12582912,100663296,18874368,0,11010048,0,1,0,0,0,0,1,1,1,0.5846,100,98.8095,1024,0,0,0,30
mtran,16441,2097152,64,2,0,0,0,16,4,16,64,1,3,8389412,24851209,1,8389668,67108873,1,8388608,0,0,0,0,0,0,0,0.951847,99.1357,0,2097152,0,264257472,12582912,100663296,20971520,4194304,12976128,0,1,0,0,0,1,1,1,1,0.674457,100,97.4787,1024,0,0,0,30
mtran,5288,33554432,128,2,0,0,0,16,8,16,8,0,4,8388692,8377523,3,8388732,67108873,1,8388608,0,0,0,0,0,0,0,0.894109,100.364,0,0,0,805306368,33554432,100663296,201326592,0,35651584,0,1,0,0,0,0,1,1,1,5.45202,100,100,1024,0,0,0,8
mtran,5984,33554432,128,2,0,0,0,16,8,16,8,1,4,8388676,8655160,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.874039,100.664,0,33554432,0,1577090944,33554432,100663296,234881024,67108864,67108864,0,1,0,0,0,1,1,1,1,9.44413,100,95.314,1024,0,0,0,11
mtran,5143,16777216,128,2,0,0,0,16,8,16,16,0,5,8388676,8875745,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.892608,99.9602,0,0,0,889192448,117440512,100663296,184549376,0,41418752,0,1,0,0,0,0,1,1,1,6.24068,100,97.4684,1024,0,0,0,30
mtran,5549,16777216,128,2,0,0,0,16,8,16,16,1,4,8388676,9253205,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.897773,102.664,0,16777216,0,1275101056,117440512,100663296,201326592,33554432,57147392,0,1,0,0,0,1,1,1,1,8.28912,100,95.4146,1024,0,0,0,30
mtran,5142,8388608,128,2,0,0,0,16,8,16,32,0,5,8388676,8915413,3,8389004,67108873,1,8388608,0,0,0,0,0,0,0,0.919401,99.9457,0,0,0,402653184,25165824,100663296,75497472,0,19398656,0,1,0,0,0,0,1,1,1,3.07498,100,97.2973,1024,0,0,0,30
mtran,6331,8388608,128,2,0,0,0,16,8,16,32,1,4,8388732,10733479,3,8388772,67108873,1,8388608,0,0,0,0,0,0,0,0.92481,101.567,0,8388608,0,595623808,25165824,100663296,83886080,16777216,27262976,0,1,0,0,0,1,1,1,1,3.5884,100,95.196,1024,0,0,0,30
mtran,5161,4194304,128,2,0,0,0,16,8,16,64,0,5,8388676,10612252,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.929892,99.9164,0,0,0,281018368,16777216,100663296,37748736,0,13893632,0,1,0,0,0,0,1,1,1,2.25508,100,98.1132,1024,0,0,0,30
mtran,5730,4194304,128,2,0,0,0,16,8,16,64,1,5,8388764,12405564,2,8388804,67109001,1,8388608,0,0,0,0,0,0,0,0.931313,84.785,0,4194304,0,377520000,16777216,100663296,41943040,8388608,17825792,0,1,0,0,0,1,1,1,1,2.63497,100,96.3293,1024,0,0,0,30
mtran,5144,33554432,256,2,0,0,0,16,16,16,16,0,5,8388932,8372186,3,8388988,67108873,1,8388608,0,0,0,0,0,0,0,0.826421,99.9747,0,0,0,805306368,33554432,100663296,201326592,0,35651584,0,1,0,0,0,0,1,1,1,5.60463,100,100,1024,0,0,0,8
mtran,5148,33554432,256,2,0,0,0,16,16,16,16,1,5,8389132,8385388,3,8389308,67108873,1,8388608,0,0,0,0,0,0,0,0.808435,99.9434,0,33554432,0,1577123584,33554432,100663296,234881024,67108864,67108864,0,1,0,0,0,1,1,1,1,11.0303,100,95.3155,1024,0,0,0,11
mtran,5144,16777216,256,2,0,0,0,16,16,16,32,0,5,8388676,8359962,3,8388716,67108921,1,8388608,0,0,0,0,0,0,0,0.826059,99.9476,0,0,0,889192448,117440512,100663296,184549376,0,41418752,0,1,0,0,0,0,1,1,1,6.24064,100,97.4684,1024,0,0,0,30
mtran,5216,16777216,256,2,0,0,0,16,16,16,32,1,5,8389156,9239174,3,8389196,67108921,1,8388608,0,0,0,0,0,0,0,0.831976,100.654,0,16777216,0,1275133696,117440512,100663296,201326592,33554432,57147392,0,1,0,0,0,1,1,1,1,8.82656,100,95.4164,1024,0,0,0,30
mtran,5143,8388608,256,2,0,0,0,16,16,16,64,0,5,8388676,8360010,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.883803,99.9311,0,0,0,402653184,25165824,100663296,75497472,0,19398656,0,1,0,0,0,0,1,1,1,3.07635,100,97.2973,1024,0,0,0,30
mtran,5146,8388608,256,2,0,0,0,16,16,16,64,1,5,8388828,8693275,3,8388876,67108873,1,8388608,0,0,0,0,0,0,0,0.884681,99.8946,0,8388608,0,595656448,25165824,100663296,83886080,16777216,27262976,0,1,0,0,0,1,1,1,1,4.43258,100,95.1998,1024,0,0,0,30
mtran,5164,33554432,512,2,0,0,0,16,32,16,32,0,5,8389212,8359962,3,8389260,67108873,1,8388608,0,0,0,0,0,0,0,0.727574,99.9493,0,0,0,805306368,33554432,100663296,201326592,0,35651584,0,1,0,0,0,0,1,1,1,5.58278,100,100,1024,0,0,0,8
mtran,5175,33554432,512,2,0,0,0,16,32,16,32,1,5,8388692,8440298,3,8388964,67108873,1,8388608,0,0,0,0,0,0,0,0.727878,99.9455,0,33554432,0,1577188864,33554432,100663296,234881024,67108864,67108864,0,1,0,0,0,1,1,1,1,10.9754,100,95.3186,1024,0,0,0,11
mtran,5146,16777216,512,2,0,0,0,16,32,16,64,0,5,8388676,8359962,3,8388716,67108873,1,8388608,0,0,0,0,0,0,0,0.766627,99.9255,0,0,0,889192448,117440512,100663296,184549376,0,41418752,0,1,0,0,0,0,1,1,1,6.23772,100,97.4684,1024,0,0,0,30
mtran,5149,16777216,512,2,0,0,0,16,32,16,64,1,5,8388860,8360476,3,8388900,67108873,1,8388608,0,0,0,0,0,0,0,0.774048,99.9549,0,16777216,0,1275198976,117440512,100663296,201326592,33554432,57147392,0,1,0,0,0,1,1,1,1,8.94475,100,95.42,1024,0,0,0,30
mtran,5170,33554432,1024,2,0,0,0,16,64,16,64,0,5,8388676,8359962,3,8389052,67108921,1,8388608,0,0,0,0,0,0,0,0.608309,99.7726,0,0,0,805306368,33554432,100663296,201326592,0,35651584,0,1,0,0,0,0,1,1,1,5.57394,100,100,1024,0,0,0,8
mtran,5189,33554432,1024,2,0,0,0,16,64,16,64,1,5,8389620,8359977,3,8389668,67108873,1,8388608,0,0,0,0,0,0,0,0.643214,99.6838,0,33554432,0,1577319424,33554432,100663296,234881024,67108864,67108864,0,1,0,0,0,1,1,1,1,10.9578,100,95.3247,1024,0,0,0,11
mtran,5924,33554432,32,2,0,0,0,32,1,32,1,0,5,8388676,10881108,3,8388716,67109001,1,8388608,0,0,0,0,0,0,0,0.483093,99.8611,0,0,0,805306368,33554432,100663296,201326592,0,35651584,0,1,0,0,0,0,1,1,1,4.87079,100,100,1024,0,0,0,8
mtran,5145,33554432,32,2,0,0,0,32,1,32,1,1,5,8388676,10156138,3,8388948,67108921,1,8388608,0,0,0,0,0,0,0,0.480548,100.237,0,33554432,0,1577062368,33554432,100663296,234881024,67108864,67108864,0,1,0,0,0,1,1,1,1,11.0304,100,95.3127,1024,0,0,0,11
mtran,7961,16777216,32,2,0,0,0,32,1,32,2,0,4,8388676,15208555,2,8388924,67108873,1,8388608,0,0,0,0,0,0,0,0.493674,100.072,0,0,0,872415232,117440512,100663296,184549376,0,40894464,0,1,0,0,0,0,1,1,1,3.96691,100,97.4359,1024,0,0,0,30
mtran,5455,16777216,32,2,0,0,0,32,1,32,2,1,5,8388708,11556545,3,8389036,67108873,1,8388608,0,0,0,0,0,0,0,0.490785,96.827,0,16777216,0,1258295264,117440512,100663296,201326592,33554432,56623104,0,1,0,0,0,1,1,1,1,8.33156,100,95.3706,1024,0,0,0,30
mtran,11254,8388608,32,2,0,0,0,32,1,32,4,0,4,8388692,22799997,2,8388732,67108921,1,8388608,0,0,0,0,0,0,0,0.497684,99.9648,0,0,0,394264576,25165824,100663296,75497472,0,19136512,0,1,0,0,0,0,1,1,1,1.37338,100,97.2603,1024,0,0,0,30
