Kernel name,Computation duration (us),Global size,Local size,WORK_GROUP_SIZE_X,OUTER_UNROLL_FACTOR,INNER_UNROLL_FACTOR1,INNER_UNROLL_FACTOR2,USE_SOA,LOCAL_MEM,USE_CONSTANT_MEMORY,VECTOR_TYPE,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
nbody_kernel,40372,2048,256,256,8,8,2,1,1,0,1,1,648892,8926,4,202176140,100716546,6,201426944,99.9295,1,3.50195,4194304,16384,402694144,100683776,0.249989,99.6194,3758297088,0,685852672,104876032,1343602688,503951360,0,200946112,2,9.79208,0,0,1,1,1,8,23.4277,100,99.476,1024,4096,320,0,40
nbody_kernel,35984,2048,256,256,8,8,2,1,1,0,2,1,520951,19788,4,151720732,100722690,5,151101440,99.9155,1,6.97674,2097152,16384,302043136,100689920,0.250008,99.986,3758346240,0,343109632,52447232,671973376,243654656,0,158949504,2,10.9815,0,0,1,1,1,8,20.7171,100,99.6687,1024,8192,416,0,40
nbody_kernel,33299,2048,256,256,8,8,2,1,1,0,4,1,529377,6636747,4,126567260,100734978,4,125947904,99.9061,1,6.97674,2097152,16384,251736064,100702208,0.249976,99.989,3758444544,0,171735040,26232832,537542656,163870720,0,145820544,2,11.8638,0,0,1,1,1,8,20.1735,100,99.8193,1024,16384,608,0,59
nbody_kernel,41346,2048,256,256,8,8,4,0,0,0,1,1,648870,8075,4,203206814,100716546,6,218140672,99.6325,0,0,0,0,402694144,100683776,0.249834,99.9812,3758297088,0,293996544,37754880,637710336,289710080,0,157848896,2,9.55498,0,0,1,1,1,8,18.204,100,99.3329,1024,0,320,0,51
nbody_kernel,40984,2048,256,256,8,8,4,0,1,0,1,1,648956,8190,4,202094132,100716546,6,201428992,99.9566,1,3.50195,4194304,16384,402694144,100683776,0.25001,99.985,3758297088,0,282068992,37754880,739028992,302559232,0,161043904,2,9.64082,0,0,1,1,1,8,18.6244,100,99.3461,1024,4096,320,0,46
nbody_kernel,42655,2048,256,256,8,8,4,1,0,0,1,1,648976,8282,4,206434774,100716546,6,218138624,98.5828,0,0,0,0,402694144,100683776,0.249801,99.9362,3758297088,0,323397632,37754880,738529280,331563008,0,163226176,2,9.26163,0,0,1,1,1,8,18.0718,100,99.3549,1024,0,320,0,51
nbody_kernel,36604,2048,256,256,8,8,4,1,0,0,2,1,520857,20324,4,153752348,100722690,5,167813120,99.1161,0,0,0,0,302043136,100689920,0.249803,99.9718,3758346240,0,195348480,18880512,570753024,199385088,0,148736448,2,10.7983,0,0,1,1,1,8,18.7647,100,99.6459,1024,0,416,0,64
nbody_kernel,33590,2048,256,256,8,8,4,1,0,0,4,1,528323,5978655,4,127550700,100734978,5,142659584,99.4749,0,0,0,0,251736064,100702208,0.249683,99.9694,3758444544,0,97765376,9443328,486916096,139595776,0,140643648,2,11.761,0,0,1,1,1,8,18.9521,100,99.8127,768,0,608,0,80
nbody_kernel,41320,2048,256,256,8,8,4,1,1,0,1,1,519404,7872,4,202046732,100716546,6,201426944,99.9295,1,3.50195,4194304,16384,402694144,100683776,0.249958,99.8784,3758297088,0,283027456,37754880,739577856,302596096,0,161092160,2,9.56284,0,0,1,1,1,8,18.365,100,99.3463,1024,4096,320,0,41
nbody_kernel,35773,2048,256,256,8,8,4,1,1,0,2,1,520943,19407,4,151720732,100722690,5,151101440,99.9155,1,6.97674,2097152,16384,302043136,100689920,0.249939,99.9916,3758346240,0,175163392,18880512,571277312,268865536,0,150293312,2,11.0465,0,0,1,1,1,8,19.3421,100,99.6496,1024,8192,416,0,53
nbody_kernel,33168,2048,256,256,8,8,4,1,1,0,4,1,528009,6170393,4,126567492,100734978,4,125947904,99.9061,1,6.97674,2097152,16384,251736064,100702208,0.2499,99.9701,3758444544,0,87672832,9443328,487178240,123998208,0,139849024,2,11.9088,0,0,1,1,1,8,19.0124,100,99.8116,896,16384,608,0,72
nbody_kernel,6214,2048,256,256,8,8,8,0,0,0,1,1,2,16,1,1081368,32770,3,16793600,0,0,0,0,0,0,0,0.249343,99.8971,3758297088,0,25491456,4196352,33619968,29577216,0,120353664,10,63.8593,0,0,3,1,1,1,94.573,100,99.9965,512,0,0,0,122
nbody_kernel,5973,2048,256,256,8,8,8,0,1,0,1,0,0,0,1,98328,32770,1,81920,0,1,6.97674,2097152,16384,0,0,0.249566,99.8606,3758297088,0,13563904,4194304,34275328,659456,0,119097664,10,66.3658,0,0,3,1,1,1,97.0957,100,99.9965,512,4096,0,0,125
nbody_kernel,6282,2048,256,256,8,8,8,1,0,0,1,1,129906,208,1,4438752,32770,3,16791552,0,0,0,0,0,0,0,0.249108,99.7297,3758297088,0,54872064,4196352,134365184,71518208,0,125730752,10,63.0124,0,0,3,1,1,3,94.6841,100,99.9966,512,0,0,0,126
nbody_kernel,8602,2048,256,256,8,8,8,1,0,0,2,1,129730,0,1,2471322,32770,3,16791552,0,0,0,0,0,0,0,0.124985,97.0887,3758346240,0,27478016,2099200,67256320,40052736,0,121728192,7,46.0378,0,0,3,1,1,2,69.656,100,99.9982,384,0,0,0,161
nbody_kernel,18938,2048,256,256,8,8,8,1,0,0,4,1,259460,16,1,2814426,32770,1,16791552,0,0,0,0,0,0,0,0.124997,99.9919,3758444544,0,13780992,1050624,33701888,17051648,0,119502080,4,20.7759,0,0,1,1,1,1,30.3501,100,99.999,256,0,0,0,248
nbody_kernel,6027,2048,256,256,8,8,8,1,1,0,1,1,129788,0,1,310216,32770,1,79872,0,1,6.97674,2097152,16384,0,0,0.24969,99.8544,3758297088,0,14501888,4194304,34750464,792576,0,119145984,10,65.7309,0,0,3,1,1,1,96.4354,100,99.9965,512,4096,0,0,126
nbody_kernel,7905,2048,256,256,8,8,8,1,1,0,2,1,169787,16,1,350074,32770,1,79872,0,1,6.97674,2097152,16384,0,0,0.124979,97.0148,3758346240,0,7292928,2097152,34226176,559104,0,118830976,8,50.1127,0,0,3,1,1,1,74.9657,100,99.9982,384,8192,0,0,164
nbody_kernel,18741,2048,256,256,8,8,8,1,1,0,4,1,259458,0,1,1715910,32770,1,79872,0,1,6.97674,2097152,16384,0,0,0.124986,99.9917,3758444544,0,3688448,1048576,33964032,595968,0,118680576,4,20.9794,0,0,1,1,1,1,30.3537,100,99.999,256,16384,0,0,249
nbody_kernel,6428,2048,256,256,8,16,0,0,0,0,1,1,50,80,1,1081472,32770,3,16793600,0,0,0,0,0,0,0,0.247494,99.7849,3758297088,0,12908544,2099200,33619968,31674368,0,119960448,9,61.7848,0,0,3,1,1,1,91.1199,100,99.9965,512,0,0,0,125
nbody_kernel,6172,2048,256,256,8,16,0,0,1,0,1,0,0,0,1,98328,32770,1,81920,0,1,6.97674,2097152,16384,0,0,0.248564,99.8046,3758297088,0,7272448,2097152,34275328,659456,0,118835520,10,64.2183,0,0,3,1,1,1,93.6155,100,99.9964,512,4096,0,0,125
nbody_kernel,6490,2048,256,256,8,16,0,1,0,0,1,1,2,8,1,4309016,32770,3,16791552,0,0,0,0,0,0,0,0.246876,99.6892,3758297088,0,27609088,2099200,134365184,84099072,0,125206400,9,60.9709,0,0,3,1,1,3,90.9104,100,99.9966,512,0,0,0,126
nbody_kernel,19171,2048,256,256,8,16,0,1,0,0,2,1,518916,0,1,4009468,32770,1,16791552,0,0,0,0,0,0,0,0.124994,99.992,3758346240,0,13846528,1050624,67256320,45293568,0,121433216,3,20.5062,0,0,1,1,1,1,30.1164,100,99.9982,384,0,0,0,162
nbody_kernel,18776,2048,256,256,8,16,0,1,0,0,4,1,259520,16,1,2802330,32770,1,16791552,0,0,0,0,0,0,0,0.124987,99.9918,3758444544,0,6965248,526336,33701888,15998976,0,119239808,4,20.9632,0,0,1,1,1,1,30.4965,100,99.999,256,0,0,0,247
nbody_kernel,6223,2048,256,256,8,16,0,1,1,0,1,1,129728,0,1,309984,32770,1,79872,0,1,6.97674,2097152,16384,0,0,0.248097,99.7159,3758297088,0,8210432,2097152,34750464,794624,0,118883904,10,63.8032,0,0,3,1,1,1,93.4009,100,99.9964,512,4096,0,0,125
nbody_kernel,18708,2048,256,256,8,16,0,1,1,0,2,1,259460,16,1,1694042,32770,1,79872,0,1,6.97674,2097152,16384,0,0,0.125009,99.9909,3758346240,0,4147200,1048576,34226176,569344,0,118700224,4,21.0217,0,0,1,1,1,1,30.4565,100,99.9982,384,8192,0,0,163
nbody_kernel,18622,2048,256,256,8,16,0,1,1,0,4,1,259506,0,1,1811466,32770,1,79872,0,1,6.97674,2097152,16384,0,0,0.125,99.9916,3758444544,0,2115584,524288,33964032,604160,0,118615296,4,21.1232,0,0,1,1,1,1,30.5527,100,99.999,256,16384,0,0,253
nbody_kernel,38757,2048,256,256,8,16,1,0,0,0,1,1,649033,8937,5,203206910,100716570,6,218140672,99.6325,0,0,0,0,402694144,100683776,0.249945,99.44,3758297088,0,1355481088,237021184,2449866752,486764544,0,260035200,3,10.1982,0,0,1,1,1,9,30.6288,100,99.5951,1024,0,320,0,27
nbody_kernel,38714,2048,256,256,8,16,1,0,1,0,1,1,519291,9157,5,201964468,100716546,6,201428992,99.9566,1,3.50195,4194304,16384,402694144,100683776,0.250021,99.3398,3758297088,0,1349844992,237021184,2551185408,621244416,0,267227776,3,10.2118,0,0,1,1,1,9,31.0285,100,99.606,1024,4096,320,0,27
nbody_kernel,39525,2048,256,256,8,16,1,1,0,0,1,1,771036,9138,5,206427182,100716546,6,218138624,98.5828,0,0,0,0,402694144,100683776,0.249739,99.576,3758297088,0,1370324992,237021184,2550611968,367276032,0,259913344,3,9.98974,0,0,1,1,1,9,30.3457,100,99.5949,1024,0,320,0,32
nbody_kernel,36784,2048,256,256,8,16,1,1,0,0,2,1,780147,21310,4,154011806,100722690,5,167813120,99.1161,0,0,0,0,302043136,100689920,0.249235,99.7529,3758346240,0,685473792,118532096,1275543552,182644736,0,188668544,2,10.7405,0,0,1,1,1,8,23.8008,100,99.7209,1024,0,416,0,40
nbody_kernel,33914,2048,256,256,8,16,1,1,0,0,4,2,528695,8239309,4,127550236,100734978,5,142659584,99.4749,0,0,0,0,251736064,100702208,0.24962,99.9847,3758444544,0,343058432,59287552,638009344,159021056,0,155195392,2,11.6486,0,0,1,1,1,8,21.6801,100,99.8302,1024,0,608,0,64
nbody_kernel,38646,2048,256,256,8,16,1,1,1,0,1,1,519276,8871,5,202046236,100716546,6,201426944,99.9295,1,3.50195,4194304,16384,402694144,100683776,0.250148,99.3815,3758297088,0,1350926336,237021184,2551660544,520744960,0,264135808,3,10.2292,0,0,1,1,1,9,31.0734,100,99.6013,1024,4096,320,0,29
nbody_kernel,34908,2048,256,256,8,16,1,1,1,0,2,1,521111,21070,4,151720900,100722690,5,151101440,99.9155,1,6.97674,2097152,16384,302043136,100689920,0.249974,99.9442,3758346240,0,675774464,118532096,1276067840,252047360,0,190550656,2,11.315,0,0,1,1,1,8,24.9929,100,99.7236,1024,8192,416,0,39
nbody_kernel,33580,2048,256,256,8,16,1,1,1,0,4,2,572665,8507071,4,126567404,100734978,4,125947904,99.9061,1,6.97674,2097152,16384,251736064,100702208,0.249968,99.9765,3758444544,0,338212864,59287552,638271488,126134272,0,154024448,2,11.7649,0,0,1,1,1,8,22.1033,100,99.8289,1024,16384,608,0,56
nbody_kernel,40098,2048,256,256,8,16,2,0,0,0,1,1,779044,8665,4,203207022,100716546,6,218140672,99.6325,0,0,0,0,402694144,100683776,0.249938,99.9267,3758297088,0,684210176,102778880,1241759744,426012672,0,195211072,2,9.86244,0,0,1,1,1,9,22.8869,100,99.4606,1024,0,320,0,40
nbody_kernel,40446,2048,256,256,8,16,2,0,1,0,1,1,778832,8957,4,202223774,100716546,6,201428992,99.9566,1,3.50195,4194304,16384,402694144,100683776,0.250043,99.5828,3758297088,0,678574080,102778880,1343078400,436768768,0,198537280,2,9.77155,0,0,1,1,1,8,23.2803,100,99.4696,1024,4096,320,0,40
nbody_kernel,41295,2048,256,256,8,16,2,1,0,0,1,1,649288,9623,4,206434982,100716546,6,218138624,98.5828,0,0,0,0,402694144,100683776,0.249789,99.951,3758297088,0,698959872,102778880,1342554112,425971712,0,198820544,2,9.56608,0,0,1,1,1,9,22.2775,100,99.4704,1024,0,320,0,40
nbody_kernel,36751,2048,256,256,8,16,2,1,0,0,2,1,780387,20491,4,154012086,100722690,5,167813120,99.1161,0,0,0,0,302043136,100689920,0.249763,99.9836,3758346240,0,349652992,51398656,671449088,249745408,0,159295168,2,10.7496,0,0,1,1,1,8,20.2743,100,99.6694,1024,0,416,0,48
nbody_kernel,33697,2048,256,256,8,16,2,1,0,0,4,2,528851,8337901,4,127550564,100734978,5,142659584,99.4749,0,0,0,0,251736064,100702208,0.249539,99.9902,3758444544,0,175013888,25708544,537280512,173699072,0,146205568,2,11.7239,0,0,1,1,1,8,19.7923,100,99.8198,896,0,608,0,66
nbody_kernel,40258,2048,256,256,8,16,2,1,1,0,1,1,693330,8344,4,202220566,100716546,6,201426944,99.9295,1,3.50195,4194304,16384,402694144,100683776,0.249877,99.5901,3758297088,0,679561216,102778880,1343602688,503951360,0,200683968,2,9.81448,0,0,1,1,1,8,23.4539,100,99.4753,1024,4096,320,0,40
nbody_kernel,35980,2048,256,256,8,16,2,1,1,0,2,1,521067,20486,4,151850780,100722690,5,151101440,99.9155,1,6.97674,2097152,16384,302043136,100689920,0.249973,99.9914,3758346240,0,339963904,51398656,671973376,247848960,0,158949504,2,10.98,0,0,1,1,1,8,20.6942,100,99.6687,1024,8192,416,0,40
nbody_kernel,33301,2048,256,256,8,16,2,1,1,0,4,2,529773,8382195,4,126614472,100734978,4,125947904,99.9061,1,6.97674,2097152,16384,251736064,100702208,0.24997,99.9845,3758444544,0,170164224,25708544,537542656,161771520,0,145689472,2,11.8622,0,0,1,1,1,8,20.2027,100,99.8191,1024,16384,608,0,59
nbody_kernel,41346,2048,256,256,8,16,4,0,0,0,1,1,725538,8118,4,203206862,100716546,6,218140672,99.6325,0,0,0,0,402694144,100683776,0.249865,99.9815,3758297088,0,281411584,35657728,637710336,289718272,0,157390336,2,9.55604,0,0,1,1,1,8,18.1562,100,99.331,1024,0,320,0,52
nbody_kernel,40990,2048,256,256,8,16,4,0,1,0,1,1,648998,8247,4,202223926,100716546,6,201428992,99.9566,1,3.50195,4194304,16384,402694144,100683776,0.249965,99.9846,3758297088,0,275775488,35657728,739028992,302563328,0,160781824,2,9.63815,0,0,1,1,1,8,18.6527,100,99.3451,1024,4096,320,0,46
nbody_kernel,42586,2048,256,256,8,16,4,1,0,0,1,1,778760,8047,4,206434462,100716546,6,218138624,98.5828,0,0,0,0,402694144,100683776,0.249794,99.9724,3758297088,0,296132608,35657728,738529280,321081344,0,161981056,2,9.27444,0,0,1,1,1,8,17.8246,100,99.3499,1024,0,320,0,52
nbody_kernel,36598,2048,256,256,8,16,4,1,0,0,2,1,520841,19558,4,153752540,100722690,5,167813120,99.1161,0,0,0,0,302043136,100689920,0.249705,99.9746,3758346240,0,181714944,17831936,570753024,206725120,0,148507008,2,10.798,0,0,1,1,1,8,18.6185,100,99.6454,1024,0,416,0,64
nbody_kernel,33648,2048,256,256,8,16,4,1,0,0,4,1,530335,7187474,4,134620268,100734978,5,142659584,99.4749,0,0,0,0,251736064,100702208,0.249287,99.9369,3758444544,0,90947584,8919040,486916096,132775936,0,140201088,2,11.7419,0,0,1,1,1,8,18.9962,100,99.8121,768,0,608,0,80
nbody_kernel,41216,2048,256,256,8,16,4,1,1,0,1,1,648852,8381,4,202176180,100716546,6,201426944,99.9295,1,3.50195,4194304,16384,402694144,100683776,0.249988,99.906,3758297088,0,276733952,35657728,739577856,306794496,0,160961152,2,9.58297,0,0,1,1,1,8,18.4652,100,99.3458,1024,4096,320,0,41
nbody_kernel,35772,2048,256,256,8,16,4,1,1,0,2,1,520799,19423,4,151720764,100722690,5,151101440,99.9155,1,6.97674,2097152,16384,302043136,100689920,0.249997,99.9908,3758346240,0,172015616,17831936,571277312,279343104,0,150489600,2,11.0477,0,0,1,1,1,8,19.0854,100,99.65,1024,8192,416,0,53
nbody_kernel,33258,2048,256,256,8,16,4,1,1,0,4,1,530193,7171109,4,130304396,100734978,4,125947904,99.9061,1,6.97674,2097152,16384,251736064,100702208,0.249845,99.904,3758444544,0,86097920,8919040,487178240,137625600,0,140209280,2,11.8811,0,0,1,1,1,8,18.9345,100,99.8121,896,16384,608,0,72
nbody_kernel,6473,2048,256,256,8,16,8,0,0,0,1,1,129732,16,1,1340826,32770,3,16793600,0,0,0,0,0,0,0,0.247738,99.5608,3758297088,0,12908544,2099200,33619968,31674368,0,119960448,9,61.6197,0,0,3,1,1,1,91.0809,100,99.9965,512,0,0,0,125
nbody_kernel,6201,2048,256,256,8,16,8,0,1,0,1,1,259458,0,1,357786,32770,1,81920,0,1,6.97674,2097152,16384,0,0,0.248554,99.5729,3758297088,0,7272448,2097152,34275328,659456,0,118835520,10,64.0715,0,0,3,1,1,1,93.619,100,99.9964,512,4096,0,0,125
nbody_kernel,6495,2048,256,256,8,16,8,1,0,0,1,1,129922,200,1,4438752,32770,3,16791552,0,0,0,0,0,0,0,0.246637,99.5109,3758297088,0,27609088,2099200,134365184,84099072,0,125206400,9,60.8789,0,0,3,1,1,3,90.9359,100,99.9966,512,0,0,0,126
nbody_kernel,19131,2048,256,256,8,16,8,1,0,0,2,1,259458,0,1,3879274,32770,1,16791552,0,0,0,0,0,0,0,0.125002,99.9922,3758346240,0,13846528,1050624,67256320,45293568,0,121433216,3,20.5759,0,0,1,1,1,1,30.2188,100,99.9982,384,0,0,0,162
nbody_kernel,18778,2048,256,256,8,16,8,1,0,0,4,1,473578,16,1,2929428,32770,1,16791552,0,0,0,0,0,0,0,0.124984,99.9921,3758444544,0,6965248,526336,33701888,16001024,0,119239872,4,20.9589,0,0,1,1,1,1,30.4902,100,99.999,256,0,0,0,247
nbody_kernel,6204,2048,256,256,8,16,8,1,1,0,1,1,129776,0,1,300072,32770,1,79872,0,1,6.97674,2097152,16384,0,0,0.248005,99.6991,3758297088,0,8210432,2097152,34750464,794624,0,118883904,10,63.7495,0,0,3,1,1,1,93.3379,100,99.9964,512,4096,0,0,125
nbody_kernel,18706,2048,256,256,8,16,8,1,1,0,2,1,259460,16,1,1694002,32770,1,79872,0,1,6.97674,2097152,16384,0,0,0.124989,99.9918,3758346240,0,4147200,1048576,34226176,569344,0,118700224,4,21.0189,0,0,1,1,1,1,30.4523,100,99.9982,384,8192,0,0,163
nbody_kernel,18673,2048,256,256,8,16,8,1,1,0,4,1,259458,0,1,1815474,32770,1,79872,0,1,6.97674,2097152,16384,0,0,0.124996,99.992,3758444544,0,2115584,524288,33964032,602112,0,118615232,4,21.064,0,0,1,1,1,1,30.4668,100,99.999,256,16384,0,0,253
nbody_kernel,9487,2048,256,256,8,32,0,0,0,0,1,1,129730,16,1,1712240,32770,2,16793600,0,0,0,0,0,0,0,0.250141,99.9847,3758297088,0,6617088,1050624,33619968,32727040,0,119763968,7,41.618,0,0,2,1,1,1,61.0747,100,99.9965,512,0,0,0,125
nbody_kernel,9361,2048,256,256,8,32,0,0,1,0,1,1,212210,0,1,937826,32770,1,81920,0,1,6.97674,2097152,16384,0,0,0.250042,99.9821,3758297088,0,4126720,1048576,34275328,659456,0,118704448,7,42.0885,0,0,2,1,1,1,61.3744,100,99.9964,512,4096,0,0,125
nbody_kernel,9960,2048,256,256,8,32,0,1,0,0,1,1,129732,8,1,5228074,32770,2,16791552,0,0,0,0,0,0,0,0.24978,99.9829,3758297088,0,13977600,1050624,134365184,91441152,0,124977088,6,39.5806,0,0,2,1,1,2,59.1696,100,99.9966,512,0,0,0,126
nbody_kernel,19094,2048,256,256,8,32,0,1,0,0,2,1,259570,16,1,3741418,32770,1,16791552,0,0,0,0,0,0,0,0.124993,99.9908,3758346240,0,7030784,526336,67256320,45815808,0,121220160,3,20.6255,0,0,1,1,1,1,30.2294,100,99.9982,384,0,0,0,164
nbody_kernel,18979,2048,256,256,8,32,0,1,0,0,4,1,259524,119430,1,5019882,2310402,2,19130368,79.423,0,0,0,0,4677632,2277632,0.124987,99.992,3758444544,0,3657728,264192,70633472,23113728,0,120504704,4,20.7424,0,0,1,1,1,1,30.4207,100,99.999,256,0,296,0,255
nbody_kernel,9404,2048,256,256,8,32,0,1,1,0,1,1,129730,0,1,1067002,32770,1,79872,0,1,6.97674,2097152,16384,0,0,0.249793,99.9841,3758297088,0,5064704,1048576,34750464,792576,0,118752768,7,41.9082,0,0,2,1,1,1,61.2024,100,99.9964,512,4096,0,0,125
nbody_kernel,18575,2048,256,256,8,32,0,1,1,0,2,1,259460,16,1,1682058,32770,1,79872,0,1,6.97674,2097152,16384,0,0,0.124993,99.9916,3758346240,0,2574336,524288,34226176,565248,0,118634560,4,21.1719,0,0,1,1,1,1,30.6556,100,99.9982,384,8192,0,0,163
nbody_kernel,18686,2048,256,256,8,32,0,1,1,0,4,1,407863,10409,1,2643708,733442,1,780288,86.8041,1,6.97674,2097152,16384,1400832,700672,0.124957,99.9917,3758444544,0,1429504,262144,45172736,2994176,0,119010624,4,21.0471,0,0,1,1,1,1,30.591,100,99.999,256,16384,216,0,255
nbody_kernel,43798,2048,256,256,8,32,1,0,0,0,1,1,649124,8954,5,202947356,100716546,6,218140672,99.6325,0,0,0,0,402694144,100683776,0.249766,99.3613,3758297088,0,1349189632,235972608,2449866752,486764544,0,259805824,3,10.1884,0,0,1,1,1,9,30.5879,100,99.5947,1024,0,320,0,27
nbody_kernel,43693,2048,256,256,8,32,1,0,1,0,1,1,649353,8901,5,201994064,100716546,6,201428992,99.9566,1,3.50195,4194304,16384,402694144,100683776,0.249994,99.3527,3758297088,0,1346699264,235972608,2551185408,629633024,0,267358848,3,10.2217,0,0,1,1,1,9,31.0367,100,99.6062,1024,4096,320,0,27
nbody_kernel,44680,2048,256,256,8,32,1,1,0,0,1,1,778780,8912,5,206434582,100716546,6,218138624,98.5828,0,0,0,0,402694144,100683776,0.249252,98.983,3758297088,0,1356693504,235972608,2550611968,368324608,0,259487360,3,9.89611,0,0,1,1,1,9,30.1893,100,99.5942,1024,0,320,0,32
nbody_kernel,42679,2048,256,256,8,32,1,1,0,0,2,1,715703,20861,4,154011958,100722690,5,167813120,99.1161,0,0,0,0,302043136,100689920,0.25157,98.3945,3758346240,0,678658048,118007808,1275543552,183693312,0,188471936,2,10.3983,0,0,1,1,1,8,23.3147,100,99.7206,1024,0,416,0,40
nbody_kernel,38387,2048,256,256,8,32,1,1,0,0,4,1,528707,8023628,4,127550284,100734978,5,142659584,99.4749,0,0,0,0,251736064,100702208,0.249321,99.939,3758444544,0,339650560,59025408,638009344,159283200,0,155088896,2,11.6317,0,0,1,1,1,8,21.6825,100,99.8301,1024,0,608,0,64
nbody_kernel,43646,2048,256,256,8,32,1,1,1,0,1,1,648884,9075,5,202175972,100716546,6,201426944,99.9295,1,3.50195,4194304,16384,402694144,100683776,0.249986,99.4011,3758297088,0,1347780608,235972608,2551660544,512356352,0,263742592,3,10.2376,0,0,1,1,1,9,31.0751,100,99.6008,1024,4096,320,0,29
nbody_kernel,39469,2048,256,256,8,32,1,1,1,0,2,1,521271,20696,4,151720828,100722690,5,151101440,99.9155,1,6.97674,2097152,16384,302043136,100689920,0.249951,99.9532,3758346240,0,674201600,118007808,1276067840,252047360,0,190485120,2,11.3156,0,0,1,1,1,8,24.9624,100,99.7235,1024,8192,416,0,39
nbody_kernel,37954,2048,256,256,8,32,1,1,1,0,4,1,659303,8502085,4,126827086,100734978,4,125947904,99.9061,1,6.97674,2097152,16384,251736064,100702208,0.24996,99.977,3758444544,0,337426432,59025408,638271488,126134272,0,153991680,2,11.7653,0,0,1,1,1,8,22.109,100,99.8289,1024,16384,608,0,56
nbody_kernel,45379,2048,256,256,8,32,2,0,0,0,1,1,648980,9062,4,203077180,100716546,6,218140672,99.6325,0,0,0,0,402694144,100683776,0.250355,99.9608,3758297088,0,677918720,101730304,1241759744,422866944,0,194883392,2,9.86674,0,0,1,1,1,9,22.8591,100,99.4597,1024,0,320,0,40
nbody_kernel,45646,2048,256,256,8,32,2,0,1,0,1,1,649119,8926,4,202094052,100716546,6,201428992,99.9566,1,3.50195,4194304,16384,402694144,100683776,0.249894,99.573,3758297088,0,675428352,101730304,1343078400,436768768,0,198406208,2,9.78245,0,0,1,1,1,8,23.3256,100,99.4693,1024,4096,320,0,40
nbody_kernel,46692,2048,256,256,8,32,2,1,0,0,1,1,778616,8646,4,206434582,100716546,6,218138624,98.5828,0,0,0,0,402694144,100683776,0.249652,99.9252,3758297088,0,685328384,101730304,1342554112,431214592,0,198525632,2,9.55839,0,0,1,1,1,9,22.2279,100,99.4696,1024,0,320,0,40
nbody_kernel,41542,2048,256,256,8,32,2,1,0,0,2,1,780527,20769,4,154012310,100722690,5,167813120,99.1161,0,0,0,0,302043136,100689920,0.249647,99.963,3758346240,0,342837248,50874368,671449088,250793984,0,159098560,2,10.7458,0,0,1,1,1,8,20.2526,100,99.669,1024,0,416,0,48
nbody_kernel,33854,2048,256,256,8,32,2,1,0,0,4,1,530927,7881171,4,133010932,100734978,5,142659584,99.4749,0,0,0,0,251736064,100702208,0.249132,99.8387,3758444544,0,171606016,25446400,537280512,175009792,0,146131840,2,11.6706,0,0,1,1,1,8,19.7106,100,99.8197,896,0,608,0,66
nbody_kernel,40262,2048,256,256,8,32,2,1,1,0,1,1,697493,8418,4,202306054,100716546,6,201426944,99.9295,1,3.50195,4194304,16384,402694144,100683776,0.249847,99.5976,3758297088,0,676415488,101730304,1343602688,503951360,0,200552896,2,9.80977,0,0,1,1,1,8,23.4238,100,99.475,1024,4096,320,0,40
nbody_kernel,35975,2048,256,256,8,32,2,1,1,0,2,1,520867,20315,4,151850660,100722690,5,151101440,99.9155,1,6.97674,2097152,16384,302043136,100689920,0.25001,99.9915,3758346240,0,338391040,50874368,671973376,249946112,0,158949504,2,10.982,0,0,1,1,1,8,20.6883,100,99.6687,1024,8192,416,0,40
nbody_kernel,33306,2048,256,256,8,32,2,1,1,0,4,2,532265,8375957,4,126767132,100734978,4,125947904,99.9061,1,6.97674,2097152,16384,251736064,100702208,0.249993,99.9906,3758444544,0,169377792,25446400,537542656,160722944,0,145623936,2,11.8634,0,0,1,1,1,8,20.2188,100,99.8191,1024,16384,608,0,59
nbody_kernel,41345,2048,256,256,8,32,4,0,0,0,1,1,649154,8019,4,203077092,100716546,6,218140672,99.6325,0,0,0,0,402694144,100683776,0.249764,99.9768,3758297088,0,275120128,34609152,637710336,287621120,0,157095424,2,9.55423,0,0,1,1,1,8,18.137,100,99.3297,1024,0,320,0,52
nbody_kernel,40969,2048,256,256,8,32,4,0,1,0,1,1,649046,8070,4,202224022,100716546,6,201428992,99.9566,1,3.50195,4194304,16384,402694144,100683776,0.25003,99.9725,3758297088,0,272629760,34609152,739028992,304652288,0,160716032,2,9.64366,0,0,1,1,1,8,18.6404,100,99.3448,1024,4096,320,0,51
