Kernel name,Computation duration (us),Global size,Local size,MWG,NWG,KWG,MDIMC,NDIMC,MDIMA,NDIMB,KWI,VWM,VWN,STRM,STRN,SA,SB,PRECISION,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,flop_sp_efficiency,flop_dp_efficiency,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
gemm_fast,5060,32768,128,64,64,32,16,8,32,16,2,1,1,0,0,0,1,32,1,1524978,483867,3,41943694,524289,0,0,0,82.6415,4200739,1191766,0,0,0.356563,98.0756,1073741824,0,233996288,1081344,223346688,6553600,0,48087040,12.5045,0,1,5,0,33.4012,1024,8192,0,0,63
gemm_fast,3578,32768,128,64,64,32,16,8,32,16,2,1,1,0,0,1,0,32,1,1072912,383260,2,20972222,524289,0,0,0,94.8122,2097152,391236,0,0,0.336067,99.9205,1073741824,0,254967808,1081344,328204288,6553600,0,52019200,17.7043,0,1,5,0,40.1483,1024,8192,0,0,63
gemm_fast,2630,32768,128,64,64,32,16,8,32,16,2,1,1,0,0,1,1,32,2,2256726,454782,2,12583558,524289,0,0,0,90.947,6291456,1202738,0,0,0.185582,97.5256,1073741824,0,149061632,1081344,147849216,6553600,0,43073536,23.8885,0,1,4,0,49.2023,1024,16384,0,0,63
gemm_fast,4789,32768,128,64,64,32,16,8,32,16,2,1,2,0,0,0,0,32,1,809366,413067,3,41943254,524289,0,0,0,0,0,0,0,0,0.495567,99.7572,1073741824,0,308477952,16777216,269484032,41222144,0,53463040,13.2089,0,1,6,0,37.398,1024,0,0,0,60
gemm_fast,4567,32768,128,64,64,32,16,8,32,16,2,1,2,0,0,0,1,32,1,1242386,461516,3,37749378,524289,0,0,0,83.9626,4201026,1106635,0,0,0.35194,97.4882,1073741824,0,230916096,1048576,214958080,12910592,0,47926272,13.5847,0,1,5,0,32.2858,1024,8192,0,0,63
gemm_fast,2751,32768,128,64,64,32,16,8,32,16,2,1,2,0,0,1,0,32,1,1050802,303473,2,12583618,524289,0,0,0,76.6615,2097152,980400,0,0,0.365037,92.6453,1073741824,0,222527488,1048576,193986560,8716288,0,46877696,23.1128,0,1,4,0,44.6047,1024,8192,0,0,62
gemm_fast,2262,32768,128,64,64,32,16,8,32,16,2,1,2,0,0,1,1,32,2,1904286,412859,2,8389254,524289,0,0,0,94.9339,6291456,888004,0,0,0.185981,97.0127,1073741824,0,145981440,1048576,139460608,8716288,0,42781696,28.3877,0,1,4,0,55.7164,1024,16384,0,0,63
gemm_fast,4438,32768,128,64,64,32,16,8,32,16,2,1,4,0,0,0,0,32,1,1354190,428333,3,37748958,524289,0,0,0,0,0,0,0,0,0.516222,96.7366,1073741824,0,308510720,16777216,202375168,41222144,0,51366912,13.8642,0,1,5,0,37.1398,1024,0,0,0,56
gemm_fast,4431,32768,128,64,64,32,16,8,32,16,2,1,4,0,0,0,1,32,1,931042,449399,3,35651878,524289,0,0,0,85.3615,4199428,1021251,0,0,0.349677,97.8738,1073741824,0,297009152,16777216,210763776,41222144,0,51269632,14.3121,0,1,5,0,36.6319,1024,8192,0,0,63
gemm_fast,2175,32768,128,64,64,32,16,8,32,16,2,1,4,0,0,1,0,32,2,1467101,439783,2,8414522,549181,0,0,0.548357,98.4948,2097152,298199,136243,149569,0.348042,99.5749,1073741824,0,366247936,1048576,135659520,180486144,0,54914048,29.8956,0,1,4,0,51.8031,1024,8192,16,0,63
gemm_fast,2164,32768,128,64,64,32,16,8,32,16,2,1,4,0,0,1,1,32,2,1719126,399486,1,6292118,524289,0,0,0,97.5177,6291456,697782,0,0,0.186146,97.1498,1073741824,0,144965632,1048576,135266304,7667712,0,42586112,29.2149,0,1,4,0,42.9587,1024,16384,0,0,63
gemm_fast,4033,32768,128,64,64,32,16,8,32,16,2,2,1,0,0,0,0,32,2,2314114,245945,3,33554658,262145,0,0,0,0,0,0,0,0,0.512449,95.2619,1073741824,0,308543488,16777216,336068608,41287680,0,55547904,15.2633,0,1,6,0,37.0898,1024,0,0,0,56
gemm_fast,3138,32768,128,64,64,32,16,8,32,16,2,2,1,0,0,0,1,32,1,1410966,243660,3,25166470,262145,0,0,0,81.0229,4199506,1300726,0,0,0.351243,98.8311,1073741824,0,201621504,1048576,155713536,8781824,0,45030400,20.2865,0,1,5,0,37.8006,1024,8192,0,0,62
gemm_fast,3747,32768,128,64,64,32,16,8,32,16,2,2,1,0,0,1,0,32,1,1091534,194284,2,18874674,262145,0,0,0,96.441,2097152,349211,0,0,0.33441,99.9527,1073741824,0,313753600,16809984,319291392,40173568,0,55152640,16.9957,0,1,5,0,35.5698,1024,8192,0,0,56
gemm_fast,2488,32768,128,64,64,32,16,8,32,16,2,2,1,0,0,1,1,32,2,2300366,235786,2,10486390,262145,0,0,0,92.9157,6291456,1043951,0,0,0.184683,97.7838,1073741824,0,140738560,1081344,138936320,7667712,0,42569728,25.5153,0,1,4,0,38.4516,1024,16384,0,0,62
gemm_fast,2890,32768,128,64,64,32,16,8,32,16,2,2,2,0,0,0,0,32,1,795590,174511,3,25166034,262145,0,0,0,0,0,0,0,0,0.499264,99.9523,1073741824,0,276103168,16777216,201850880,24543232,0,49816576,21.972,0,1,5,0,42.2061,1024,0,0,0,58
gemm_fast,2796,32768,128,64,64,32,16,8,32,16,2,2,2,0,0,0,1,32,1,1029367,275229,3,21380798,310569,0,0,2.10296,85.774,4194304,1001263,176056,189297,0.346706,99.2113,1073741824,0,201719808,1048576,154927104,18251776,0,45304832,23.3096,0,1,5,0,43.0149,1024,8192,16,0,63
gemm_fast,2453,32768,128,64,64,32,16,8,32,16,2,2,2,0,0,1,0,32,1,917842,184114,2,10486390,262145,0,0,0,84.0814,2097152,708816,0,0,0.350383,96.1174,1073741824,0,214269952,1048576,185073664,7766016,0,46311424,25.6182,0,1,4,0,44.7956,1024,8192,0,0,63
gemm_fast,2411,32768,128,64,64,32,16,8,32,16,2,2,2,0,0,1,1,32,3,2166652,1600467,2,7865258,1641033,0,0,30.9383,98.1687,6291456,651434,540449,593599,0.185665,97.6226,1073741824,0,140902400,1048576,163446784,31391744,0,44081152,26.5318,0,1,4,0,39.7158,1024,16384,64,0,63
gemm_fast,2426,32768,128,64,64,32,16,8,32,16,2,2,4,0,0,0,0,32,1,657192,185976,3,20971734,262145,0,0,0,0,0,0,0,0,0.497559,99.8998,1073741824,0,276135936,16777216,134742016,41353216,0,48245760,26.2058,0,1,4,0,55.0585,1024,0,0,0,57
gemm_fast,2540,32768,128,64,64,32,16,8,32,16,2,2,4,0,0,0,1,32,2,1423357,995310,3,19874934,1029861,0,0,8.43741,88.8361,4195382,821102,306883,527662,0.350944,98.7341,1073741824,0,252084224,1048576,158466048,94699520,0,49378304,25.0761,0,1,5,0,43.4108,1024,8192,32,0,63
gemm_fast,2137,32768,128,64,64,32,16,8,32,16,2,2,4,0,0,1,0,32,2,1642001,680851,2,6948374,701069,0,0,14.3721,99.3209,2097152,278276,506471,477031,0.352134,96.7373,1073741824,0,302415872,1048576,148373504,194904064,0,53767168,29.4564,0,1,4,0,51.1754,1024,8192,64,0,63
gemm_fast,2085,32768,128,64,64,32,16,8,32,16,2,2,4,0,0,1,1,32,3,1984923,659480,1,4732210,707265,0,0,18.339,97.9021,6291456,670339,336894,298093,0.182943,98.6623,1073741824,0,139886592,1048576,146079744,15990784,0,43025408,30.9497,0,1,4,0,43.9175,1024,16384,40,0,63
gemm_fast,5948,32768,128,64,64,32,16,8,32,32,2,1,1,0,0,0,0,32,1,2061126,484773,3,50331850,524289,0,0,0,0,0,0,0,0,0.515153,97.8024,1073741824,0,340918272,16809984,403701760,23330816,0,58113024,10.6251,0,1,6,0,30.9435,1024,0,0,0,55
gemm_fast,4561,32768,128,64,64,32,16,8,32,32,2,1,1,0,0,0,1,32,1,1144246,453723,3,37749422,524289,0,0,0,79.8328,4206094,1376135,0,0,0.351843,99.1201,1073741824,0,254967808,1081344,227540992,6553600,0,48873472,13.8619,0,1,5,0,33.1928,1024,8192,0,0,62
gemm_fast,3565,32768,128,64,64,32,16,8,32,32,2,1,1,0,0,1,0,32,1,947622,377391,2,20972222,524289,0,0,0,95.3762,2097152,376521,0,0,0.337409,99.8783,1073741824,0,254967808,1081344,328204288,6553600,0,52019200,17.7793,0,1,5,0,40.3979,1024,8192,0,0,63
gemm_fast,2709,32768,128,64,64,32,16,8,32,32,2,1,1,0,0,1,1,32,2,1614442,325764,1,8389278,524289,0,0,0,95.8083,6291456,822484,0,0,0.184119,98.1639,1073741824,0,155353088,1081344,152043520,6553600,0,43401216,23.659,0,1,3,0,37.0333,1024,16384,0,0,62
gemm_fast,4784,32768,128,64,64,32,16,8,32,32,2,1,2,0,0,0,0,32,1,784856,409880,3,41943254,524289,0,0,0,0,0,0,0,0,0.495579,99.8615,1073741824,0,308477952,16777216,269484032,41222144,0,53463040,13.2239,0,1,6,0,37.4101,1024,0,0,0,60
gemm_fast,4335,32768,128,64,64,32,16,8,32,32,2,1,2,0,0,0,1,32,1,1077392,425396,3,35652738,524289,0,0,0,81.7882,4203624,1245141,0,0,0.354446,98.3421,1073741824,0,246644736,1048576,219152384,8716288,0,48417792,14.6346,0,1,5,0,33.092,1024,8192,0,0,62
gemm_fast,2756,32768,128,64,64,32,16,8,32,32,2,1,2,0,0,1,0,32,1,917826,303873,2,12583590,524289,0,0,0,76.9639,2097152,968307,0,0,0.35121,96.3049,1073741824,0,222527488,1048576,193986560,8716288,0,46877696,23.0788,0,1,4,0,42.8348,1024,8192,0,0,62
gemm_fast,2412,32768,128,64,64,32,16,8,32,32,2,1,2,0,0,1,1,32,2,1616094,330387,1,6292110,524289,0,0,0,99.3071,6291456,571846,0,0,0.184027,98.2748,1073741824,0,151224320,1048576,143654912,8716288,0,43076608,26.2766,0,1,3,0,40.1618,1024,16384,0,0,60
gemm_fast,4072,32768,128,64,64,32,16,8,32,32,2,2,1,0,0,0,0,32,1,2081434,244452,3,33554666,262145,0,0,0,0,0,0,0,0,0.511858,97.7635,1073741824,0,308543488,16777216,336068608,41287680,0,55547904,15.6866,0,1,6,0,37.1368,1024,0,0,0,56
gemm_fast,2664,32768,128,64,64,32,16,8,32,32,2,2,1,0,0,0,1,32,1,1081158,222248,3,21216742,266197,0,0,1.15788,86.1956,4194364,975793,70536,1855,0.347129,99.2775,1073741824,0,224722944,1048576,162037760,15138816,0,46148608,23.8769,0,1,5,0,42.7371,1024,8192,8,0,63
gemm_fast,3710,32768,128,64,64,32,16,8,32,32,2,2,1,0,0,1,0,32,1,920222,203380,2,18874710,262145,0,0,0,96.0672,2097152,358728,0,0,0.333594,99.9507,1073741824,0,313753600,16809984,319291392,40173568,0,55152640,16.9942,0,1,5,0,35.3497,1024,8192,0,0,56
gemm_fast,2404,32768,128,64,64,32,16,8,32,32,2,2,1,0,0,1,1,32,2,1614390,189087,1,6292102,262145,0,0,0,98.2504,6291456,645657,0,0,0.184194,98.0495,1073741824,0,151224320,1081344,143130624,7667712,0,43028480,26.0541,0,1,3,0,38.4691,1024,16384,0,0,62
gemm_fast,2888,32768,128,64,64,32,16,8,32,32,2,2,2,0,0,0,0,32,1,665398,176902,3,25166022,262145,0,0,0,0,0,0,0,0,0.499306,99.9512,1073741824,0,276103168,16777216,201850880,24543232,0,49816576,21.9687,0,1,5,0,42.1954,1024,0,0,0,58
gemm_fast,2436,32768,128,64,64,32,16,8,32,32,2,2,2,0,0,0,1,32,1,922590,225057,3,18875042,262145,0,0,0,86.58,4194304,952900,0,0,0.345558,99.2231,1073741824,0,214269952,1048576,151519232,7766016,0,45262848,26.4528,0,1,5,0,45.3171,1024,8192,0,0,63
gemm_fast,2452,32768,128,64,64,32,16,8,32,32,2,2,2,0,0,1,0,32,1,917890,173405,2,10486398,262145,0,0,0,86.1539,2097152,641315,0,0,0.350193,96.1738,1073741824,0,214269952,1048576,185073664,7766016,0,46311424,25.5819,0,1,4,0,44.7134,1024,8192,0,0,63
gemm_fast,2139,32768,128,64,64,32,16,8,32,32,2,2,2,0,0,1,1,32,2,1634731,891240,1,4973890,943849,0,0,24.5237,98.9893,6291456,593875,403975,388707,0.184206,98.2118,1073741824,0,142999552,1048576,158859264,14843904,0,43486208,29.8661,0,1,4,0,43.9079,1024,16384,48,0,63
gemm_fast,8822,65536,256,64,64,32,16,16,8,8,2,1,1,0,0,0,0,32,1,4094687,739955,4,113246668,524289,0,0,0,0,0,0,0,0,0.691306,97.7166,1073741824,0,527433728,33554432,537919488,80281600,0,70473728,7.12716,0,1,6,0,29.2224,1024,0,0,0,40
gemm_fast,10117,65536,256,64,64,32,16,16,8,8,2,1,1,0,0,0,1,32,1,2084186,501646,3,83886546,524289,0,0,0,59.2241,4211783,3312939,0,0,0.602311,99.809,1073741824,0,338886656,2097152,357564416,13238272,0,55801856,6.48684,0,1,6,0,25.4437,1024,8192,0,0,42
gemm_fast,4663,65536,256,64,64,32,16,16,8,8,2,1,1,0,0,1,0,32,2,2362837,451660,2,25166302,524289,0,0,0,80.3629,4196372,1349031,0,0,0.603305,97.0034,1073741824,0,338886656,2097152,357564416,13238272,0,55801856,13.5492,0,1,6,0,34.6752,1024,8192,0,0,48
gemm_fast,5272,65536,256,64,64,32,16,16,8,8,2,1,1,0,0,1,1,32,1,2342024,486526,2,33554866,524289,0,0,0,75.0981,8389155,3479175,0,0,0.372197,97.1861,1073741824,0,173211648,2097152,177209344,13172736,0,44986368,12.0013,0,1,6,0,27.9931,1024,16384,0,0,48
gemm_fast,8328,65536,256,64,64,32,16,16,8,8,2,1,2,0,0,0,0,32,2,4528325,491719,3,71303406,524289,0,0,0,0,0,0,0,0,0.585703,97.3542,1073741824,0,443678720,8388608,403701760,38469632,0,61569024,7.58198,0,1,7,0,29.6084,1024,0,0,0,48
gemm_fast,9104,65536,256,64,64,32,16,16,8,8,2,1,2,0,0,0,1,32,1,2048320,496349,3,75497938,524289,0,0,0,61.9088,4207172,2991233,0,0,0.601165,97.7998,1073741824,0,341049344,2097152,349175808,23789568,0,55937024,7.04199,0,1,6,0,26.6276,1024,8192,0,0,42
gemm_fast,3747,65536,256,64,64,32,16,16,8,8,2,1,2,0,0,1,0,32,2,2045040,450502,2,20971978,524289,0,0,0,77.0462,4198635,1585487,0,0,0.596359,96.2757,1073741824,0,339017728,2097152,223346688,13369344,0,51615744,16.5992,0,1,5,0,50.3887,1024,8192,0,0,48
gemm_fast,4317,65536,256,64,64,32,16,16,8,8,2,1,2,0,0,1,1,32,2,2122790,480874,2,25166270,524289,0,0,0,75.7632,8389565,3374582,0,0,0.369727,97.6122,1073741824,0,181731328,2097152,168820736,23789568,0,45322240,14.6915,0,1,6,0,32.128,1024,16384,0,0,48
gemm_fast,8314,65536,256,64,64,32,16,16,8,8,2,1,4,0,0,0,0,32,1,4375221,492736,3,71303406,524289,0,0,0,0,0,0,0,0,0.588634,97.4961,1073741824,0,441647104,8388608,336592896,38469632,0,59408384,7.57535,0,1,6,0,30.0695,1024,0,0,0,42
gemm_fast,8570,65536,256,64,64,32,16,16,8,8,2,1,4,0,0,0,1,32,1,2296632,498175,3,71303634,524289,0,0,0,61.2207,4226499,3052818,0,0,0.602691,97.2027,1073741824,0,305397760,2097152,344981504,15400960,0,54429696,7.43825,0,1,6,0,27.3047,1024,8192,0,0,48
gemm_fast,3408,65536,256,64,64,32,16,16,8,8,2,1,4,0,0,1,0,32,2,2231721,463390,2,20971946,524289,0,0,0,76.0457,4196093,1664134,0,0,0.492677,99.272,1073741824,0,303366144,2097152,156237824,13303808,0,48402432,18.6465,0,1,5,0,47.1679,1024,8192,0,0,55
gemm_fast,3762,65536,256,64,64,32,16,16,8,8,2,1,4,0,0,1,1,32,2,2324666,476430,2,20971962,524289,0,0,0,79.3475,8389271,2843473,0,0,0.369511,97.39,1073741824,0,181731328,2097152,164626432,13303808,0,44863488,16.9022,0,1,6,0,41.1412,1024,16384,0,0,56
gemm_fast,5047,65536,256,64,64,32,16,16,8,8,2,2,1,0,0,0,0,32,1,2784532,242808,3,41943306,262145,0,0,0,0,0,0,0,0,0.586264,99.6514,1073741824,0,477233152,8388608,403177472,38404096,0,62599168,12.7477,0,1,6,0,36.1449,1024,0,0,0,48
gemm_fast,6090,65536,256,64,64,32,16,16,8,8,2,2,1,0,0,0,1,32,1,2181382,251886,3,50332114,262145,0,0,0,59.7786,4249003,3205916,0,0,0.601796,97.6974,1073741824,0,339017728,2097152,222822400,13303808,0,51597312,10.4926,0,1,6,0,37.5591,1024,8192,0,0,48
gemm_fast,3796,65536,256,64,64,32,16,16,8,8,2,2,1,0,0,1,0,32,2,2095693,236010,2,16777674,262145,0,0,0,85.6918,4194338,1006218,0,0,0.597695,97.7222,1073741824,0,341180416,2097152,348651520,15466496,0,55664640,16.6155,0,1,5,0,36.5411,1024,8192,0,0,48
gemm_fast,4248,65536,256,64,64,32,16,16,8,8,2,2,1,0,0,1,1,32,1,2182746,247649,2,25166254,262145,0,0,0,78.731,8389523,2931171,0,0,0.368916,97.8536,1073741824,0,181862400,2097152,168296448,15466496,0,45049856,14.8328,0,1,6,0,37.6115,1024,16384,0,0,56
gemm_fast,4435,65536,256,64,64,32,16,16,8,8,2,2,2,0,0,0,0,32,2,2546056,245433,3,37749018,262145,0,0,0,0,0,0,0,0,0.587425,98.4316,1073741824,0,439615488,6291456,268959744,15400960,0,56444928,14.3026,0,1,6,0,45.4077,1024,0,0,0,48
gemm_fast,5047,65536,256,64,64,32,16,16,8,8,2,2,2,0,0,0,1,32,1,2050670,250329,3,41943474,262145,0,0,0,60.6239,4250440,3100536,0,0,0.602562,99.8377,1073741824,0,305528832,2097152,214433792,13303808,0,50288640,12.8863,0,1,6,0,40.4262,1024,8192,0,0,48
gemm_fast,2867,65536,256,64,64,32,16,16,8,8,2,2,2,0,0,1,0,32,2,2236712,230106,2,12583374,262145,0,0,0,84.6778,4194430,1068400,0,0,0.601468,98.0545,1073741824,0,305659904,2097152,214433792,21823488,0,50558976,22.3478,0,1,5,0,43.5386,1024,8192,0,0,46
gemm_fast,3323,65536,256,64,64,32,16,16,8,8,2,2,2,0,0,1,1,32,2,2325758,243265,2,16777666,262145,0,0,0,80.5234,8389001,2679697,0,0,0.370436,97.9786,1073741824,0,173604864,2097152,159907840,21823488,0,44728320,19.1437,0,1,5,0,35.9318,1024,16384,0,0,48
gemm_fast,4420,65536,256,64,64,32,16,16,8,8,2,2,4,0,0,0,0,32,2,2942213,243661,3,37748970,262145,0,0,0,0,0,0,0,0,0.588737,99.848,1073741824,0,437583872,6291456,201850880,17563648,0,54351872,14.6352,0,1,6,0,48.4443,1024,0,0,0,48
gemm_fast,4597,65536,256,64,64,32,16,16,8,8,2,2,4,0,0,0,1,32,1,1996281,248101,3,37749483,262145,0,0,0,62.8088,4246076,2849181,0,0,0.601849,97.4604,1073741824,0,305528832,2097152,210239488,15466496,0,50225152,13.933,0,1,6,0,42.0307,1024,8192,0,0,48
gemm_fast,2604,65536,256,64,64,32,16,16,8,8,2,2,4,0,0,1,0,32,2,2259761,232088,2,12583354,262145,0,0,0,83.1799,4194338,1163261,0,0,0.491433,98.8978,1073741824,0,303628288,2097152,147324928,15597568,0,48203776,24.6906,0,1,5,0,57.1652,1024,8192,0,0,56
gemm_fast,2808,65536,256,64,64,32,16,16,8,8,2,2,4,0,0,1,1,32,2,2411776,237608,2,12583342,262145,0,0,0,82.8472,8388609,2369626,0,0,0.370902,97.849,1073741824,0,181993472,2097152,155713536,15597568,0,44664832,22.771,0,1,5,0,50.2964,1024,16384,0,0,56
gemm_fast,5050,65536,256,64,64,32,16,16,8,8,2,4,1,0,0,0,0,32,1,2868927,131072,3,41943290,131073,0,0,0,0,0,0,0,0,0.586329,97.8994,1073741824,0,441581568,8388608,335806464,38404096,0,59379712,12.5879,0,1,5,0,39.051,1024,0,0,0,48
gemm_fast,5915,65536,256,64,64,32,16,16,8,8,2,4,1,0,0,0,1,32,1,2016870,131072,3,50332086,131073,0,0,0,59.6139,4239259,3236257,0,0,0.496333,99.882,1073741824,0,303300608,2097152,155451392,13238272,0,48373760,10.8214,0,1,6,0,32.9123,1024,8192,0,0,56
gemm_fast,3432,65536,256,64,64,32,16,16,8,8,2,4,1,0,0,1,0,32,2,2346954,131072,2,12583370,131073,0,0,0,90.3623,4194304,737451,0,0,0.600161,97.0115,1073741824,0,305528832,2097152,344195072,15466496,0,54411264,18.5401,0,1,6,0,42.1719,1024,8192,0,0,48
gemm_fast,3715,65536,256,64,64,32,16,16,8,8,2,4,1,0,0,1,1,32,2,2352149,131072,2,20971962,131073,0,0,0,79.4716,8389113,2826081,0,0,0.370758,97.2975,1073741824,0,181862400,2097152,163840000,13369344,0,44845056,17.0308,0,1,6,0,40.9888,1024,16384,0,0,56
gemm_fast,4421,65536,256,64,64,32,16,16,8,8,2,4,2,0,0,0,0,32,1,2416447,131072,3,37748990,131073,0,0,0,0,0,0,0,0,0.588914,98.2856,1073741824,0,437518336,6291456,201588736,17563648,0,54341632,14.2759,0,1,6,0,45.4624,1024,0,0,0,48
gemm_fast,4888,65536,256,64,64,32,16,16,8,8,2,4,2,0,0,0,1,32,1,1988906,131072,3,41943462,131073,0,0,0,62.6117,4231962,2885631,0,0,0.496742,99.8347,1073741824,0,303431680,2097152,147062784,15466496,0,48185344,12.9306,0,1,6,0,36.4589,1024,8192,0,0,56
gemm_fast,2288,65536,256,64,64,32,16,16,8,8,2,4,2,0,0,1,0,32,2,2186880,131078,2,8389054,131073,0,0,0,89.119,4194304,806257,0,0,0.596416,97.7749,1073741824,0,305659904,2097152,209977344,15597568,0,50225152,28.2514,0,1,5,0,63.0421,1024,8192,0,0,48
gemm_fast,2784,65536,256,64,64,32,16,16,8,8,2,4,2,0,0,1,1,32,2,2248818,131072,2,12583362,131073,0,0,0,84.3277,8388608,2180746,0,0,0.370472,97.5577,1073741824,0,181993472,2097152,155451392,15597568,0,44656640,22.9062,0,1,5,0,49.785,1024,16384,0,0,54
gemm_fast,4423,65536,256,64,64,32,16,16,8,8,2,4,4,0,0,0,0,32,2,3007425,131072,3,37748998,131073,0,0,0,0,0,0,0,0,0.587431,99.808,1073741824,0,435486720,6291456,134479872,15400960,0,52113408,14.6777,0,1,5,0,45.5672,1024,0,0,0,48
gemm_fast,4484,65536,256,64,64,32,16,16,8,8,2,4,4,0,0,0,1,32,1,2021302,131072,3,37749174,131073,0,0,0,66.5718,4223651,2470545,0,0,0.496415,99.7655,1073741824,0,303431680,2097152,142868480,13303808,0,47986688,14.3144,0,1,5,0,33.9693,1024,8192,0,0,54
gemm_fast,2114,65536,256,64,64,32,16,16,8,8,2,4,4,0,0,1,0,32,2,2353493,131072,2,8389038,131073,0,0,0,87.7285,4194304,885511,0,0,0.490862,97.8805,1073741824,0,303628288,2097152,142868480,13434880,0,47996928,29.7444,0,1,4,0,64.693,1024,8192,0,0,55
gemm_fast,2435,65536,256,64,64,32,16,16,8,8,2,4,4,0,0,1,1,32,2,2217294,131072,2,8389042,131073,0,0,0,84.1815,8388608,2199108,0,0,0.369339,97.1906,1073741824,0,173604864,2097152,151257088,13434880,0,44195840,26.4671,0,1,5,0,44.6951,1024,16384,0,0,48
gemm_fast,8822,65536,256,64,64,32,16,16,8,16,2,1,1,0,0,0,0,32,1,4452989,488539,3,75497658,524289,0,0,0,0,0,0,0,0,0.696083,97.4245,1073741824,0,527433728,33554432,537919488,80281600,0,70473728,7.14279,0,1,6,0,29.2951,1024,0,0,0,40
gemm_fast,8948,65536,256,64,64,32,16,16,8,16,2,1,1,0,0,0,1,32,1,2095184,492259,3,75497962,524289,0,0,0,75.6234,4203408,1689543,0,0,0.600713,97.7841,1073741824,0,349372416,2097152,357564416,13238272,0,56129536,7.0485,0,1,6,0,26.7368,1024,8192,0,0,42
gemm_fast,4623,65536,256,64,64,32,16,16,8,16,2,1,1,0,0,1,0,32,1,2221606,461921,2,25166278,524289,0,0,0,80.5121,4196270,1338856,0,0,0.5997,98.2453,1073741824,0,338886656,2097152,357564416,13238272,0,55801856,13.6187,0,1,6,0,34.4327,1024,8192,0,0,48
gemm_fast,4145,65536,256,64,64,32,16,16,8,16,2,1,1,0,0,1,1,32,2,2245998,477162,2,25166258,524289,0,0,0,81.7492,8389219,2513513,0,0,0.370195,98.3344,1073741824,0,198377472,2097152,177209344,13172736,0,45772800,15.2909,0,1,6,0,31.7168,1024,16384,0,0,48
gemm_fast,8321,65536,256,64,64,32,16,16,8,16,2,1,2,0,0,0,0,32,2,4509148,493550,3,71303398,524289,0,0,0,0,0,0,0,0,0.590908,97.6116,1073741824,0,443678720,8388608,403701760,38469632,0,61569024,7.58698,0,1,7,0,29.4917,1024,0,0,0,48
gemm_fast,8549,65536,256,64,64,32,16,16,8,16,2,1,2,0,0,0,1,32,1,1591988,495427,3,71303642,524289,0,0,0,77.7448,4202050,1530102,0,0,0.60023,97.7786,1073741824,0,349437952,2097152,349175808,23789568,0,56199168,7.45991,0,1,6,0,27.4312,1024,8192,0,0,42
gemm_fast,3730,65536,256,64,64,32,16,16,8,16,2,1,2,0,0,1,0,32,2,1892031,452915,2,20971982,524289,0,0,0,76.8725,4199052,1598140,0,0,0.59602,98.5339,1073741824,0,339017728,2097152,223346688,13369344,0,51615744,17.0674,0,1,5,0,50.6652,1024,8192,0,0,48
gemm_fast,3734,65536,256,64,64,32,16,16,8,16,2,1,2,0,0,1,1,32,2,2229614,474733,2,20971962,524289,0,0,0,81.7426,8388956,2514659,0,0,0.370115,96.806,1073741824,0,196411392,2097152,168820736,23789568,0,45780992,16.7162,0,1,6,0,35.2027,1024,16384,0,0,48
gemm_fast,8314,65536,256,64,64,32,16,16,8,16,2,1,4,0,0,0,0,32,1,4027648,497794,3,71303390,524289,0,0,0,0,0,0,0,0,0.588444,97.9695,1073741824,0,441647104,8388608,336592896,38469632,0,59408384,7.58703,0,1,6,0,29.9553,1024,0,0,0,42
gemm_fast,8311,65536,256,64,64,32,16,16,8,16,2,1,4,0,0,0,1,32,1,2243474,494411,3,69206482,524289,0,0,0,75.2888,4218821,1700314,0,0,0.603469,97.553,1073741824,0,311689216,2097152,344981504,15400960,0,54626304,7.70695,0,1,6,0,27.9203,1024,8192,0,0,48
gemm_fast,3421,65536,256,64,64,32,16,16,8,16,2,1,4,0,0,1,0,32,2,2263329,462072,2,20971950,524289,0,0,0,75.9699,4195887,1670181,0,0,0.493813,99.153,1073741824,0,303366144,2097152,156237824,13303808,0,48402432,18.5315,0,1,5,0,46.983,1024,8192,0,0,55
gemm_fast,3477,65536,256,64,64,32,16,16,8,16,2,1,4,0,0,1,1,32,2,2262066,469739,2,18874818,524289,0,0,0,83.6316,8388921,2268413,0,0,0.370474,97.6984,1073741824,0,194314240,2097152,164626432,13303808,0,45256704,18.3326,0,1,6,0,43.4513,1024,16384,0,0,56
gemm_fast,5057,65536,256,64,64,32,16,16,8,16,2,2,1,0,0,0,0,32,1,2702353,243859,3,41943286,262145,0,0,0,0,0,0,0,0,0.585524,97.9244,1073741824,0,477233152,8388608,403177472,38404096,0,62599168,12.4666,0,1,6,0,35.9391,1024,0,0,0,48
gemm_fast,5068,65536,256,64,64,32,16,16,8,16,2,2,1,0,0,0,1,32,1,2106770,248514,3,41943506,262145,0,0,0,73.3207,4226925,1851099,0,0,0.601174,97.6941,1073741824,0,349503488,2097152,222822400,13303808,0,51924992,12.6301,0,1,6,0,42.669,1024,8192,0,0,48
